draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
84610,70,6,0,NBA,2023-03-28 23:00:00+00:00
84611,188,6,0,NBA,2023-03-28 23:00:00+00:00
84612,73,6,0,NBA,2023-03-28 23:00:00+00:00
84613,81,1,0,NBA,2023-03-28 23:00:00+00:00
84614,70,2,0,NBA,2023-03-28 23:30:00+00:00
84615,81,1,0,NBA,2023-03-28 23:30:00+00:00
84616,70,3,0,NBA,2023-03-29 00:00:00+00:00
84617,81,1,0,NBA,2023-03-29 02:00:00+00:00
84618,193,1,0,NBA,2023-03-29 02:00:00+00:00
84619,112,1,0,NBA,2023-03-29 03:00:00+00:00
84620,113,1,0,NBA,2023-03-29 03:20:00+00:00
