draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
125013,70,8,0,NBA,2025-04-08 23:00:00+00:00
125031,188,8,0,NBA,2025-04-08 23:00:00+00:00
125032,361,8,0,NBA,2025-04-08 23:00:00+00:00
125033,343,8,0,NBA,2025-04-08 23:00:00+00:00
125034,81,1,0,NBA,2025-04-08 23:00:00+00:00
125035,70,2,0,NBA,2025-04-08 23:30:00+00:00
125036,81,1,0,NBA,2025-04-08 23:30:00+00:00
125037,70,2,0,NBA,2025-04-09 00:00:00+00:00
125038,81,1,0,NBA,2025-04-09 00:00:00+00:00
125039,81,1,0,NBA,2025-04-09 02:00:00+00:00
125040,70,2,0,NBA,2025-04-09 02:00:00+00:00
125041,361,2,0,NBA,2025-04-09 02:00:00+00:00
125042,81,1,0,NBA,2025-04-09 02:30:00+00:00
125043,193,1,0,NBA,2025-04-09 02:30:00+00:00
125044,112,1,0,NBA,2025-04-09 03:30:00+00:00
