draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
141162,70,6,0,NBA,2026-01-28 00:00:00+00:00
141163,188,6,0,NBA,2026-01-28 00:00:00+00:00
141164,73,6,0,NBA,2026-01-28 00:00:00+00:00
141165,343,6,0,NBA,2026-01-28 00:00:00+00:00
141166,81,1,0,NBA,2026-01-28 00:00:00+00:00
141167,81,1,0,NBA,2026-01-28 00:30:00+00:00
141168,70,2,0,NBA,2026-01-28 01:00:00+00:00
141169,70,3,0,NBA,2026-01-28 02:00:00+00:00
141170,188,3,0,NBA,2026-01-28 02:00:00+00:00
141171,81,1,0,NBA,2026-01-28 03:00:00+00:00
141172,193,1,0,NBA,2026-01-28 03:00:00+00:00
141173,112,1,0,NBA,2026-01-28 04:00:00+00:00
141174,81,1,0,NBA,2026-01-28 01:00:00+00:00
