draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
141716,70,5,0,NBA,2026-02-08 00:00:00+00:00
141775,70,2,0,NBA,2026-02-07 20:00:00+00:00
141777,188,2,0,NBA,2026-02-07 20:00:00+00:00
141779,73,2,0,NBA,2026-02-07 20:00:00+00:00
141781,81,1,0,NBA,2026-02-07 20:00:00+00:00
141783,81,1,0,NBA,2026-02-07 20:30:00+00:00
141785,81,1,0,NBA,2026-02-07 23:00:00+00:00
141787,188,5,0,NBA,2026-02-08 00:00:00+00:00
141789,73,5,0,NBA,2026-02-08 00:00:00+00:00
141790,343,5,0,NBA,2026-02-08 00:00:00+00:00
141793,81,1,0,NBA,2026-02-08 00:00:00+00:00
141796,70,2,0,NBA,2026-02-08 00:30:00+00:00
141797,81,1,0,NBA,2026-02-08 01:30:00+00:00
141798,70,2,0,NBA,2026-02-08 01:30:00+00:00
141799,70,2,0,NBA,2026-02-08 03:00:00+00:00
141801,188,2,0,NBA,2026-02-08 03:00:00+00:00
141802,81,1,0,NBA,2026-02-08 03:00:00+00:00
141803,193,1,0,NBA,2026-02-08 03:00:00+00:00
141804,112,1,0,NBA,2026-02-08 04:00:00+00:00
