draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
94774,70,7,0,NBA,2023-10-28 23:00:00+00:00
94775,188,7,0,NBA,2023-10-28 23:00:00+00:00
94776,73,7,0,NBA,2023-10-28 23:00:00+00:00
94777,81,1,0,NBA,2023-10-28 23:00:00+00:00
94778,70,2,0,NBA,2023-10-28 23:30:00+00:00
94779,81,1,0,NBA,2023-10-28 23:30:00+00:00
94780,70,2,0,NBA,2023-10-29 00:00:00+00:00
94782,81,1,0,NBA,2023-10-29 02:00:00+00:00
94783,193,1,0,NBA,2023-10-29 02:00:00+00:00
94784,112,1,0,NBA,2023-10-29 03:00:00+00:00
94785,113,1,0,NBA,2023-10-29 03:20:00+00:00
