contest_id,minPosition,maxPosition,payout
146100035,31,70,1.0
146100035,181,442,0.5
146100035,71,180,0.75
146100035,1,1,40.0
146100035,3,3,15.0
146100035,4,4,10.0
146100035,2,2,20.0
146100035,6,6,6.0
146100035,7,7,5.0
146100035,8,8,4.0
146100035,9,10,3.0
146100035,11,15,2.0
146100035,5,5,8.0
146100035,16,30,1.5
146100036,1,1,800.0
146100036,2,2,500.0
146100036,3,3,300.0
146100036,4,4,200.0
146100037,96,165,3.0
146100037,166,322,2.0
146100037,4,4,45.0
146100037,56,95,4.0
146100037,36,55,5.0
146100037,26,35,6.0
146100037,21,25,8.0
146100037,323,616,1.5
146100037,1,1,200.0
146100037,16,20,10.0
146100037,2,2,100.0
146100037,3,3,60.0
146100037,11,15,15.0
146100037,5,5,35.0
146100037,6,7,25.0
146100037,8,10,20.0
146100038,8,10,15.0
146100038,4,4,25.0
146100038,3,3,30.0
146100038,2,2,40.0
146100038,1,1,50.0
146100038,26,45,6.0
146100038,11,15,10.0
146100038,16,25,8.0
146100038,5,7,20.0
146100039,118,277,0.2
146100039,9,12,0.75
146100039,7,8,1.0
146100039,6,6,1.5
146100039,2,2,6.0
146100039,3,3,4.0
146100039,13,22,0.5
146100039,23,52,0.4
146100039,1,1,10.0
146100039,53,117,0.3
146100039,5,5,2.0
146100039,4,4,3.0
146100040,1,1,2100.0
146100040,4,4,500.0
146100040,3,3,800.0
146100040,2,2,1400.0
146100041,3,3,40.0
146100041,1,1,100.0
146100041,2,2,60.0
146100041,4,5,30.0
146100041,6,7,20.0
146100042,4,4,100.0
146100042,3,3,125.0
146100042,2,2,150.0
146100042,5,6,75.0
146100042,1,1,225.0
146100043,32,46,10.0
146100043,1,1,125.0
146100043,22,31,12.0
146100043,2,2,100.0
146100043,16,21,15.0
146100043,11,15,20.0
146100043,3,3,75.0
146100043,9,10,25.0
146100043,4,4,50.0
146100043,5,6,40.0
146100043,7,8,30.0
146100044,1,15,10.0
146100045,1,25,10.0
146100046,36,70,40.0
146100046,1,1,10000.0
146100046,2,2,5000.0
146100046,4,4,1000.0
146100046,71,150,30.0
146100046,5,5,700.0
146100046,6,6,500.0
146100046,7,8,300.0
146100046,11,15,150.0
146100046,16,20,100.0
146100046,21,25,80.0
146100046,26,35,60.0
146100046,3,3,2000.0
146100046,151,700,25.0
146100046,9,10,200.0
146100047,51,140,8.0
146100047,1,1,1000.0
146100047,2,2,300.0
