contest_id,minPosition,maxPosition,payout
145914657,4,4,21.0
145914657,6,10,15.0
145914657,11,15,12.0
145914657,2,2,39.0
145914657,1,1,60.0
145914657,5,5,18.0
145914657,3,3,27.0
145914658,3,3,200.0
145914658,2,2,300.0
145914658,1,1,500.0
145914659,3,3,7.5
145914659,2,2,10.0
145914659,5,5,4.0
145914659,93,222,0.5
145914659,6,7,3.0
145914659,43,92,0.75
145914659,23,42,1.0
145914659,4,4,5.0
145914659,1,1,20.0
145914659,8,12,2.0
145914659,13,22,1.5
145914660,161,285,1.5
145914660,26,34,4.0
145914660,20,25,5.0
145914660,16,19,6.0
145914660,13,15,8.0
145914660,11,12,10.0
145914660,9,10,15.0
145914660,7,8,20.0
145914660,5,5,30.0
145914660,35,51,3.0
145914660,4,4,40.0
145914660,3,3,50.0
145914660,2,2,75.0
145914660,1,1,100.0
145914660,6,6,25.0
145914660,52,90,2.5
145914660,91,160,2.0
145914661,1,1,100.0
145914661,2,2,60.0
145914661,3,3,40.0
145914661,6,7,20.0
145914661,4,5,30.0
145914662,2,2,125.0
145914662,1,1,200.0
145914662,3,3,75.0
145914663,1,15,10.0
145914664,2,2,2500.0
145914664,7,8,150.0
145914664,134,343,25.0
145914664,9,10,100.0
145914664,11,14,75.0
145914664,87,133,30.0
145914664,1,1,5000.0
145914664,36,45,45.0
145914664,6,6,200.0
145914664,20,25,55.0
145914664,15,19,60.0
145914664,61,86,35.0
145914664,5,5,250.0
145914664,4,4,500.0
145914664,3,3,1000.0
145914664,26,35,50.0
145914664,46,60,40.0
145914665,3,3,700.0
145914665,2,2,1000.0
145914665,1,1,1600.0
145914666,1,1,5.0
145914666,18,32,0.4
145914666,2,2,3.0
145914666,3,3,2.0
145914666,4,4,1.5
145914666,5,6,1.0
145914666,7,10,0.75
145914666,11,17,0.5
145914666,63,137,0.2
145914666,33,62,0.3
145914667,3,3,6.0
145914667,4,4,4.5
145914667,5,5,3.0
145914667,6,7,2.5
145914667,8,10,2.0
145914667,11,15,1.5
145914667,2,2,8.0
145914667,1,1,10.0
145919799,1,10,6.0
145919800,1,9,3.0
145919801,1,9,15.0
145919802,1,5,100.0
145919803,1,5,50.0
145919804,1,5,20.0
145919805,1,15,10.0
145919806,1,10,10.0
145919807,1,15,6.0
145919808,1,15,2.0
145919809,1,10,2.0
145919810,1,10,2.0
145919811,1,10,6.0
145919812,1,10,10.0
145919813,1,5,20.0
145919814,1,1,10.0
145919815,1,1,10.0
145919816,1,2,10.0
145919817,1,1,44.0
145919818,1,1,46.0
145919819,1,1,12.0
145919820,1,1,12.0
145919821,1,1,12.0
145919822,1,2,12.0
145919823,1,2,12.0
145919824,1,4,12.0
145919825,1,5,12.0
145919828,1,1,5.4
145919829,1,1,27.0
145919830,1,1,13.5
145919831,1,1,2.7
145919832,1,1,5.0
145919832,2,2,2.5
145919832,3,3,1.5
145919833,2,2,1.5
145919833,1,1,3.0
145919834,1,1,2.7
145919835,1,1,2.7
145919836,1,5,36.0
145919837,1,5,18.0
145919838,1,5,9.0
145919839,1,5,5.4
145919840,1,5,1.8
145919841,1,1,13.5
145919842,1,1,5.4
145919843,1,1,5.4
145919844,1,1,5.4
145919845,1,1,6.0
145919845,2,2,3.0
145919846,3,3,3.0
145919846,1,1,10.0
145919846,2,2,5.0
145919847,1,1,13.5
145919848,2,2,7.5
145919848,1,1,15.0
145919849,1,1,25.0
145919849,2,2,12.5
145919849,3,3,7.5
145919850,1,1,30.0
145919850,2,2,15.0
145919851,1,1,27.0
145919852,1,1,54.0
145919853,2,2,75.0
145919853,1,1,150.0
145919854,1,1,135.0
145919855,1,1,300.0
145919856,1,1,450.0
145919857,1,1,1500.0
145919858,1,1,3000.0
145919859,1,1,15000.0
145919860,1,1,30000.0
145919861,1,2,36.0
145919862,1,5,18.0
145919863,1,5,1.8
145919864,1,5,5.4
145919865,1,5,9.0
145919866,1,2,10000.0
145919867,1,2,2000.0
145919868,1,2,1000.0
145919869,1,2,200.0
145919870,1,2,90.0
145919871,1,2,36.0
145919872,1,2,18.0
145919873,1,5,90.0
145919874,1,5,1.8
145919875,1,5,9.0
145919876,1,3,200.0
145919877,1,5,3.6
145919878,1,5,36.0
145919879,1,5,18.0
145919880,1,10,9.0
145919881,1,10,18.0
145919882,1,10,36.0
145919883,1,10,3.6
145919884,1,10,1.8
145919885,1,1,4000.0
145919886,1,1,1000.0
145919887,1,1,10.0
145919888,1,1,555.0
145919889,1,1,44.0
145919890,1,1,2120.0
145919891,1,1,19.98
145919892,1,1,19.98
145919893,1,1,19.98
145919894,1,1,19.99
145919895,1,1,19.99
145919896,1,1,19.99
145919897,1,1,19.99
145919898,1,1,19.99
145919899,1,1,19.99
145919900,1,1,275.0
145919901,1,1,275.0
145919902,1,1,333.0
145922445,1,1,2.7
145931595,1,1,0.0
145962005,1,1,0.0
145965126,7,8,18.0
145965126,5,5,25.2
145965126,11,15,10.8
145965126,16,20,7.2
145965126,4,4,28.8
145965126,3,3,32.4
145965126,2,2,43.2
145965126,1,1,54.0
145965126,6,6,21.6
145965126,9,10,14.4
145965189,3,3,60.75
145965189,4,4,54.0
145965189,16,20,13.5
145965189,11,15,20.25
145965189,7,8,33.75
145965189,6,6,40.5
145965189,5,5,47.25
145965189,1,1,101.25
145965189,2,2,81.0
145965189,9,10,27.0
145965829,1,1,3.0
145965829,2,2,1.5
145966025,1,10,3.6
145966137,1,5,1.8
145967454,1,10,3.6
