contest_id,minPosition,maxPosition,payout
141678270,1,1,5000.0
141678270,2,2,2500.0
141678270,3,3,1000.0
141678270,4,4,750.0
141678270,5,5,500.0
141678270,6,7,300.0
141678270,8,10,200.0
141678270,11,14,150.0
141678270,15,20,100.0
141678270,21,30,75.0
141678270,31,40,60.0
141678270,41,50,50.0
141678270,51,65,40.0
141678270,66,85,30.0
141678270,86,110,25.0
141678270,111,140,20.0
141678270,141,180,15.0
141678270,181,240,10.0
141678270,241,315,8.0
141678270,316,515,6.0
141678270,516,915,5.0
141678270,916,1725,4.0
141678270,1726,3854,3.0
141678270,3855,7258,2.0
141678270,7259,19398,1.0
141751277,1,1,500.0
141751277,2,2,400.0
141751277,3,3,300.0
141751277,4,4,250.0
141751277,5,6,200.0
141751277,7,9,150.0
141751277,10,16,100.0
141751278,1,1,2000.0
141751278,2,2,400.0
141751278,3,3,200.0
141751278,4,4,100.0
141751278,5,5,75.0
141751278,6,7,60.0
141751278,8,10,50.0
141751278,11,13,40.0
141751278,14,16,35.0
141751278,17,20,30.0
141751278,21,25,25.0
141751278,26,35,20.0
141751278,36,45,15.0
141751278,46,65,10.0
141751278,66,100,8.0
141751278,101,191,6.0
141751278,192,352,5.0
141751278,353,1053,4.0
141751279,1,1,1000.0
141751279,2,2,500.0
141751279,3,3,250.0
141751279,4,4,150.0
141751279,5,5,100.0
141751279,6,6,75.0
141751279,7,8,50.0
141751279,9,10,30.0
141751279,11,14,25.0
141751279,15,19,20.0
141751279,20,25,15.0
141751279,26,35,10.0
141751279,36,45,8.0
141751279,46,60,6.0
141751279,61,100,5.0
141751279,101,195,4.0
141751279,196,405,3.0
141751279,406,865,2.0
141751279,866,1811,1.5
141751279,1812,5467,1.0
141751280,1,1,2000.0
141751280,2,2,1200.0
141751280,3,3,800.0
141751281,1,1,1000.0
141751281,2,2,500.0
141751281,3,3,350.0
141751281,4,4,250.0
141751281,5,5,200.0
141751281,6,7,150.0
141751281,8,10,125.0
141751281,11,14,100.0
141751281,15,20,75.0
141751281,21,27,60.0
141751281,28,36,50.0
141751281,37,47,45.0
141751281,48,62,40.0
141751281,63,84,35.0
141751281,85,115,30.0
141751281,116,161,25.0
141751281,162,229,20.0
141751282,1,1,300.0
141751282,2,2,200.0
141751282,3,3,100.0
141751282,4,4,80.0
141751282,5,5,65.0
141751282,6,6,50.0
141751282,7,8,40.0
141751282,9,10,30.0
141751282,11,12,25.0
141751282,13,15,20.0
141751282,16,20,15.0
141751282,21,30,10.0
141751282,31,45,8.0
141751282,46,80,6.0
141751282,81,145,5.0
141751282,146,265,4.0
141751282,266,480,3.0
141751283,1,1,300.0
141751283,2,2,150.0
141751283,3,3,100.0
141751283,4,4,80.0
141751283,5,5,65.0
141751283,6,6,50.0
141751283,7,8,40.0
141751283,9,10,30.0
141751283,11,12,25.0
141751283,13,15,20.0
141751283,16,19,15.0
141751283,20,25,10.0
141751283,26,35,8.0
141751283,36,45,6.0
141751283,46,65,5.0
141751283,66,110,4.0
141751283,111,210,3.0
141751283,211,437,2.0
141751283,438,911,1.5
141751284,1,30,100.0
141751285,1,200,50.0
141751286,1,80,50.0
141751287,1,600,10.0
141751288,1,400,10.0
141751289,1,300,10.0
141751290,1,1,1500.0
141751290,2,2,750.0
141751290,3,3,500.0
141751290,4,5,400.0
141751290,6,7,300.0
141751290,8,10,225.0
141751290,11,13,200.0
141751290,14,18,175.0
141751290,19,26,150.0
141751291,1,1,900.0
141751291,2,2,700.0
141751291,3,3,500.0
141751291,4,4,300.0
141751291,5,5,250.0
141751291,6,7,200.0
141751291,8,10,150.0
141751291,11,14,125.0
141751291,15,19,100.0
141751291,20,24,80.0
141751291,25,34,70.0
141751291,35,49,60.0
141751291,50,79,50.0
141751292,1,1,500.0
141751292,2,2,300.0
141751292,3,3,200.0
141751292,4,4,150.0
141751292,5,5,100.0
141751292,6,6,75.0
141751292,7,8,60.0
141751292,9,10,50.0
141751292,11,12,45.0
141751292,13,15,40.0
141751292,16,20,35.0
141751292,21,25,30.0
141751292,26,35,25.0
141751292,36,55,20.0
141751292,56,95,15.0
141751292,96,262,10.0
141751293,1,50,100.0
141751294,1,1,750.0
141751294,2,2,500.0
141751294,3,3,400.0
141751294,4,4,300.0
141751294,5,5,200.0
141751294,6,6,150.0
141751294,7,8,120.0
141751294,9,11,100.0
141751294,12,15,80.0
141751294,16,20,70.0
141751294,21,30,60.0
141751294,31,55,50.0
141751294,56,96,40.0
141751295,1,1,600.0
141751295,2,2,300.0
141751295,3,3,200.0
141751295,4,4,150.0
141751295,5,5,100.0
141751295,6,7,75.0
141751295,8,10,60.0
141751295,11,13,50.0
141751295,14,16,40.0
141751295,17,20,35.0
141751295,21,25,30.0
141751295,26,30,25.0
141751295,31,35,20.0
141751295,36,45,15.0
141751295,46,75,10.0
141751295,76,145,8.0
141751295,146,305,6.0
141751295,306,618,5.0
141751296,1,1,300.0
141751296,2,2,200.0
141751296,3,3,125.0
141751296,4,4,80.0
141751296,5,5,55.0
141751296,6,10,30.0
141751296,11,15,25.0
141751296,16,20,20.0
141751296,21,25,15.0
141751296,26,30,10.0
141751296,31,40,8.0
141751296,41,50,6.0
141751296,51,60,5.0
141751296,61,75,4.0
141751296,76,130,3.0
141751296,131,295,2.0
141751296,296,645,1.5
141751296,646,1560,1.0
141751296,1561,3800,0.75
141751296,3801,8550,0.5
141751297,1,1,3000.0
141751297,2,2,2000.0
141751297,3,3,1500.0
141751297,4,4,1000.0
141751297,5,6,750.0
141751297,7,8,500.0
141751298,1,1,5000.0
141751298,2,2,3000.0
141751298,3,3,2000.0
141751298,4,4,1500.0
141751298,5,5,1000.0
141751298,6,7,700.0
141751298,8,10,500.0
141751298,11,14,400.0
141751298,15,20,350.0
141751298,21,30,300.0
141751298,31,52,250.0
141751298,53,89,200.0
141751299,1,1,2500.0
141751299,2,2,1500.0
141751299,3,3,1000.0
141751299,4,4,750.0
141751299,5,6,600.0
141751299,7,8,500.0
141751299,9,10,400.0
141751299,11,12,350.0
141751299,13,15,300.0
141751299,16,20,250.0
141751299,21,28,200.0
141751299,29,40,150.0
141751300,1,1,3000.0
141751300,2,2,1500.0
141751300,3,3,1000.0
