contest_id,minPosition,maxPosition,payout
141941974,1,1,100000.0
141941974,2,2,35000.0
141941974,3,3,20000.0
141941974,4,4,10000.0
141941974,5,5,4000.0
141941974,6,6,3000.0
141941974,7,7,2000.0
141941974,8,8,1500.0
141941974,9,10,1000.0
141941974,11,15,700.0
141941974,16,20,500.0
141941974,21,30,400.0
141941974,31,50,300.0
141941974,51,80,200.0
141941974,81,120,100.0
141941974,121,180,75.0
141941974,181,280,60.0
141941974,281,430,50.0
141941974,431,680,45.0
141941974,681,1080,40.0
141941974,1081,1780,35.0
141941974,1781,3180,30.0
141941974,3181,6570,25.0
141827909,1,1,1022667.0
141827909,2,2,150000.0
141827909,3,3,100000.0
141827909,4,4,60000.0
141827909,5,5,40000.0
141827909,6,6,30000.0
141827909,7,7,20000.0
141827909,8,9,15000.0
141827909,10,12,10000.0
141827909,13,22,8000.0
141827909,23,40,6000.0
141827909,41,66,5000.0
141827909,67,184,4000.0
141941971,1,1,15000.0
141941971,2,2,7500.0
141941971,3,3,5000.0
141941971,4,4,3000.0
141941971,5,5,2000.0
141941971,6,6,1000.0
141941971,7,8,500.0
141941971,9,10,400.0
141941971,11,12,300.0
141941971,13,15,200.0
141941971,16,20,150.0
141941971,21,30,100.0
141941971,31,50,75.0
141941971,51,85,50.0
141941971,86,135,40.0
141941971,136,210,30.0
141941971,211,310,25.0
141941971,311,510,20.0
141941971,511,810,15.0
141941971,811,1410,10.0
141941971,1411,2809,8.0
141941971,2810,7152,6.0
141945755,1,1,50000.0
141945755,2,2,20000.0
141945755,3,3,8000.0
141945755,4,4,5000.0
141945755,5,5,4000.0
141945755,6,6,3000.0
141945755,7,8,2000.0
141945755,9,10,1000.0
141945755,11,12,700.0
141945755,13,17,500.0
141945755,18,22,400.0
141945755,23,30,300.0
141945755,31,40,200.0
141945755,41,50,150.0
141945755,51,70,100.0
141945755,71,100,80.0
141945755,101,150,70.0
141945755,151,250,60.0
141945755,251,400,50.0
141945755,401,775,40.0
141945755,776,1375,35.0
141945755,1376,2535,30.0
141941973,1,1,10000.0
141941973,2,2,6000.0
141941973,3,3,4000.0
141941973,4,4,3000.0
141941973,5,5,2000.0
141941973,6,7,1500.0
141941973,8,9,1000.0
141941973,10,11,800.0
141941973,12,16,600.0
141941973,17,24,500.0
141941973,25,36,400.0
141941973,37,58,300.0
141941977,1,1,20000.0
141941977,2,2,10000.0
141941977,3,3,5000.0
141941977,4,4,3000.0
141941977,5,5,2000.0
141941977,6,6,1500.0
141941977,7,8,1000.0
141941977,9,10,750.0
141941977,11,15,500.0
141941977,16,20,400.0
141941977,21,30,300.0
141941977,31,52,225.0
141941977,53,96,175.0
141941977,97,206,135.0
141932407,1,1,5000.0
141932407,2,2,3000.0
141932407,3,3,2000.0
141932407,4,4,1500.0
141932407,5,5,1000.0
141932407,6,7,750.0
141932407,8,10,600.0
141932407,11,15,500.0
141932407,16,25,400.0
141932407,26,50,300.0
141932407,51,101,200.0
141932408,1,1,2500.0
141932408,2,2,1500.0
141932408,3,3,1000.0
141932408,4,4,750.0
141932408,5,6,600.0
141932408,7,8,500.0
141932408,9,10,400.0
141932408,11,12,350.0
141932408,13,15,300.0
141932408,16,20,250.0
141932408,21,28,200.0
141932408,29,40,150.0
141945769,1,1,20000.0
141945769,2,2,7500.0
141945769,3,3,3000.0
141945769,4,4,2000.0
141945769,5,5,1500.0
141945769,6,6,1000.0
141945769,7,7,500.0
141945769,8,8,300.0
141945769,9,10,200.0
141945769,11,15,150.0
141945769,16,25,100.0
141945769,26,45,70.0
141945769,46,75,60.0
141945769,76,150,50.0
141945769,151,275,40.0
141945769,276,600,30.0
141945769,601,1414,25.0
141945768,1,1,5000.0
141945768,2,2,2500.0
141945768,3,3,1000.0
141945768,4,6,600.0
141945768,7,9,500.0
141945768,10,17,400.0
141941976,1,1,20000.0
141941976,2,2,7000.0
141941976,3,3,5000.0
141941976,4,4,3500.0
141941976,5,5,3000.0
141941976,6,6,2500.0
141941976,7,8,2000.0
141941976,9,11,1500.0
141941976,12,17,1250.0
141941976,18,27,1000.0
141932409,1,1,5000.0
141932409,2,2,2000.0
141932409,3,3,1000.0
141932409,4,4,750.0
141932409,5,5,500.0
141932409,6,7,400.0
141932409,8,10,300.0
141932409,11,15,250.0
141932409,16,25,200.0
141932409,26,45,150.0
141932409,46,75,100.0
141932409,76,124,80.0
141932409,125,222,60.0
141932410,1,1,2500.0
141932410,2,2,1500.0
141932410,3,3,800.0
141932410,4,4,600.0
141932410,5,5,450.0
141932410,6,7,350.0
141932410,8,10,250.0
141932410,11,15,200.0
141932410,16,28,100.0
141932410,29,49,80.0
141932410,50,73,70.0
141932410,74,107,60.0
141932391,1,600,10.0
141932390,1,200,50.0
141932423,1,1,5000.0
141932423,2,2,2000.0
141932423,3,3,1000.0
141932423,4,4,800.0
141932423,5,5,650.0
141932423,6,6,500.0
141932423,7,8,350.0
141932423,9,10,250.0
141932423,11,12,150.0
141932423,13,15,100.0
141932423,16,20,50.0
141932423,21,30,40.0
141932423,31,50,30.0
141932423,51,75,25.0
141932423,76,125,20.0
141932423,126,230,15.0
141932423,231,530,10.0
141932423,531,1255,8.0
141932425,1,1,750.0
141932425,2,2,300.0
141932425,3,3,200.0
141932425,4,4,150.0
141932425,5,5,125.0
141932425,6,7,100.0
141932425,8,10,75.0
141932425,11,13,60.0
141932425,14,16,50.0
141932425,17,19,40.0
141932425,20,22,30.0
141932425,23,25,25.0
141932425,26,29,20.0
141932425,30,35,15.0
141932425,36,45,10.0
141932425,46,55,8.0
141932425,56,80,6.0
141932425,81,130,5.0
141932425,131,240,4.0
141932425,241,485,3.0
141932425,486,1045,2.0
141932425,1046,2305,1.5
141932427,1,1,200.0
141932427,2,2,150.0
141932427,3,3,100.0
141932427,4,4,75.0
141932427,5,5,50.0
141932427,6,7,40.0
141932427,8,10,30.0
141932427,11,15,25.0
141932427,16,25,20.0
141932427,26,47,15.0
141932427,48,107,10.0
141932419,1,1,1000.0
141932419,2,2,600.0
141932419,3,4,300.0
141932422,1,1,500.0
141932422,2,2,300.0
141932422,3,3,200.0
141932422,4,5,100.0
141932422,6,9,75.0
141932436,1,1,5000.0
141932436,2,2,2500.0
141932436,3,3,1000.0
141932436,4,4,750.0
141932436,5,5,500.0
141932436,6,6,250.0
141932436,7,8,200.0
141932436,9,10,150.0
141932436,11,15,100.0
141932436,16,30,50.0
141932436,31,70,30.0
141932436,71,186,20.0
141932436,187,488,15.0
141932434,1,1,1250.0
141932434,2,2,750.0
141932434,3,3,400.0
141932434,4,5,300.0
141932431,1,1,200.0
141932431,2,2,150.0
141932431,3,3,106.0
141932431,4,4,80.0
141932431,5,5,60.0
141932431,6,6,50.0
141932431,7,7,40.0
141932431,8,8,30.0
141932431,9,10,25.0
141932431,11,14,20.0
141932431,15,24,15.0
141932431,25,44,10.0
141932431,45,82,8.0
141932432,1,1,300.0
141932432,2,2,150.0
141932432,3,3,100.0
141932432,4,4,80.0
141932432,5,5,65.0
141932432,6,6,50.0
141932432,7,8,40.0
141932432,9,10,30.0
141932432,11,12,25.0
141932432,13,15,20.0
141932432,16,19,15.0
141932432,20,25,10.0
141932432,26,35,8.0
141932432,36,45,6.0
141932432,46,65,5.0
141932432,66,110,4.0
141932432,111,210,3.0
141932432,211,437,2.0
141932432,438,911,1.5
141932437,1,1,80.0
141932437,2,2,50.0
141932437,3,3,40.0
141932437,4,4,30.0
141932437,5,5,25.0
141932437,6,7,20.0
141932437,8,10,15.0
141932437,11,15,12.0
141932437,16,25,10.0
141932437,26,39,8.0
141932437,40,67,6.0
141945756,1,1,5000.0
141945756,2,2,3000.0
141945756,3,3,1500.0
141945756,4,4,1000.0
141945756,5,5,500.0
141945756,6,6,250.0
141945756,7,8,200.0
141945756,9,10,150.0
141945756,11,14,100.0
141945756,15,19,75.0
141945756,20,25,60.0
141945756,26,34,50.0
141945756,35,43,40.0
141945756,44,53,30.0
141945756,54,68,25.0
141945756,69,101,20.0
141945756,102,187,15.0
141945756,188,413,12.0
141945756,414,1165,9.0
141945754,1,1,10000.0
141945754,2,2,5000.0
141945754,3,3,3000.0
141945754,4,4,1500.0
141945754,5,5,1000.0
141945754,6,8,700.0
141945754,9,12,600.0
141945754,13,17,500.0
141945754,18,23,400.0
141945754,24,33,350.0
141932474,1,1,1000.0
141932474,2,2,600.0
141932474,3,3,400.0
141932474,4,4,300.0
141932474,5,5,250.0
141932474,6,6,200.0
141932474,7,8,150.0
141932474,9,10,100.0
141932474,11,14,75.0
141932474,15,19,60.0
141932474,20,25,50.0
141932474,26,35,40.0
141932474,36,45,30.0
141932474,46,55,25.0
141932474,56,70,20.0
141932474,71,90,15.0
141932474,91,120,10.0
141932474,121,160,8.0
141932474,161,280,6.0
141932474,281,515,5.0
141932474,516,925,4.0
141932474,926,1680,3.0
141932474,1681,3220,2.0
141932474,3221,6420,1.5
141945753,1,1,6000.0
141945753,2,2,4000.0
141945753,3,3,2000.0
141932471,1,1,750.0
141932471,2,2,300.0
141932471,3,3,200.0
141932471,4,4,150.0
141932471,5,5,125.0
141932471,6,7,100.0
141932471,8,10,75.0
141932471,11,13,60.0
141932471,14,16,55.0
141932471,17,19,50.0
141932471,20,22,45.0
141932471,23,25,40.0
141932471,26,30,35.0
141932471,31,40,30.0
141932471,41,55,25.0
141932471,56,85,20.0
141932471,86,145,15.0
141932471,146,390,10.0
141932445,1,1,5000.0
141932445,2,2,1500.0
141932445,3,3,1000.0
141932445,4,4,500.0
141932445,5,5,250.0
141932445,6,6,150.0
141932445,7,8,100.0
141932445,9,10,50.0
141932445,11,20,40.0
141932445,21,35,30.0
141932445,36,70,25.0
141932445,71,130,20.0
141932445,131,355,15.0
141932443,1,1,400.0
141932443,2,2,200.0
141932443,3,3,100.0
141932443,4,4,80.0
141932443,5,5,70.0
141932443,6,6,60.0
141932443,7,7,50.0
141932443,8,8,40.0
141932443,9,10,35.0
141932443,11,13,30.0
141932443,14,18,25.0
141932443,19,27,20.0
141932443,28,60,15.0
141932443,61,164,10.0
141932447,1,1,1250.0
141932447,2,2,750.0
141932447,3,3,400.0
141932447,4,5,300.0
141932449,1,1,400.0
141932449,2,2,200.0
141932449,3,3,150.0
141932449,4,4,100.0
141932449,5,5,80.0
141932449,6,6,70.0
141932449,7,7,60.0
141932449,8,8,50.0
141932449,9,10,40.0
141932449,11,15,30.0
141932449,16,20,20.0
141932449,21,25,15.0
141932449,26,35,10.0
141932449,36,50,8.0
141932449,51,80,6.0
141932449,81,150,4.0
141932449,151,300,3.0
141932449,301,601,2.0
141932449,602,1103,1.5
141932444,1,1,1350.0
141932465,1,1,1000.0
141932465,2,2,500.0
141932465,3,3,300.0
141932465,4,4,200.0
141932465,5,5,150.0
141932465,6,7,125.0
141932465,8,10,100.0
141932465,11,13,75.0
141932465,14,16,60.0
141932465,17,20,50.0
141932465,21,25,40.0
141932465,26,30,30.0
