contest_id,minPosition,maxPosition,payout
149421764,4,4,30.0
149421764,12,16,10.0
149421764,9,11,12.0
149421764,8,8,14.0
149421764,7,7,16.0
149421764,6,6,18.0
149421764,5,5,20.0
149421764,3,3,50.0
149421764,2,2,70.0
149421764,1,1,100.0
149421764,17,28,8.0
149421765,10,15,3.0
149421765,7,9,4.0
149421765,5,6,5.0
149421765,4,4,6.0
149421765,3,3,8.0
149421765,2,2,10.0
149421765,1,1,12.0
149421765,16,27,2.0
149421766,52,90,2.5
149421766,1,1,100.0
149421766,2,2,75.0
149421766,3,3,50.0
149421766,5,5,30.0
149421766,4,4,40.0
149421766,7,8,20.0
149421766,9,10,15.0
149421766,11,12,10.0
149421766,13,15,8.0
149421766,16,19,6.0
149421766,20,25,5.0
149421766,26,34,4.0
149421766,35,51,3.0
149421766,91,160,2.0
149421766,161,285,1.5
149421766,6,6,25.0
149421767,51,110,0.75
149421767,26,50,1.0
149421767,16,25,1.5
149421767,111,273,0.5
149421767,11,15,2.0
149421767,4,4,6.0
149421767,6,7,4.0
149421767,5,5,5.0
149421767,8,10,3.0
149421767,3,3,8.0
149421767,2,2,12.5
149421767,1,1,25.0
149421768,1,1,500.0
149421768,3,3,200.0
149421768,2,2,300.0
149421769,2,2,50.0
149421769,1,1,85.0
149421769,3,3,20.0
149421770,1,1,225.0
149421770,2,2,150.0
149421770,3,3,100.0
149421770,4,4,75.0
149421770,5,5,50.0
149421771,1,15,10.0
149421772,6,10,12.5
149421772,5,5,17.5
149421772,4,4,25.0
149421772,3,3,35.0
149421772,2,2,47.5
149421772,1,1,62.5
149421773,63,137,0.2
149421773,33,62,0.3
149421773,18,32,0.4
149421773,11,17,0.5
149421773,7,10,0.75
149421773,5,6,1.0
149421773,4,4,1.5
149421773,3,3,2.0
149421773,2,2,3.0
149421773,1,1,5.0
149421774,4,4,500.0
149421774,81,238,25.0
149421774,16,25,40.0
149421774,11,15,45.0
149421774,9,10,50.0
149421774,7,8,100.0
149421774,1,1,5000.0
149421774,5,5,250.0
149421774,3,3,1000.0
149421774,2,2,1500.0
149421774,41,80,30.0
149421774,6,6,150.0
149421774,26,40,35.0
149421881,2,2,6.0
149421881,46,110,0.5
149421881,22,45,0.75
149421881,12,21,1.0
149421881,9,11,1.5
149421881,7,8,2.0
149421881,5,6,3.0
149421881,4,4,4.0
149421881,1,1,10.0
149421881,3,3,5.0
149421882,18,28,2.5
149421882,29,48,2.0
149421882,49,83,1.5
149421882,4,5,10.0
149421882,3,3,15.0
149421882,2,2,25.0
149421882,10,17,5.0
149421882,1,1,50.0
149421882,6,9,7.5
149421883,8,8,70.0
149421883,9,9,60.0
149421883,6,6,100.0
149421883,5,5,125.0
149421883,4,4,150.0
149421883,3,3,200.0
149421883,7,7,80.0
149421883,12,14,40.0
149421883,15,21,25.0
149421883,22,47,20.0
149421883,2,2,300.0
149421883,10,11,50.0
149421883,1,1,1000.0
149421884,1,1,52.5
149421884,5,5,15.0
149421884,4,4,18.75
149421884,3,3,26.25
149421884,2,2,37.5
149421950,15,26,0.75
149421950,9,14,1.0
149421950,6,8,1.5
149421950,27,55,0.5
149421950,4,5,2.0
149421950,3,3,3.0
149421950,2,2,4.0
149421950,1,1,5.0
149421951,23,39,2.0
149421951,13,22,2.5
149421951,8,12,5.0
149421951,5,7,7.5
149421951,4,4,10.0
149421951,3,3,15.0
149421951,2,2,25.0
149421951,1,1,50.0
149421951,40,68,1.5
149421952,5,5,10.0
149421952,4,4,12.5
149421952,3,3,17.5
149421952,2,2,25.0
149421952,1,1,35.0
149421953,5,5,125.0
149421953,22,47,20.0
149421953,15,21,25.0
149421953,12,14,40.0
149421953,10,11,50.0
149421953,9,9,60.0
149421953,8,8,70.0
149421953,7,7,80.0
149421953,1,1,1000.0
149421953,2,2,300.0
149421953,3,3,200.0
149421953,6,6,100.0
149421953,4,4,150.0
149422047,5,7,2.0
149422047,2,2,9.0
149422047,16,45,1.0
149422047,46,136,0.5
149422047,4,4,4.0
149422047,3,3,6.0
149422047,8,15,1.5
149422047,1,1,12.5
149422048,4,4,22.0
149422048,80,136,1.5
149422048,3,3,30.0
149422048,46,79,2.0
149422048,26,45,3.0
149422048,5,5,16.0
149422048,6,7,12.0
149422048,8,10,9.0
149422048,11,15,6.5
149422048,16,25,4.5
149422048,1,1,50.0
149422048,2,2,40.0
149422049,4,4,20.0
149422049,3,3,40.0
149422049,1,1,80.0
149422049,2,2,60.0
149422050,3,3,400.0
149422050,4,4,250.0
149422050,5,5,100.0
149422050,6,6,80.0
149422050,7,8,60.0
149422050,9,10,50.0
149422050,11,15,40.0
149422050,16,30,30.0
149422050,31,98,25.0
149422050,1,1,2000.0
149422050,2,2,600.0
149422051,2,2,37.5
149422051,5,5,15.0
149422051,4,4,18.75
149422051,3,3,26.25
149422051,1,1,52.5
149495640,7,8,2.0
149495640,4,4,4.0
149495640,3,3,5.0
149495640,2,2,6.0
149495640,1,1,10.0
149495640,12,21,1.0
149495640,22,45,0.75
149495640,46,110,0.5
149495640,5,6,3.0
149495640,9,11,1.5
149495642,2,2,30.0
149495642,4,4,16.0
149495642,1,1,50.0
149495642,11,15,5.0
149495642,48,109,2.0
149495642,26,47,2.5
149495642,16,25,3.5
149495642,8,10,6.0
149495642,5,5,11.0
149495642,6,7,8.0
149495642,3,3,20.0
149495643,1,1,4000.0
149495645,4,4,12.5
149495645,5,5,10.0
149495645,2,2,25.0
149495645,3,3,17.5
149495645,1,1,35.0
149495646,4,4,200.0
149495646,6,6,100.0
149495646,8,9,70.0
149495646,10,12,60.0
149495646,13,15,50.0
149495646,34,63,25.0
149495646,7,7,80.0
149495646,1,1,1000.0
149495646,22,33,30.0
149495646,3,3,250.0
149495646,5,5,150.0
149495646,2,2,400.0
149495646,16,21,40.0
149495771,4,5,2.0
149495771,3,3,3.0
149495771,2,2,4.0
149495771,15,26,0.75
149495771,1,1,5.0
149495771,6,8,1.5
149495771,9,14,1.0
149495771,27,55,0.5
149495772,1,1,85.0
149495772,2,2,50.0
149495772,3,3,20.0
149495773,5,6,5.0
149495773,1,1,30.0
149495773,2,2,20.0
149495773,3,4,10.0
149495773,7,13,3.0
149495773,14,24,2.0
149495773,25,42,1.5
149495774,1,1,4000.0
149495775,3,3,17.5
149495775,5,5,10.0
149495775,2,2,25.0
149495775,4,4,12.5
149495775,1,1,35.0
149495776,3,3,48.0
149495776,1,1,120.0
149495776,2,2,72.0
149495777,9,10,25.0
149495777,11,15,20.0
149495777,6,6,40.0
149495777,16,27,15.0
149495777,1,1,200.0
149495777,5,5,50.0
149495777,4,4,70.0
149495777,3,3,100.0
149495777,7,8,30.0
149495777,2,2,150.0
149510034,1,10,10.0
149510035,1,10,20.0
149510036,1,1,110.0
149510037,1,10,2.0
149510038,1,10,6.0
149510135,1,1,5.4
149510136,1,1,27.0
149510137,1,1,13.5
149510138,1,1,2.7
149510139,3,3,1.5
149510139,2,2,2.5
149510139,1,1,5.0
149510140,1,1,3.0
149510140,2,2,1.5
149510141,1,1,2.7
149510142,1,1,2.7
149510143,1,5,36.0
149510144,1,5,18.0
149510145,1,5,9.0
149510146,1,5,5.4
149510147,1,5,1.8
149510148,1,1,13.5
149510149,1,1,5.4
149510150,1,1,5.4
149510151,1,1,5.4
149510152,1,1,6.0
149510152,2,2,3.0
149510153,3,3,3.0
149510153,1,1,10.0
149510153,2,2,5.0
149510154,1,1,13.5
149510155,1,1,15.0
149510155,2,2,7.5
149510156,1,1,25.0
149510156,3,3,7.5
149510156,2,2,12.5
149510157,1,1,30.0
149510157,2,2,15.0
149510158,1,1,27.0
149510159,1,1,54.0
149510160,2,2,75.0
149510160,1,1,150.0
149510161,1,1,135.0
149510162,1,1,300.0
149510163,1,1,450.0
149510164,1,1,1500.0
149510165,1,1,3000.0
