contest_id,minPosition,maxPosition,payout
142561979,1,10,20.0
142561980,1,5,100.0
142561981,1,5,100.0
142561982,1,5,200.0
142561983,1,10,2.0
142561984,1,10,6.0
142561985,1,5,20.0
142561986,1,3,50.0
142561987,1,3,150.0
142561988,1,10,6.0
142561989,1,10,6.0
142561990,1,10,6.0
142561991,1,10,6.0
142561992,1,3,100.0
142561993,1,10,50.0
142561994,1,10,2.0
142561995,1,10,2.0
142561996,1,10,2.0
142561997,1,10,2.0
142561998,1,10,2.0
142561999,1,10,2.0
142562000,1,10,6.0
142562001,1,10,6.0
142562002,1,10,10.0
142562003,1,10,10.0
142562004,1,5,20.0
142562005,1,5,20.0
142562006,1,5,20.0
142562007,1,5,20.0
142562008,1,10,6.0
142562009,1,17,2.0
142562010,1,17,2.0
142562011,1,17,2.0
142562012,1,17,10.0
142562013,1,5,50.0
142562014,1,9,3.0
142562015,1,9,15.0
142562016,1,9,15.0
142562017,1,9,30.0
142562018,1,9,75.0
142562019,1,10,2.0
142562020,1,10,2.0
142562021,1,10,6.0
142562022,1,10,10.0
142562023,1,5,20.0
142562024,1,5,50.0
142562025,1,17,2.0
142562026,1,5,500.0
142562027,1,9,3.0
142562028,1,9,3.0
142562029,1,10,2.0
142562030,1,5,200.0
142562031,1,10,100.0
142562032,1,5,100.0
142562033,1,1,25.0
142562034,1,1,25.0
142562035,1,1,25.0
142562036,1,1,25.0
142562037,1,1,25.0
142562038,1,1,25.0
142562039,1,1,25.0
142562040,1,1,25.0
142562041,1,2,25.0
142562042,1,2,25.0
142562043,1,2,25.0
142562044,1,2,25.0
142562045,1,1,250.0
142562046,1,1,20.0
142562047,1,1,20.0
142562048,1,1,15.0
142562049,1,1,15.0
142562050,1,1,15.0
142562051,1,10,20.0
142562052,1,5,100.0
142562053,1,5,100.0
142562054,1,5,200.0
142562055,1,10,2.0
142562056,1,10,6.0
142562057,1,5,20.0
142562058,1,3,50.0
142562059,1,3,150.0
142562060,1,10,6.0
142562061,1,10,6.0
142562062,1,10,6.0
142562063,1,10,6.0
142562064,1,3,100.0
142562065,1,10,50.0
142562066,1,10,2.0
142562067,1,10,2.0
142562068,1,10,2.0
142562069,1,10,2.0
142562070,1,10,2.0
142562071,1,10,2.0
142562072,1,10,6.0
142562073,1,10,6.0
142562074,1,10,10.0
142562075,1,10,10.0
142562076,1,5,20.0
142562077,1,5,20.0
142562078,1,5,20.0
142562079,1,5,20.0
142562080,1,10,6.0
142562081,1,17,2.0
142562082,1,17,2.0
142562083,1,17,2.0
142562084,1,17,10.0
142562085,1,5,50.0
142562086,1,9,3.0
142562087,1,9,15.0
142562088,1,9,15.0
142562089,1,9,30.0
142562091,1,9,75.0
142562092,1,10,2.0
142562093,1,10,2.0
142562094,1,10,6.0
142562095,1,10,10.0
142562096,1,5,20.0
142562097,1,5,50.0
142562098,1,17,2.0
142562099,1,5,500.0
142562100,1,9,3.0
142562101,1,9,3.0
142562102,1,10,2.0
142562103,1,5,200.0
142562104,1,10,100.0
142562105,1,5,100.0
142562106,1,1,25.0
142562107,1,1,25.0
142562108,1,1,25.0
142562109,1,1,25.0
142562110,1,1,25.0
142562111,1,1,25.0
142562112,1,1,25.0
142562113,1,1,25.0
142562114,1,2,25.0
142562115,1,2,25.0
142562116,1,2,25.0
142562117,1,2,25.0
142562118,1,1,250.0
142562119,1,1,20.0
142562120,1,1,20.0
142562121,1,1,15.0
142562122,1,1,15.0
142562123,1,1,15.0
142562124,1,10,20.0
142562125,1,5,100.0
142562126,1,5,100.0
142562127,1,5,200.0
142562128,1,10,2.0
142562129,1,10,6.0
142562130,1,5,20.0
142562131,1,3,50.0
142562132,1,3,150.0
142562133,1,10,6.0
142562134,1,10,6.0
142562135,1,10,6.0
142562136,1,10,6.0
142562137,1,3,100.0
142562138,1,10,50.0
142562139,1,10,2.0
142562140,1,10,2.0
142562141,1,10,2.0
142562142,1,10,2.0
142562143,1,10,2.0
142562144,1,10,2.0
142562145,1,10,6.0
142562146,1,10,6.0
142562147,1,10,10.0
142562148,1,10,10.0
142562149,1,5,20.0
142562150,1,5,20.0
142562151,1,5,20.0
142562152,1,5,20.0
142562153,1,10,6.0
142562154,1,17,2.0
142562155,1,17,2.0
142562156,1,17,2.0
142562157,1,17,10.0
142562158,1,5,50.0
142562159,1,9,3.0
142562160,1,9,15.0
142562161,1,9,15.0
142562162,1,9,30.0
142562163,1,9,75.0
142562164,1,10,2.0
142562165,1,10,2.0
142562166,1,10,6.0
142562167,1,10,10.0
142562168,1,5,20.0
142562169,1,5,50.0
142562170,1,17,2.0
142562171,1,5,500.0
142562172,1,9,3.0
142562173,1,9,3.0
142562174,1,10,2.0
142562175,1,5,200.0
142562176,1,10,100.0
142562177,1,5,100.0
142562178,1,1,25.0
142562179,1,1,25.0
142562180,1,1,25.0
142562181,1,1,25.0
142562182,1,1,25.0
142562183,1,1,25.0
142562184,1,1,25.0
142562185,1,1,25.0
142562186,1,2,25.0
142562187,1,2,25.0
142562188,1,2,25.0
142562189,1,2,25.0
142562190,1,1,250.0
142562191,1,1,20.0
142562192,1,1,20.0
142562193,1,1,15.0
142562194,1,1,15.0
142562195,1,1,15.0
142562250,1,3,15.0
142562251,1,3,15.0
142562252,1,6,3.0
142562253,1,6,3.0
142562254,1,3,30.0
142562255,1,3,75.0
142562256,1,10,2.0
142562257,1,10,2.0
142562258,1,10,2.0
142562259,1,10,2.0
142562260,1,10,6.0
142562261,1,10,6.0
142562262,1,10,10.0
142562263,1,10,10.0
142562264,1,10,20.0
142562265,1,5,50.0
142562266,1,5,100.0
142562290,1,5,100.0
142562291,1,5,50.0
142562292,1,10,2.0
142562293,1,10,6.0
142562294,1,10,10.0
142562295,1,5,20.0
142562296,1,9,3.0
142562297,1,10,2.0
142562298,1,10,6.0
142562299,1,10,10.0
142562300,1,5,20.0
142562302,1,1,25.0
142562303,1,1,25.0
142562304,1,1,25.0
142562305,1,1,25.0
142562306,1,1,25.0
142562307,1,1,25.0
142562308,1,1,25.0
142562309,1,2,25.0
142562310,1,2,25.0
142562311,1,2,20.0
142562312,1,1,20.0
142562313,1,1,15.0
142562314,1,1,15.0
142562315,1,1,15.0
142562316,1,5,100.0
142562317,1,5,50.0
142562318,1,10,2.0
142562319,1,10,6.0
142562320,1,10,10.0
142562321,1,5,20.0
142562322,1,9,3.0
142562323,1,10,2.0
142562324,1,10,6.0
142562325,1,10,10.0
142562326,1,5,20.0
142562327,1,1,300.0
142562328,1,1,25.0
142562329,1,1,25.0
142562330,1,1,25.0
142562331,1,1,25.0
142562332,1,1,25.0
142562333,1,1,25.0
142562334,1,1,25.0
142562335,1,2,25.0
142562336,1,2,25.0
142562337,1,2,20.0
142562338,1,1,20.0
142562339,1,1,15.0
142562340,1,1,15.0
142562341,1,1,15.0
142562342,1,5,100.0
142562343,1,5,50.0
142562344,1,10,2.0
142562345,1,10,6.0
142562346,1,10,10.0
142562347,1,5,20.0
142562348,1,9,3.0
142562349,1,10,2.0
142562350,1,10,6.0
142562351,1,10,10.0
142562352,1,5,20.0
142562353,1,1,300.0
142562354,1,1,25.0
142562355,1,1,25.0
142562356,1,1,25.0
142562357,1,1,25.0
142562358,1,1,25.0
142562359,1,1,25.0
142562360,1,1,25.0
142562361,1,2,25.0
142562362,1,2,25.0
142562363,1,2,20.0
142562364,1,1,20.0
142562365,1,1,15.0
142562366,1,1,15.0
142562367,1,1,15.0
142562368,1,5,100.0
142562369,1,5,50.0
142562370,1,10,2.0
142562371,1,10,6.0
142562372,1,10,10.0
142562373,1,5,20.0
142562374,1,9,3.0
142562375,1,10,2.0
142562376,1,10,6.0
142562377,1,10,10.0
142562378,1,5,20.0
142562379,1,1,300.0
142562380,1,1,25.0
142562381,1,1,25.0
142562382,1,1,25.0
142562383,1,1,25.0
142562384,1,1,25.0
142562385,1,1,25.0
142562386,1,1,25.0
142562387,1,2,25.0
142562388,1,2,25.0
142562389,1,2,20.0
142562390,1,1,20.0
142562391,1,1,15.0
142562392,1,1,15.0
142562393,1,1,15.0
142562394,1,5,100.0
142562395,1,5,50.0
142562396,1,10,2.0
142562397,1,10,6.0
142562398,1,10,10.0
142562399,1,5,20.0
142562400,1,9,3.0
142562401,1,10,2.0
142562402,1,10,6.0
142562403,1,10,10.0
142562404,1,5,20.0
142562405,1,1,300.0
142562406,1,1,25.0
142562407,1,1,25.0
142562408,1,1,25.0
142562409,1,1,25.0
142562410,1,1,25.0
142562411,1,1,25.0
142562412,1,1,25.0
142562413,1,2,25.0
142562414,1,2,25.0
142562415,1,2,20.0
142562416,1,1,20.0
142562417,1,1,15.0
142562418,1,1,15.0
142562419,1,1,15.0
142562509,1,1,100.0
142562510,1,1,100.0
142562511,1,1,40.0
142562511,2,2,20.0
142562511,3,3,10.0
142562511,4,4,6.0
142562511,5,5,5.0
142562511,6,7,4.0
142562511,8,10,3.0
142562511,11,13,2.0
142562511,14,16,1.5
142562511,17,20,1.0
142562511,21,30,0.75
142562511,31,70,0.5
142562511,71,185,0.4
142562511,186,465,0.3
142562511,466,1115,0.2
142562512,1,5,5.0
142562513,1,5,5.0
142562514,1,5,5.0
142562515,1,5,25.0
142562516,1,5,25.0
142562517,1,5,50.0
142562518,1,5,125.0
142562519,1,1,175.0
142562520,1,1,120.0
142562521,1,1,50.0
142562522,1,5,500.0
142562523,1,5,200.0
142562524,1,10,200.0
142562525,1,10,100.0
142562526,1,5,100.0
142562527,1,10,20.0
142562528,1,10,20.0
142562529,1,10,6.0
142562530,1,10,6.0
142562531,1,100,2.0
142562532,1,3,250.0
142562533,1,5,100.0
142562534,1,3,100.0
142562535,1,5,50.0
142562536,1,3,50.0
142562537,1,10,20.0
142562538,1,5,20.0
142562539,1,3,20.0
142562540,1,1,100.0
142562540,2,2,60.0
142562540,3,3,35.0
142562540,4,4,25.0
142562540,5,5,20.0
142562540,6,9,15.0
142562541,1,1,43.0
142562541,2,2,33.0
142562541,3,3,28.0
142562541,4,4,23.0
142562541,5,5,20.0
142562541,6,6,17.0
142562541,7,7,14.0
142562541,8,8,12.0
142562541,9,9,10.0
142562542,1,1,40.0
142562542,2,2,22.0
142562542,3,3,15.0
142562542,4,4,12.0
142562542,5,5,11.0
142562542,6,6,10.0
142562542,7,7,9.0
142562542,8,8,8.0
142562542,9,9,7.0
142562542,10,10,6.0
142562542,11,15,5.0
142562542,16,20,4.0
142562542,21,25,3.0
142562543,1,1,12.0
142562543,2,2,10.0
142562543,3,3,8.0
142562543,4,4,6.0
142562543,5,6,5.0
142562543,7,9,4.0
142562543,10,15,3.0
142562543,16,27,2.0
142562544,1,1,5.0
142562544,2,2,4.0
142562544,3,3,3.0
142562544,4,5,2.0
142562544,6,8,1.5
142562544,9,14,1.0
142562544,15,26,0.75
142562544,27,55,0.5
142562545,1,10,50.0
142562546,1,10,10.0
142562547,1,10,10.0
142562548,1,10,2.0
142562549,1,10,2.0
142562550,1,10,2.0
142562551,1,10,2.0
142562552,1,10,2.0
142562553,1,10,2.0
142562554,1,10,2.0
142562555,1,1,1000.0
142562556,1,1,100.0
142562557,1,1,500.0
142562558,1,5,50.0
142562559,1,10,2.0
142562560,1,10,2.0
142562561,1,10,2.0
142562562,1,10,2.0
142562563,1,10,6.0
142562564,1,10,6.0
142562565,1,10,10.0
142562566,1,9,3.0
142562567,1,9,15.0
142562568,1,9,30.0
142562569,1,9,75.0
142562570,1,18,15.0
142562571,1,18,3.0
142562572,1,30,3.0
142562573,1,1,1000.0
142562574,1,17,2.0
142562575,1,27,2.0
142562576,1,27,2.0
142562577,1,27,2.0
142562578,1,27,20.0
142562579,1,27,6.0
142562580,1,54,2.0
142562581,1,54,2.0
142562582,1,27,10.0
