contest_id,minPosition,maxPosition,payout
151788759,7,8,2.0
151788759,3,3,5.0
151788759,4,4,4.0
151788759,5,6,3.0
151788759,9,11,1.5
151788759,12,21,1.0
151788759,22,45,0.75
151788759,46,110,0.5
151788759,2,2,6.0
151788759,1,1,10.0
151788760,4,4,21.0
151788760,1,1,60.0
151788760,5,5,18.0
151788760,6,10,15.0
151788760,11,15,12.0
151788760,3,3,27.0
151788760,2,2,39.0
151788761,9,18,4.5
151788761,1,1,40.0
151788761,5,5,15.0
151788761,4,4,20.0
151788761,3,3,25.0
151788761,6,8,7.5
151788761,2,2,32.5
151788762,1,1,50.0
151788762,2,2,40.0
151788762,80,136,1.5
151788762,46,79,2.0
151788762,26,45,3.0
151788762,16,25,4.5
151788762,11,15,6.5
151788762,6,7,12.0
151788762,5,5,16.0
151788762,4,4,22.0
151788762,3,3,30.0
151788762,8,10,9.0
151788763,4,4,20.0
151788763,2,2,60.0
151788763,1,1,80.0
151788763,3,3,40.0
151788764,3,3,100.0
151788764,2,2,150.0
151788764,1,1,250.0
151788765,1,1,4000.0
151788766,4,4,250.0
151788766,6,7,100.0
151788766,1,1,2000.0
151788766,8,9,75.0
151788766,10,14,50.0
151788766,15,24,40.0
151788766,5,5,150.0
151788766,25,44,30.0
151788766,95,194,15.0
151788766,45,94,20.0
151788766,3,3,500.0
151788766,2,2,1000.0
151788767,2,2,72.0
151788767,1,1,120.0
151788767,3,3,48.0
151788780,3,3,5.0
151788780,1,1,10.0
151788780,46,110,0.5
151788780,22,45,0.75
151788780,12,21,1.0
151788780,9,11,1.5
151788780,7,8,2.0
151788780,5,6,3.0
151788780,2,2,6.0
151788780,4,4,4.0
151788781,2,2,25.0
151788781,1,1,30.0
151788781,3,3,20.0
151788781,4,4,15.0
151788781,5,6,10.0
151788781,7,8,8.0
151788781,9,12,6.0
151788782,6,7,12.0
151788782,5,5,16.0
151788782,4,4,22.0
151788782,3,3,30.0
151788782,11,15,6.5
151788782,80,136,1.5
151788782,16,25,4.5
151788782,26,45,3.0
151788782,8,10,9.0
151788782,46,79,2.0
151788782,1,1,50.0
151788782,2,2,40.0
151788783,1,1,50.0
151788783,2,2,38.0
151788783,3,3,28.0
151788783,4,4,20.0
151788783,6,10,10.0
151788783,5,5,14.0
151788784,2,2,60.0
151788784,3,3,40.0
151788784,4,4,20.0
151788784,1,1,80.0
151788785,1,1,4000.0
151788786,2,2,72.0
151788786,3,3,48.0
151788786,1,1,120.0
151788787,30,47,25.0
151788787,8,9,45.0
151788787,7,7,50.0
151788787,6,6,60.0
151788787,78,138,15.0
151788787,5,5,80.0
151788787,4,4,100.0
151788787,3,3,250.0
151788787,2,2,750.0
151788787,18,29,30.0
151788787,48,77,20.0
151788787,13,17,35.0
151788787,1,1,2000.0
151788787,10,12,40.0
151788788,2,2,100.0
151788788,1,1,210.0
151788789,2,2,150.0
151788789,1,1,390.0
151795168,1,1,2.7
151795169,1,1,2.7
151795170,1,1,2.7
151795171,1,1,13.5
151795172,1,1,13.5
151795173,1,1,27.0
151795174,1,1,27.0
151795175,1,1,27.0
151795176,1,1,54.0
151795177,1,1,300.0
151795178,1,1,1500.0
151795179,1,1,3.6
151795180,1,1,18.0
151795181,1,1,36.0
151795182,1,1,72.0
151795183,1,1,180.0
151795184,1,1,400.0
151795185,1,1,2000.0
151795186,1,1,135.0
151795187,1,1,3000.0
151795188,1,1,6000.0
151795189,1,1,2.7
151795190,1,1,2.7
151795192,1,1,13.5
151795193,1,1,13.5
151795194,1,1,27.0
151795195,1,1,27.0
151795196,1,1,27.0
151795197,1,1,54.0
151795198,1,1,300.0
151795199,1,1,1500.0
151795201,1,1,18.0
151795202,1,1,36.0
151795203,1,1,72.0
151795204,1,1,180.0
151795205,1,1,400.0
151795206,1,1,2000.0
151795207,1,1,135.0
151795208,1,1,3000.0
151795209,1,1,6000.0
151795212,1,10,10.0
151795213,1,10,20.0
151795215,1,10,2.0
151795216,1,10,6.0
151795217,1,1,10.0
151795218,1,1,10.0
151795219,1,1,10.0
151795220,1,1,10.0
151795221,1,10,10.0
151795222,1,10,20.0
151795223,1,1,110.0
151795224,1,10,2.0
