contest_id,minPosition,maxPosition,payout
146828639,11,15,12.0
146828639,6,10,15.0
146828639,5,5,18.0
146828639,4,4,21.0
146828639,3,3,27.0
146828639,2,2,39.0
146828639,1,1,60.0
146828640,4,4,45.0
146828640,3,3,60.0
146828640,5,5,35.0
146828640,6,7,25.0
146828640,8,10,20.0
146828640,11,15,15.0
146828640,16,20,10.0
146828640,21,25,8.0
146828640,96,165,3.0
146828640,36,55,5.0
146828640,56,95,4.0
146828640,2,2,100.0
146828640,166,322,2.0
146828640,323,616,1.5
146828640,26,35,6.0
146828640,1,1,200.0
146828641,4,4,100.0
146828641,2,2,200.0
146828641,1,1,300.0
146828641,3,3,150.0
146828642,26,45,6.0
146828642,16,25,8.0
146828642,8,10,15.0
146828642,5,7,20.0
146828642,4,4,25.0
146828642,11,15,10.0
146828642,3,3,30.0
146828642,2,2,40.0
146828642,1,1,50.0
146828643,3,3,40.0
146828643,2,2,60.0
146828643,1,1,80.0
146828643,4,4,20.0
146828644,1,1,275.0
146828644,4,5,100.0
146828644,6,8,75.0
146828644,2,2,175.0
146828644,3,3,125.0
146828645,4,4,500.0
146828645,6,7,300.0
146828645,5,5,400.0
146828645,3,3,700.0
146828645,1,1,2000.0
146828645,2,2,1000.0
146828646,2,2,25.0
146828646,5,5,8.0
146828646,4,4,10.0
146828646,3,3,15.0
146828646,6,6,6.0
146828646,1,1,50.0
146828646,26,45,1.5
146828646,96,225,0.75
146828646,9,10,4.0
146828646,16,25,2.0
146828646,46,95,1.0
146828646,226,536,0.5
146828646,7,8,5.0
146828646,11,15,3.0
146828647,20,25,55.0
146828647,15,19,60.0
146828647,11,14,75.0
146828647,9,10,100.0
146828647,7,8,150.0
146828647,6,6,200.0
146828647,2,2,2500.0
146828647,26,35,50.0
146828647,36,50,45.0
146828647,51,75,40.0
146828647,76,126,35.0
146828647,127,218,30.0
146828647,219,514,25.0
146828647,3,3,1000.0
146828647,5,5,250.0
146828647,4,4,500.0
146828647,1,1,10000.0
146829210,1,10,2.0
146829211,1,10,2.0
146829212,1,10,2.0
146829215,1,5,50.0
146829216,1,5,20.0
146829217,1,10,10.0
146829218,1,10,10.0
146829219,1,10,6.0
146829220,1,10,6.0
146829221,1,1,5.4
146829222,1,1,27.0
146829223,1,1,13.5
146829224,1,1,2.7
146829225,3,3,1.5
146829225,2,2,2.5
146829225,1,1,5.0
146829226,1,1,3.0
146829226,2,2,1.5
146829227,1,1,2.7
146829228,1,1,2.7
146829229,1,5,36.0
146829230,1,5,18.0
146829231,1,5,9.0
146829232,1,5,5.4
146829233,1,5,1.8
146829234,1,1,13.5
146829235,1,1,5.4
146829237,1,1,5.4
146829238,1,1,5.4
146829239,2,2,3.0
146829239,1,1,6.0
146829240,2,2,5.0
146829240,3,3,3.0
146829240,1,1,10.0
146829241,1,1,13.5
146829242,1,1,15.0
146829242,2,2,7.5
146829243,1,1,25.0
146829243,2,2,12.5
146829243,3,3,7.5
146829244,2,2,15.0
146829244,1,1,30.0
146829245,1,1,27.0
146829246,1,1,54.0
146829247,1,1,150.0
146829247,2,2,75.0
146829248,1,1,135.0
146829249,1,1,300.0
146829250,1,1,450.0
146829251,1,1,1500.0
146829252,1,1,3000.0
146829253,1,1,15000.0
146829254,1,1,30000.0
146829255,1,2,36.0
146829256,1,5,18.0
146829257,1,5,1.8
146829258,1,5,5.4
146829259,1,5,9.0
146829260,1,2,10000.0
146829261,1,2,2000.0
146829262,1,2,1000.0
146829263,1,2,200.0
146829264,1,2,90.0
146829265,1,2,36.0
146829266,1,2,18.0
146829267,1,5,90.0
146829268,1,5,1.8
146829269,1,5,9.0
146829270,1,3,200.0
146829271,1,5,3.6
146829272,1,5,36.0
146829273,1,5,18.0
146829274,1,10,9.0
146829275,1,10,18.0
146829276,1,10,36.0
146829277,1,10,3.6
146829278,1,10,1.8
146829279,1,1,4000.0
146829280,1,1,1000.0
146829281,1,1,10.0
146829282,1,1,555.0
146829283,1,1,44.0
146829284,1,1,2120.0
146829285,1,1,19.98
146829286,1,1,19.98
146829287,1,1,19.98
146829288,1,1,19.99
146829289,1,1,19.99
146829290,1,1,19.99
146829291,1,1,19.99
146829292,1,1,19.99
146829293,1,1,19.99
146829294,1,1,275.0
146829295,1,1,275.0
146829296,1,1,333.0
146833466,1,1,13.5
146835395,1,1,13.5
146835396,2,2,7.5
146835396,1,1,15.0
146835397,1,1,30.0
146835397,2,2,15.0
146835398,1,1,27.0
146835399,1,1,54.0
146835400,1,1,150.0
146835400,2,2,75.0
146835401,1,1,135.0
146835402,1,1,300.0
146835403,1,1,450.0
146835404,1,1,1500.0
146835405,1,2,1000.0
146835406,1,2,200.0
146835407,1,2,90.0
146835408,1,2,36.0
146835409,1,2,18.0
146835410,1,5,90.0
146835411,1,5,9.0
146835412,1,3,200.0
146835413,1,5,36.0
146835414,1,5,18.0
146835415,1,10,9.0
146835416,1,10,18.0
146835417,1,10,36.0
146836204,1,1,0.0
146842902,1,1,300.0
146842903,1,1,110.0
