,entry_max_per_user
146248759,1
146248760,82
146248761,1
146248762,7
146272186,1
146273662,1
146277704,1
146280214,1
146286043,1
146286309,1
146290100,1
146303726,1
146303727,1
146303728,20
146303729,20
146303730,1
146303731,1
146303732,28
146303733,1
146303734,20
146303736,1
146303737,1
146303740,2
146303741,1
146303742,14
146303743,20
146303744,1
146303745,7
146303746,14
146303793,1
146303794,20
146303795,1
146303796,20
146303797,23
146303798,1
146303814,1
146303815,1
146303816,1
146303817,1
146303818,1
146303819,1
146303820,1
146303821,1
146303822,1
146303823,1
146303824,1
146303825,1
146303826,1
146303827,1
146303828,1
146303829,1
146303830,1
146303831,1
146303832,1
146303833,1
146303834,1
146303835,1
146303836,1
146303837,1
146303838,1
146303839,1
146303840,1
146303841,1
146303842,1
146303843,1
146303844,1
146303845,1
146303846,1
146303847,1
146303848,1
146303849,1
146303850,1
146303851,1
146303852,1
146303853,1
146303854,1
146303855,1
146303856,1
146303857,1
146303858,1
146303859,1
146303860,1
146303861,1
146303862,1
146303863,1
146303864,1
146303865,1
146303866,1
146303867,1
146303868,1
146303869,1
146303870,1
146303871,1
146303872,1
146303873,1
146303874,1
146303875,1
146303876,1
146303877,1
146303878,1
146303879,1
146303880,1
146303881,1
146303882,1
146303883,1
146303884,1
146303885,1
146303886,1
146303887,1
146303888,1
146303889,1
146303890,1
146303891,1
146303892,1
146303893,1
146303894,1
146303897,1
146303898,1
146303899,1
146303900,1
146303901,1
146303902,1
146303903,1
146303904,1
146303905,1
146303906,1
146303907,1
146303908,1
146303909,1
146303910,1
146303911,1
146303912,1
146303913,1
146303914,1
146303915,1
146303916,1
146303917,1
146303918,1
146303919,1
146303920,1
146303921,1
146303922,1
146303923,1
146303924,1
146303925,1
146303926,1
146303927,1
146303928,1
146303929,1
146303930,1
146303931,1
146303932,1
146303933,1
146303934,1
146303935,1
146303936,1
146303937,1
146303938,1
146303939,1
146303940,1
146303941,1
146303942,1
146303943,1
146303944,1
146303945,1
146303946,1
146303947,1
146303948,1
146303949,1
146303950,1
146303951,1
146303952,1
146303953,1
146303954,1
146303955,1
146303956,1
146303957,1
146303958,1
146303959,1
146303960,1
146303961,1
146303962,1
146303963,1
146303964,1
146303965,1
146303966,1
146303967,1
146303968,1
146303969,1
146303970,1
146303971,1
146303972,1
146303973,1
146303974,1
146303975,1
146303976,1
146303977,1
146303978,1
146303979,1
146303980,1
146303981,1
146303982,1
146303983,1
146303984,1
146303985,1
146303986,1
146303987,1
146303988,1
146303989,1
146303990,1
146303991,1
146303992,1
146303993,1
146303994,1
146303995,1
146303996,1
146303997,1
146303998,1
146303999,1
146304000,1
146304001,1
146304002,1
146304003,1
146304004,1
146304005,1
146304006,1
146304007,1
146304008,1
146304009,1
146304010,1
146304011,1
146304012,1
146304013,1
146304014,1
146304015,1
146304016,1
146304017,1
146304018,1
146304019,1
146304020,1
146304021,1
146304022,1
146304023,1
146304024,1
146304025,1
146304026,1
146304027,1
146304028,1
146304029,1
146304030,1
146304031,1
146304032,1
146304033,1
146304034,1
146304035,1
146304036,1
146304037,1
146304038,1
146304039,1
146304040,1
146304041,1
146304042,1
146304043,1
146304044,1
146304045,1
146304046,1
146304047,1
146304048,1
146304049,1
146304050,1
146304051,1
146304052,1
146304053,1
146304054,3
146304055,1
146304056,1
146304057,1
146304058,1
146304059,1
146304060,1
146304061,1
146304062,1
146304063,1
146304064,1
146304065,2
146304066,5
146304067,5
146304068,2
146304069,2
146304070,1
146304071,1
146304072,1
146304073,4
146304074,1
146304075,2
146304076,1
146304077,1
146304078,1
146304079,7
146304080,3
146304081,8
146304082,1
146304083,1
146304084,1
146304085,1
146304086,1
146304087,1
146304088,1
146304089,1
146304090,1
146304091,1
146304092,1
146304093,1
146308067,1
146308069,1
146314519,1
146314520,1
146314521,1
146314522,1
146314523,1
146314524,1
146314525,1
146314526,1
146314527,1
146314528,1
146314529,1
146314530,1
146315529,1
146315530,1
146315531,1
146315532,1
146315533,1
146315534,1
146318471,1
146318472,1
146318473,1
146318474,1
146318475,1
146318476,1
146318477,1
146318478,1
146318479,1
146318480,1
146318481,1
146318482,1
146318483,1
146318484,1
146318485,1
146318486,1
146318487,1
146318488,1
146324154,1
146326048,1
146334985,1
146335361,1
146336832,1
146336833,1
146336834,1
146336835,1
146336836,1
146336837,1
146336838,1
146336840,1
146336841,1
146336842,1
146336843,1
146336844,1
146336845,1
146336846,1
146336847,1
146336848,1
146337994,1
146338045,1
146338096,1
146338098,1
146338947,1
