contest_id,entry_max_per_user
142152501,150
142152500,22
142152498,20
142156066,150
142156011,150
142156012,3
142152505,30
142152497,20
142148549,1
142148550,1
142152506,2
142148547,1
142148548,1
142148534,1
142148531,1
142148566,150
142148568,20
142148565,1
142148561,1
142148563,1
142148576,70
142148574,1
142148571,1
142148573,20
142148572,1
142156068,150
142148625,150
142156067,4
142148629,20
142148630,1
142148591,52
142148593,1
142148595,1
142148592,20
142148590,1
142148584,52
142148587,1
142148586,20
142148580,1
142148585,11
142148621,20
142148623,1
142148620,20
142148616,1
142148619,5
142148535,27
142148536,20
142148559,8
142148532,5
142148556,1
142149074,1
142149077,1
142149078,3
142152502,3
142148552,1
142148528,1
142152503,132
142152504,150
142152496,150
142148553,1
142148529,1
142152499,1
142148551,1
142148543,150
142148545,1
142148542,20
142148527,150
142148544,20
142148537,3
142148540,3
142148546,1
142148541,3
142148597,35
142148604,1
142148599,1
142148602,20
142148601,1
142148610,28
142148613,1
142148607,1
142148611,20
142148609,1
142148557,1
142148539,1
142148538,1
142148560,20
142148558,1
142148530,2
142148533,10
142148554,1
142148555,1
142148526,2
142149284,1
142149285,1
142149075,1
142148632,1
142156065,1
142148631,1
142148626,20
142150666,1
142148635,21
142148634,1
142148637,1
142149440,1
142149441,1
142149076,1
142149069,1
142149068,1
142149091,1
142149066,6
142156010,1
142148622,1
142148618,1
142150463,1
142150464,1
142148567,17
142148562,20
142148564,1
142148569,1
142149751,1
142149067,3
142149092,1
142149071,1
142149070,1
142149073,1
142149072,1
142149295,1
142149294,1
142149065,1
142149286,1
142150448,1
142148617,1
142148615,20
142150419,1
142150435,1
142148581,1
142148583,1
142148582,1
142148579,20
142149875,1
142148577,8
142148575,1
142148570,20
142149623,1
142149625,1
142148594,8
142148596,1
142148589,1
142148588,20
142150001,1
142148603,8
142148605,1
142148600,1
142148598,20
142150127,1
142148612,8
142148614,1
142148608,1
142148606,20
142150253,1
142150667,1
142150651,1
142148628,5
142148633,1
142148624,2
142148627,20
142150622,1
142150638,1
142160205,1
142150652,1
142149499,1
142149500,1
142148645,1
142148646,1
142149346,1
142150427,1
142150449,1
142150452,7
142150453,7
142150462,1
142148988,20
142149050,1
142149051,1
142149054,7
142149055,7
142148636,2
142148640,1
142148639,1
142149333,1
142149332,1
142148644,1
142148642,3
142148643,7
142150655,7
142150656,7
142150665,1
142150658,1
142150659,1
142150660,1
142150661,1
142150657,1
142148638,10
142148641,14
142159306,1
142149288,1
142149289,1
142149290,1
142149291,1
142149287,1
142149757,1
142149753,1
142149754,1
142149755,1
142149756,1
142149752,1
142149749,1
142149750,1
142149315,1
142149314,1
142149293,1
142149631,1
142149627,1
142149628,1
142149629,1
142149630,1
142149626,1
142149624,1
142148578,1
142150680,1
142150009,1
142150005,1
142150006,1
142150007,1
142150008,1
142150004,1
142150003,1
142150002,1
142150736,1
142149883,1
142149879,1
142149880,1
142149881,1
142149882,1
142149878,1
142149877,1
142149876,1
142150708,1
142159416,1
142150257,1
142150258,1
142150259,1
142150260,1
142150256,1
142150255,1
142150254,1
142150793,1
142150135,1
142150131,1
142150132,1
142150133,1
142150134,1
142150130,1
142150129,1
142150128,1
142150765,1
142150455,1
142150456,1
142150457,1
142150458,1
142150454,1
142149058,2
142149057,1
142149056,5
142149064,7
142149063,2
142149062,1
142149059,1
142149061,1
142149060,1
142149082,1
142149081,1
142149080,1
142149079,1
142149084,17
142149083,17
142149090,1
142149089,1
142149088,3
142149087,3
142149086,8
142149085,8
142149049,1
142149048,1
142149047,1
142149046,1
142149045,3
142149044,3
142149043,1
142149042,1
142149041,1
142149040,1
142149039,1
142149038,1
142149037,3
142149036,3
142149035,3
142149034,7
142149033,7
142149032,7
142149031,1
142149030,1
142149029,1
142149028,1
142149027,1
142149026,1
142149025,1
142149024,1
