contest_id,minPosition,maxPosition,payout
177328357,1,15,10.0
177328358,1,1,100.0
177328358,2,2,75.0
177328358,3,3,50.0
177328358,4,4,40.0
177328358,5,5,30.0
177328358,6,6,25.0
177328358,7,8,20.0
177328358,9,10,15.0
177328358,11,12,10.0
177328358,13,15,8.0
177328358,16,19,6.0
177328358,20,25,5.0
177328358,26,34,4.0
177328358,35,51,3.0
177328358,52,90,2.5
177328358,91,160,2.0
177328358,161,285,1.5
177328359,1,1,85.0
177328359,2,2,50.0
177328359,3,3,20.0
177328360,1,1,5000.0
177328360,2,2,1500.0
177328360,3,3,1000.0
177328360,4,4,500.0
177328360,5,5,250.0
177328360,6,6,150.0
177328360,7,8,100.0
177328360,9,10,50.0
177328360,11,15,45.0
177328360,16,25,40.0
177328360,26,40,35.0
177328360,41,80,30.0
177328360,81,238,25.0
177328361,1,1,15.0
177328361,2,2,7.5
177328361,3,3,5.0
177328361,4,4,4.0
177328361,5,6,3.0
177328361,7,11,2.0
177328361,12,16,1.5
177328361,17,31,1.0
177328361,32,71,0.75
177328361,72,171,0.5
177328362,1,1,450.0
177328363,1,1,165.0
177328363,2,2,100.0
177328364,1,1,75.0
177328364,2,2,60.0
177328364,3,3,50.0
177328364,4,4,40.0
177328364,5,6,30.0
177328364,7,8,25.0
177328364,9,11,20.0
177328364,12,20,15.0
177328364,21,42,10.0
177328365,1,1,200.0
177328365,2,2,100.0
177328365,3,3,60.0
177328365,4,4,45.0
177328365,5,5,35.0
177328365,6,7,25.0
177328365,8,10,20.0
177328365,11,15,15.0
177328365,16,20,10.0
177328365,21,25,8.0
177328365,26,35,6.0
177328365,36,55,5.0
177328365,56,95,4.0
177328365,96,165,3.0
177328365,166,322,2.0
177328365,323,616,1.5
177328366,1,1,225.0
177328366,2,2,150.0
177328366,3,3,125.0
177328366,4,4,100.0
177328366,5,6,75.0
177328367,1,25,10.0
177328368,1,1,300.0
177328368,2,2,250.0
177328368,3,3,200.0
177328368,4,4,150.0
177328368,5,5,100.0
177328369,1,15,10.0
177328370,1,1,5000.0
177328370,2,2,3500.0
177328370,3,3,2500.0
177328370,4,4,1500.0
177328370,5,6,1000.0
177328370,7,8,800.0
177328370,9,12,600.0
177328370,13,17,500.0
177328371,1,1,700.0
177328371,2,2,500.0
177328371,3,3,350.0
177328371,4,4,250.0
177328371,5,5,200.0
177328372,1,1,20000.0
177328372,2,2,5000.0
177328372,3,3,2500.0
177328372,4,4,1000.0
177328372,5,5,750.0
177328372,6,6,500.0
177328372,7,8,250.0
177328372,9,10,200.0
177328372,11,14,150.0
177328372,15,20,100.0
177328372,21,30,75.0
177328372,31,40,60.0
177328372,41,55,50.0
177328372,56,75,45.0
177328372,76,115,40.0
177328372,116,200,35.0
177328372,201,360,30.0
177328372,361,991,25.0
177328373,1,1,50.0
177328373,2,2,25.0
177328373,3,3,15.0
177328373,4,4,10.0
177328373,5,5,8.0
177328373,6,6,6.0
177328373,7,8,5.0
177328373,9,10,4.0
177328373,11,15,3.0
177328373,16,25,2.0
177328373,26,45,1.5
177328373,46,95,1.0
177328373,96,225,0.75
177328373,226,536,0.5
177328374,1,1,90.0
177328374,2,2,80.0
177328374,3,3,70.0
177328374,4,4,60.0
177328374,5,5,55.0
177328374,6,6,50.0
177328374,7,7,45.0
177328374,8,8,40.0
177328374,9,10,35.0
177328374,11,13,30.0
177328374,14,17,25.0
177328375,1,1,150.0
177328375,2,2,100.0
177328375,3,3,70.0
177328375,4,4,45.0
177328375,5,5,30.0
177328375,6,7,25.0
177328375,8,10,20.0
177328375,11,15,15.0
177328375,16,25,12.0
177328375,26,55,10.0
177328376,1,15,50.0
177328377,1,1,500.0
177328377,2,2,100.0
177328377,3,3,50.0
177328377,4,4,40.0
177328377,5,5,30.0
177328377,6,6,25.0
177328377,7,7,20.0
177328377,8,8,15.0
177328377,9,10,10.0
177328377,11,15,8.0
177328377,16,20,6.0
177328377,21,30,5.0
177328377,31,40,4.0
177328377,41,60,3.0
177328377,61,125,2.0
177328377,126,325,1.5
177328377,326,1025,1.0
