contest_id,minPosition,maxPosition,payout
159689052,1,10,20.0
159689053,1,5,100.0
159689054,1,10,2.0
159689055,1,10,6.0
159689056,1,5,20.0
159689057,1,3,50.0
159689058,1,3,150.0
159689059,1,10,6.0
159689060,1,3,100.0
159689061,1,10,50.0
159689062,1,10,2.0
159689063,1,10,6.0
159689064,1,5,20.0
159689065,1,10,6.0
159689066,1,17,2.0
159689067,1,17,2.0
159689068,1,17,10.0
159689069,1,9,3.0
159689070,1,9,15.0
159689071,1,9,30.0
159689072,1,9,75.0
159689073,1,1,100000.0
159689074,1,10,2.0
159689075,1,10,6.0
159689076,1,10,10.0
159689077,1,5,50.0
159689078,1,17,2.0
159689079,1,5,500.0
159689080,1,10,2.0
159689081,1,5,200.0
159689082,1,10,100.0
159689083,1,1,25.0
159689084,1,1,25.0
159689085,1,1,25.0
159689086,1,1,25.0
159689087,1,1,25.0
159689088,1,1,25.0
159689089,1,1,25.0
159689090,1,1,25.0
159689091,1,1,25.0
159689092,1,1,25.0
159689093,1,1,25.0
159689094,1,1,25.0
159689095,1,2,25.0
159689096,1,2,25.0
159689097,1,2,25.0
159689098,1,2,25.0
159689099,1,2,25.0
159689100,1,4,25.0
159689101,1,4,25.0
159689102,1,10,25.0
159689103,1,1,75000.0
159689104,1,1,60.0
159689105,1,1,140.0
159689106,1,1,300.0
159689107,1,1,850.0
159689108,1,1,888.0
159689109,1,1,888.0
159689110,1,1,888.0
159689111,1,1,15.0
159689112,1,1,15.0
159689113,1,1,15.0
159689114,1,2,15.0
159689115,1,4,15.0
159689116,1,10,15.0
159689117,1,1,15.0
159689118,1,1,15.0
159689119,1,2,20.0
159689120,1,1,20.0
159689121,1,1,20.0
159689122,1,1,20.0
159689123,1,1,20.0
159689124,1,1,20.0
159689125,1,1,250.0
159689126,1,1,250.0
159689127,1,1,250.0
159689128,1,1,20.0
159689129,1,1,20.0
159689130,1,1,444.0
159689131,1,1,555.0
159689132,1,1,30.0
159689133,1,1,30.0
159689134,1,1,30.0
159689135,1,1,30.0
159689136,1,1,30.0
159689137,1,1,30.0
159689138,1,1,30.0
159689139,1,1,30.0
159689140,1,1,30.0
