contest_id,minPosition,maxPosition,payout
145634854,12,16,10.0
145634854,3,3,50.0
145634854,4,4,30.0
145634854,5,5,20.0
145634854,6,6,18.0
145634854,7,7,16.0
145634854,8,8,14.0
145634854,9,11,12.0
145634854,1,1,100.0
145634854,17,28,8.0
145634854,2,2,70.0
145634855,16,27,2.0
145634855,1,1,12.0
145634855,2,2,10.0
145634855,3,3,8.0
145634855,4,4,6.0
145634855,5,6,5.0
145634855,7,9,4.0
145634855,10,15,3.0
145634856,3,3,27.0
145634856,4,4,21.0
145634856,1,1,60.0
145634856,2,2,39.0
145634856,5,5,18.0
145634856,6,10,15.0
145634856,11,15,12.0
145634857,52,102,2.0
145634857,27,51,2.5
145634857,17,26,5.0
145634857,103,204,1.5
145634857,8,11,10.0
145634857,6,7,15.0
145634857,4,5,25.0
145634857,3,3,50.0
145634857,2,2,75.0
145634857,1,1,100.0
145634857,12,16,7.5
145634858,8,10,3.0
145634858,2,2,12.5
145634858,3,3,8.0
145634858,4,4,6.0
145634858,111,273,0.5
145634858,5,5,5.0
145634858,6,7,4.0
145634858,1,1,25.0
145634858,11,15,2.0
145634858,51,110,0.75
145634858,26,50,1.0
145634858,16,25,1.5
145634859,6,7,20.0
145634859,3,3,40.0
145634859,4,5,30.0
145634859,2,2,60.0
145634859,1,1,100.0
145634860,1,1,1350.0
145634861,3,3,75.0
145634861,2,2,125.0
145634861,1,1,200.0
145634862,1,15,10.0
145634863,4,4,150.0
145634863,2,2,400.0
145634863,3,3,200.0
145634863,1,1,600.0
145634864,3,3,500.0
145634864,1,1,2000.0
145634864,2,2,1000.0
145634864,16,25,40.0
145634864,26,55,30.0
145634864,6,6,125.0
145634864,56,136,25.0
145634864,11,15,50.0
145634864,9,10,60.0
145634864,8,8,80.0
145634864,7,7,100.0
145634864,5,5,200.0
145634864,4,4,300.0
145634865,5,6,1.0
145634865,7,10,0.75
145634865,33,62,0.3
145634865,18,32,0.4
145634865,11,17,0.5
145634865,1,1,5.0
145634865,2,2,3.0
145634865,3,3,2.0
145634865,63,137,0.2
145634865,4,4,1.5
145634946,1,1,5.4
145634947,1,1,27.0
145634948,1,1,13.5
145634949,1,1,2.7
145634950,1,1,5.0
145634950,2,2,2.5
145634950,3,3,1.5
145634951,1,1,3.0
145634951,2,2,1.5
145634952,1,1,2.7
145634953,1,1,2.7
145634954,1,5,36.0
145634955,1,5,18.0
145634956,1,5,9.0
145634957,1,5,5.4
145634958,1,5,1.8
145634959,1,1,13.5
145634960,1,1,5.4
145634961,1,1,5.4
145634962,1,1,5.4
145634963,2,2,3.0
145634963,1,1,6.0
145634964,1,1,10.0
145634964,3,3,3.0
145634964,2,2,5.0
145634965,1,1,13.5
145634966,2,2,7.5
145634966,1,1,15.0
145634967,1,1,25.0
145634967,2,2,12.5
145634967,3,3,7.5
145634968,1,1,30.0
145634968,2,2,15.0
145634969,1,1,27.0
145634970,1,1,54.0
145634971,2,2,75.0
145634971,1,1,150.0
145634972,1,1,135.0
145634973,1,1,300.0
145634974,1,1,450.0
145634975,1,1,1500.0
145634976,1,1,3000.0
145634977,1,1,15000.0
145634978,1,1,30000.0
145634979,1,2,36.0
145634980,1,5,18.0
145634981,1,5,1.8
145634982,1,5,5.4
145634983,1,5,9.0
145634984,1,2,10000.0
145634985,1,2,2000.0
145634986,1,2,1000.0
145634987,1,2,200.0
145634988,1,2,90.0
145634989,1,2,36.0
145634990,1,2,18.0
145634991,1,5,90.0
145634992,1,5,1.8
145634993,1,5,9.0
145634994,1,3,200.0
145634995,1,5,3.6
145634996,1,5,36.0
145634997,1,5,18.0
145634998,1,10,9.0
145634999,1,10,18.0
145635000,1,10,36.0
145635001,1,10,3.6
145635002,1,10,1.8
145635003,1,1,4000.0
145635004,1,1,1000.0
145635005,1,1,10.0
145635006,1,1,555.0
145635007,1,1,44.0
145635008,1,1,2120.0
145635009,1,1,19.98
145635010,1,1,19.98
145635011,1,1,19.98
145635012,1,1,19.99
145635013,1,1,19.99
145635014,1,1,19.99
145635015,1,1,19.99
145635016,1,1,19.99
145635017,1,1,19.99
145635018,1,1,275.0
145635019,1,1,275.0
145635025,1,10,6.0
145635026,1,9,3.0
145635027,1,9,15.0
145635028,1,5,100.0
145635029,1,5,50.0
145635030,1,5,20.0
145635031,1,15,10.0
145635032,1,10,10.0
145635033,1,15,6.0
145635034,1,15,2.0
145635035,1,10,2.0
145635036,1,10,2.0
145635037,1,10,6.0
145635038,1,10,10.0
145635039,1,5,20.0
145635040,1,1,10.0
145635041,1,1,10.0
145635042,1,2,10.0
145635044,1,1,46.0
145635045,1,1,12.0
145635046,1,1,12.0
145635047,1,1,12.0
145635048,1,2,12.0
145635049,1,2,12.0
145635050,1,4,12.0
145635052,1,5,12.0
145637264,1,1,0.0
145644490,1,10,18.0
145646345,1,5,90.0
145646346,1,5,9.0
145646347,1,5,36.0
145646348,1,5,18.0
145646349,1,10,9.0
145646350,1,10,18.0
145646351,1,10,36.0
145646356,1,10,9.0
145646357,1,10,3.6
145646363,1,10,9.0
145646382,3,3,7.5
145646382,2,2,12.5
145646382,1,1,25.0
145646992,1,10,3.6
145647871,1,1,44.0
