contest_id,minPosition,maxPosition,payout
177096140,1,1,2000.0
177096140,2,2,400.0
177096140,3,3,200.0
177096140,4,4,100.0
177096140,5,5,75.0
177096140,6,7,60.0
177096140,8,10,50.0
177096140,11,13,40.0
177096140,14,16,35.0
177096140,17,20,30.0
177096140,21,25,25.0
177096140,26,35,20.0
177096140,36,45,15.0
177096140,46,65,10.0
177096140,66,100,8.0
177096140,101,191,6.0
177096140,192,352,5.0
177096140,353,1053,4.0
177096141,1,1,1000.0
177096141,2,2,800.0
177096141,3,3,600.0
177096141,4,4,500.0
177096141,5,5,400.0
177096141,6,6,300.0
177096141,7,8,250.0
177096141,9,11,200.0
177096141,12,15,160.0
177096141,16,22,120.0
177096141,23,37,100.0
177096141,38,66,80.0
177096142,1,1,1000.0
177096142,2,2,600.0
177096142,3,3,400.0
177096142,4,4,300.0
177096142,5,5,250.0
177096142,6,6,200.0
177096142,7,7,175.0
177096142,8,8,150.0
177096142,9,9,125.0
177096142,10,10,100.0
177096142,11,12,80.0
177096142,13,15,60.0
177096142,16,20,40.0
177096142,21,30,30.0
177096142,31,50,20.0
177096142,51,94,15.0
177096142,95,244,12.0
177096142,245,544,10.0
177096143,1,1,1100.0
177096143,2,2,850.0
177096143,3,3,700.0
177096143,4,4,550.0
177096143,5,5,400.0
177096143,6,6,300.0
177096143,7,8,250.0
177096143,9,11,200.0
177096144,1,10,200.0
177096145,1,40,50.0
177096146,1,1,200.0
177096146,2,2,125.0
177096146,3,3,80.0
177096146,4,4,60.0
177096146,5,5,50.0
177096146,6,6,40.0
177096146,7,7,30.0
177096146,8,9,25.0
177096146,10,13,20.0
177096146,14,21,15.0
177096146,22,33,10.0
177096146,34,49,8.0
177096146,50,73,6.0
177096146,74,107,5.0
177096146,108,176,4.0
177096146,177,285,3.0
177096147,1,1,500.0
177096147,2,2,350.0
177096147,3,3,250.0
177096147,4,4,200.0
177096147,5,6,150.0
177096147,7,10,100.0
177096148,1,1,400.0
177096148,2,2,250.0
177096148,3,3,150.0
177096148,4,4,100.0
177096148,5,5,75.0
177096148,6,6,60.0
177096148,7,8,50.0
177096148,9,10,40.0
177096148,11,12,35.0
177096148,13,15,30.0
177096148,16,20,25.0
177096148,21,25,20.0
177096148,26,35,15.0
177096148,36,60,10.0
177096148,61,110,8.0
177096148,111,200,6.0
177096148,201,412,5.0
177096149,1,1,200.0
177096149,2,2,150.0
177096149,3,3,100.0
177096149,4,4,75.0
177096149,5,5,50.0
177096149,6,6,40.0
177096149,7,7,30.0
177096149,8,8,25.0
177096149,9,10,20.0
177096149,11,13,15.0
177096149,14,16,10.0
177096149,17,20,8.0
177096149,21,25,6.0
177096149,26,35,5.0
177096149,36,45,4.0
177096149,46,70,3.0
177096149,71,140,2.0
177096149,141,295,1.5
177096149,296,720,1.0
177096149,721,1810,0.75
177096149,1811,4556,0.5
177096150,1,1,2500.0
177096150,2,2,1000.0
177096150,3,3,600.0
177096150,4,4,400.0
177096150,5,5,250.0
177096150,6,6,200.0
177096150,7,8,150.0
177096150,9,10,100.0
177096150,11,14,75.0
177096150,15,19,60.0
177096150,20,25,50.0
177096150,26,35,40.0
177096150,36,45,30.0
177096150,46,55,25.0
177096150,56,70,20.0
177096150,71,90,15.0
177096150,91,120,10.0
177096150,121,160,8.0
177096150,161,210,6.0
177096150,211,290,5.0
177096150,291,460,4.0
177096150,461,880,3.0
177096150,881,1990,2.0
177096150,1991,4276,1.5
177096150,4277,12467,1.0
177096151,1,1,2160.0
177096152,1,1,1500.0
177096152,2,2,900.0
177096153,1,1,5000.0
177096153,2,2,2500.0
177096153,3,3,1500.0
177096153,4,4,1000.0
177096153,5,5,800.0
177096153,6,7,600.0
177096153,8,10,500.0
177096153,11,15,400.0
177096153,16,26,300.0
177096153,27,57,200.0
177096154,1,1,1000.0
177096154,2,2,600.0
177096154,3,3,400.0
177096154,4,4,300.0
177096154,5,6,200.0
177096154,7,8,155.0
177096154,9,10,125.0
177096154,11,15,100.0
177096154,16,20,80.0
177096154,21,34,60.0
177096155,1,1,350.0
177096155,2,2,300.0
177096155,3,3,250.0
177096155,4,4,205.0
177096155,5,5,165.0
177096155,6,6,130.0
177096155,7,7,115.0
177096155,8,9,100.0
177096155,10,12,80.0
177096155,13,16,70.0
177096155,17,20,60.0
177096155,21,25,55.0
177096155,26,30,50.0
177096156,1,1,900.0
177096156,2,2,650.0
177096156,3,3,450.0
177096156,4,4,250.0
177096156,5,5,200.0
177096156,6,6,150.0
177096156,7,7,125.0
177096156,8,8,100.0
177096156,9,10,80.0
177096156,11,13,70.0
177096156,14,16,60.0
177096156,17,21,50.0
177096156,22,31,40.0
177096156,32,51,35.0
177096156,52,91,30.0
177096156,92,174,25.0
177096157,1,1,200.0
177096157,2,2,100.0
177096157,3,3,60.0
177096157,4,4,45.0
177096157,5,5,35.0
177096157,6,7,25.0
177096157,8,10,20.0
177096157,11,15,15.0
177096157,16,20,10.0
177096157,21,25,8.0
177096157,26,35,6.0
177096157,36,55,5.0
177096157,56,95,4.0
177096157,96,165,3.0
177096157,166,322,2.0
177096157,323,616,1.5
177096158,1,20,100.0
177096159,1,20,50.0
177096160,1,50,20.0
177096161,1,50,20.0
177096162,1,100,10.0
177096163,1,100,10.0
177096164,1,250,4.0
177096165,1,1,100.0
177096165,2,2,50.0
177096165,3,3,30.0
177096165,4,4,20.0
177096165,5,5,15.0
177096165,6,7,10.0
177096165,8,10,8.0
177096165,11,13,6.0
177096165,14,16,5.0
177096165,17,20,4.0
177096165,21,25,3.0
177096165,26,35,2.0
177096165,36,60,1.5
177096165,61,140,1.0
177096165,141,370,0.75
177096165,371,1104,0.5
177096166,1,1,100.0
177096166,2,2,85.0
177096166,3,3,75.0
177096166,4,4,60.0
177096166,5,5,50.0
177096166,6,6,40.0
177096166,7,7,35.0
177096166,8,8,30.0
177096166,9,9,25.0
177096167,1,1,250.0
177096167,2,2,150.0
177096167,3,3,100.0
177096168,1,1,200.0
177096168,2,2,150.0
177096168,3,3,100.0
177096168,4,4,75.0
177096168,5,5,60.0
177096168,6,6,50.0
177096168,7,7,40.0
177096168,8,8,30.0
177096168,9,10,25.0
177096168,11,13,20.0
177096168,14,20,15.0
177096168,21,36,10.0
177096168,37,76,8.0
177096168,77,176,6.0
177096169,1,1,1350.0
177096170,1,1,500.0
177096170,2,2,300.0
177096170,3,3,200.0
177096171,1,1,225.0
177096171,2,2,150.0
177096171,3,3,125.0
177096171,4,4,100.0
177096171,5,6,75.0
177096172,1,1,400.0
177096172,2,2,200.0
177096172,3,3,150.0
177096172,4,4,100.0
177096172,5,5,80.0
177096172,6,6,70.0
177096172,7,7,60.0
177096172,8,8,50.0
177096172,9,10,40.0
177096172,11,15,30.0
177096172,16,20,20.0
177096172,21,25,15.0
177096172,26,35,10.0
177096172,36,50,8.0
177096172,51,80,6.0
177096172,81,150,4.0
177096172,151,300,3.0
177096172,301,601,2.0
177096172,602,1103,1.5
177096173,1,1,500.0
177096173,2,2,100.0
177096173,3,3,50.0
177096173,4,4,40.0
177096173,5,5,30.0
177096173,6,6,25.0
177096173,7,7,20.0
177096173,8,8,15.0
177096173,9,10,10.0
177096173,11,15,8.0
177096173,16,20,6.0
177096173,21,30,5.0
177096173,31,40,4.0
177096173,41,60,3.0
177096173,61,125,2.0
177096173,126,325,1.5
177096173,326,1025,1.0
177096174,1,1,200.0
177096174,2,2,150.0
177096174,3,3,100.0
177096174,4,4,75.0
177096174,5,5,50.0
177096174,6,7,40.0
177096174,8,10,30.0
177096174,11,15,25.0
177096174,16,25,20.0
177096174,26,47,15.0
177096174,48,107,10.0
177096175,1,1,25.0
177096175,2,2,18.0
177096175,3,3,15.0
177096175,4,4,12.0
177096175,5,5,10.0
177096175,6,6,8.0
177096175,7,8,6.0
177096176,1,1,85.0
177096176,2,2,50.0
177096176,3,3,20.0
177096177,1,1,220.0
177096178,1,1,1000.0
177096178,2,2,300.0
177096178,3,3,150.0
177096178,4,4,100.0
177096178,5,5,70.0
177096178,6,6,50.0
177096178,7,8,30.0
177096178,9,10,25.0
177096178,11,15,20.0
177096178,16,25,15.0
177096178,26,50,10.0
177096178,51,140,8.0
177096179,1,1,100.0
177096179,2,2,75.0
177096179,3,3,50.0
177096179,4,5,25.0
177096179,6,7,15.0
177096179,8,11,10.0
177096179,12,16,7.5
177096179,17,26,5.0
177096179,27,51,2.5
177096179,52,102,2.0
177096179,103,204,1.5
177096180,1,1,20.0
177096180,2,2,10.0
177096180,3,3,7.5
177096180,4,4,5.0
177096180,5,5,4.0
177096180,6,7,3.0
177096180,8,12,2.0
177096180,13,22,1.5
177096180,23,42,1.0
177096180,43,92,0.75
177096180,93,222,0.5
177096181,1,1,460.0
177096251,1,1,300.0
177096252,1,1,1500.0
177096254,1,1,3000.0
177096255,1,1,6000.0
177096454,1,3,1000.0
177096455,1,5,50.0
177096456,1,10,20.0
177096457,1,5,20.0
177096458,1,3,20.0
177096459,1,1,43.0
177096459,2,2,33.0
177096459,3,3,28.0
177096459,4,4,23.0
177096459,5,5,20.0
177096459,6,6,17.0
177096459,7,7,14.0
177096459,8,8,12.0
177096459,9,9,10.0
177096460,1,1,40.0
177096460,2,2,22.0
177096460,3,3,15.0
177096460,4,4,12.0
177096460,5,5,11.0
177096460,6,6,10.0
177096460,7,7,9.0
177096460,8,8,8.0
177096460,9,9,7.0
177096460,10,10,6.0
177096460,11,15,5.0
177096460,16,20,4.0
177096460,21,25,3.0
177096461,1,1,10.0
177096461,2,2,8.0
177096461,3,3,6.0
177096461,4,4,4.5
177096461,5,5,3.0
177096461,6,7,2.5
177096461,8,10,2.0
177096461,11,15,1.5
177096462,1,1,10.0
177096462,2,2,8.0
177096462,3,3,6.0
177096462,4,4,4.5
177096462,5,5,3.0
177096462,6,7,2.5
177096462,8,10,2.0
177096462,11,15,1.5
177096463,1,1,5.0
177096463,2,2,4.0
177096463,3,3,3.0
177096463,4,5,2.0
177096463,6,8,1.5
177096463,9,14,1.0
177096463,15,26,0.75
177096463,27,55,0.5
177096464,1,1,5.0
177096464,2,2,4.0
177096464,3,3,3.0
177096464,4,5,2.0
177096464,6,8,1.5
177096464,9,14,1.0
177096464,15,26,0.75
177096464,27,55,0.5
177096465,1,5,100.0
177096466,1,5,100.0
177096467,1,10,2.0
177096468,1,1,175.0
177096469,1,1,120.0
177096470,1,1,50.0
177096471,1,10,50.0
177096472,1,10,50.0
177096473,1,10,20.0
177096474,1,10,6.0
177096475,1,10,6.0
177096476,1,10,6.0
177096477,1,10,10.0
177096478,1,10,10.0
177096479,1,10,10.0
177096480,1,10,10.0
177096481,1,10,10.0
177096482,1,10,10.0
177096483,1,10,10.0
177096484,1,10,10.0
177096485,1,10,10.0
177096486,1,10,10.0
177096487,1,10,2.0
177096488,1,10,2.0
177096489,1,10,2.0
177096490,1,10,2.0
177096491,1,10,2.0
177096492,1,10,2.0
177096493,1,10,2.0
177096494,1,10,2.0
177096495,1,10,2.0
177096496,1,10,2.0
177096497,1,10,2.0
177096498,1,10,2.0
177096499,1,10,6.0
177096500,1,10,10.0
177096501,1,10,10.0
177096502,1,10,20.0
177096503,1,10,20.0
177096504,1,10,20.0
177096505,1,10,20.0
177096506,1,1,500.0
177096507,1,1,100.0
177096508,1,1,100.0
177096509,1,1,100.0
177096510,1,1,500.0
177096511,1,10,2.0
177096512,1,6,15.0
177096513,1,6,15.0
177096514,1,9,75.0
177096515,1,9,30.0
177096516,1,18,15.0
177096517,1,9,15.0
177096518,1,18,3.0
177096519,1,9,3.0
177096520,1,9,3.0
177096521,1,9,3.0
177096522,1,1,1000.0
177096523,1,10,500.0
177096524,1,3,2000.0
177096525,1,27,2.0
177096526,1,27,2.0
177096527,1,54,6.0
177096528,1,54,10.0
177096529,1,27,20.0
177096530,1,27,6.0
177096531,1,27,10.0
177096532,1,17,50.0
177096533,1,1,40.0
177096533,2,2,20.0
177096533,3,3,10.0
177096533,4,4,6.0
177096533,5,5,5.0
177096533,6,7,4.0
177096533,8,10,3.0
177096533,11,13,2.0
177096533,14,16,1.5
177096533,17,20,1.0
177096533,21,30,0.75
177096533,31,70,0.5
177096533,71,185,0.4
177096533,186,465,0.3
177096533,466,1115,0.2
177096534,1,10,2.0
177096535,1,10,2.0
177096536,1,10,2.0
177096537,1,10,2.0
177096538,1,10,6.0
177096539,1,10,6.0
177096540,1,10,20.0
177096541,1,50,2.0
177096542,1,5,125.0
177096543,1,3,300.0
177096544,1,3,100.0
177096545,1,3,150.0
177096546,1,5,5.0
177096547,1,5,5.0
177096548,1,5,25.0
177096549,1,5,15.0
177096551,1,5,500.0
177096552,1,3,30.0
