contest_id,minPosition,maxPosition,payout
186021968,11,13,40.0
186021968,17,20,30.0
186021968,14,16,35.0
186021968,36,45,15.0
186021968,46,65,10.0
186021968,8,10,50.0
186021968,6,7,60.0
186021968,5,5,75.0
186021968,66,100,8.0
186021968,101,191,6.0
186021968,192,352,5.0
186021968,353,1053,4.0
186021968,4,4,100.0
186021968,3,3,200.0
186021968,2,2,400.0
186021968,1,1,2000.0
186021968,21,25,25.0
186021968,26,35,20.0
186021969,3,3,900.0
186021969,4,5,700.0
186021969,1,1,2300.0
186021969,2,2,1400.0
186021970,16,23,300.0
186021970,24,37,250.0
186021970,11,15,400.0
186021970,3,3,2000.0
186021970,6,7,700.0
186021970,8,10,500.0
186021970,1,1,5000.0
186021970,38,71,200.0
186021970,4,4,1500.0
186021970,5,5,1000.0
186021970,2,2,3000.0
186021971,21,27,150.0
186021971,16,20,200.0
186021971,1,1,1500.0
186021971,3,3,800.0
186021971,4,4,700.0
186021971,6,6,500.0
186021971,7,8,400.0
186021971,13,15,250.0
186021971,11,12,300.0
186021971,9,10,350.0
186021971,2,2,1000.0
186021971,5,5,600.0
186021972,1,15,200.0
186021973,1,60,50.0
186021974,1,1,400.0
186021974,4,4,125.0
186021974,5,5,100.0
186021974,6,6,80.0
186021974,7,7,70.0
186021974,9,9,50.0
186021974,8,8,60.0
186021974,48,89,15.0
186021974,28,47,20.0
186021974,10,11,40.0
186021974,3,3,150.0
186021974,17,27,25.0
186021974,12,16,30.0
186021974,2,2,200.0
186021974,90,212,10.0
186021975,1,50,100.0
186021976,4,5,100.0
186021976,1,1,500.0
186021976,2,2,300.0
186021976,3,3,200.0
186021976,6,9,75.0
186021977,176,305,5.0
186021977,96,175,6.0
186021977,51,95,8.0
186021977,31,50,10.0
186021977,21,30,15.0
186021977,16,20,20.0
186021977,9,10,30.0
186021977,7,8,40.0
186021977,11,15,25.0
186021977,5,5,65.0
186021977,4,4,80.0
186021977,3,3,100.0
186021977,2,2,200.0
186021977,1,1,300.0
186021977,6,6,50.0
186021978,1,200,10.0
186021979,1,500,4.0
186021980,5,5,35.0
186021980,7,8,20.0
186021980,1,1,150.0
186021980,2,2,100.0
186021980,3,3,60.0
186021980,4,4,45.0
186021980,6,6,25.0
186021980,9,10,15.0
186021980,11,13,10.0
186021980,14,16,8.0
186021980,17,20,6.0
186021980,21,25,5.0
186021980,26,35,4.0
186021980,36,55,3.0
186021980,56,120,2.0
186021980,121,255,1.5
186021980,256,610,1.0
186021980,611,1490,0.75
186021980,1491,3419,0.5
186021981,23,39,40.0
186021981,14,22,50.0
186021981,1,1,350.0
186021981,9,10,70.0
186021981,8,8,80.0
186021981,7,7,100.0
186021981,11,13,60.0
186021981,6,6,120.0
186021981,5,5,150.0
186021981,2,2,300.0
186021981,3,3,250.0
186021981,4,4,200.0
186021982,7,8,150.0
186021982,6,6,200.0
186021982,5,5,250.0
186021982,5186,14980,1.0
186021982,9,10,100.0
186021982,4,4,500.0
186021982,3,3,750.0
186021982,2,2,1500.0
186021982,1,1,3000.0
186021982,2546,5185,1.5
186021982,11,14,75.0
186021982,56,70,20.0
186021982,15,19,60.0
