contest_id,minPosition,maxPosition,payout
187939246,2,2,250.0
187939246,5,5,100.0
187939246,4,4,150.0
187939246,1,1,300.0
187939246,3,3,200.0
187939247,3,3,300.0
187939247,2,2,500.0
187939247,1,1,1000.0
187939247,51,65,8.0
187939247,8,10,100.0
187939247,96,165,5.0
187939247,166,310,4.0
187939247,311,595,3.0
187939247,596,1260,2.0
187939247,1261,3080,1.5
187939247,11,13,75.0
187939247,4,4,200.0
187939247,5,5,150.0
187939247,66,95,6.0
187939247,30,34,20.0
187939247,41,50,10.0
187939247,26,29,25.0
187939247,23,25,30.0
187939247,20,22,40.0
187939247,17,19,50.0
187939247,6,7,125.0
187939247,14,16,60.0
187939247,35,40,15.0
187939248,1,1,400.0
187939248,2,2,200.0
187939248,3,3,150.0
187939248,4,4,125.0
187939248,9,9,50.0
187939248,10,11,40.0
187939248,12,16,30.0
187939248,17,27,25.0
187939248,8,8,60.0
187939248,28,47,20.0
187939248,48,89,15.0
187939248,90,212,10.0
187939248,7,7,70.0
187939248,6,6,80.0
187939248,5,5,100.0
187939249,46,85,1.5
187939249,86,205,1.0
187939249,556,1706,0.5
187939249,1,1,100.0
187939249,6,6,20.0
187939249,3,3,50.0
187939249,31,45,2.0
187939249,26,30,3.0
187939249,21,25,4.0
187939249,17,20,5.0
187939249,14,16,6.0
187939249,11,13,8.0
187939249,9,10,10.0
187939249,7,8,15.0
187939249,206,555,0.75
187939249,5,5,25.0
187939249,4,4,35.0
187939249,2,2,75.0
187939250,6,6,200.0
187939250,5,5,250.0
187939250,4,4,350.0
187939250,2,2,700.0
187939250,1,1,1000.0
187939250,3,3,500.0
187939251,1,1,1350.0
187939252,5,5,75.0
187939252,6,6,50.0
187939252,7,8,40.0
187939252,9,10,30.0
187939252,11,13,25.0
187939252,14,19,20.0
187939252,20,29,15.0
187939252,4,4,100.0
187939252,3,3,150.0
187939252,2,2,200.0
187939252,1,1,300.0
187939252,30,54,12.0
187939252,55,104,10.0
187939252,105,209,8.0
187939253,20,23,18.0
187939253,13,15,25.0
187939253,11,12,30.0
187939253,2,2,103.0
187939253,7,8,50.0
187939253,5,6,70.0
187939253,4,4,80.0
187939253,3,3,90.0
187939253,16,19,20.0
187939253,9,10,40.0
187939253,1,1,120.0
187939254,4,5,100.0
187939254,6,9,75.0
187939254,3,3,150.0
187939254,2,2,250.0
187939254,1,1,500.0
187939255,17,26,8.0
187939255,12,16,10.0
187939255,5,5,25.0
187939255,10,11,12.0
187939255,1,1,46.0
187939255,2,2,40.0
187939255,6,7,20.0
187939255,3,3,35.0
187939255,4,4,30.0
187939255,8,9,15.0
187939256,4,4,8.0
187939256,136,329,0.5
187939256,56,135,0.75
187939256,26,55,1.0
187939256,1,1,30.0
187939256,2,2,15.0
187939256,3,3,10.0
187939256,5,5,6.0
187939256,11,15,2.0
187939256,6,6,5.0
187939256,16,25,1.5
187939256,7,8,4.0
187939256,9,10,3.0
187939257,2,2,72.0
187939257,1,1,120.0
187939257,3,3,48.0
187939258,7,8,6.0
187939258,1,1,25.0
187939258,2,2,18.0
187939258,3,3,15.0
187939258,4,4,12.0
187939258,6,6,8.0
187939258,5,5,10.0
187939259,5,5,10.0
187939259,4,4,12.5
187939259,2,2,25.0
187939259,1,1,35.0
187939259,3,3,17.5
187939260,3,3,150.0
187939260,16,25,15.0
187939260,4,4,100.0
187939260,26,50,10.0
187939260,51,140,8.0
187939260,11,15,20.0
187939260,9,10,25.0
187939260,2,2,300.0
187939260,5,5,70.0
187939260,1,1,1000.0
