contest_id,minPosition,maxPosition,payout
187591502,4,4,20.0
187591502,1,1,100.0
187591502,2,2,50.0
187591502,3,3,30.0
187591502,5,5,15.0
187591502,6,7,10.0
187591502,8,10,8.0
187591502,11,13,6.0
187591502,14,16,5.0
187591502,17,20,4.0
187591502,21,25,3.0
187591502,26,35,2.0
187591502,36,60,1.5
187591502,61,140,1.0
187591502,141,370,0.75
187591502,371,1104,0.5
187591503,5,5,400.0
187591503,3,3,700.0
187591503,6,7,300.0
187591503,1,1,2000.0
187591503,2,2,1000.0
187591503,4,4,500.0
187591504,2,2,250.0
187591504,5,5,100.0
187591504,1,1,300.0
187591504,3,3,200.0
187591504,4,4,150.0
187591505,4,4,60.0
187591505,3,3,100.0
187591505,1,1,200.0
187591505,2,2,150.0
187591506,11,14,75.0
187591506,71,101,35.0
187591506,51,70,40.0
187591506,36,50,45.0
187591506,26,35,50.0
187591506,102,163,30.0
187591506,1,1,10000.0
187591506,9,10,100.0
187591506,2,2,3000.0
187591506,15,19,60.0
187591506,164,581,25.0
187591506,3,3,2000.0
187591506,4,4,1500.0
187591506,5,5,1000.0
187591506,6,6,500.0
187591506,7,8,250.0
187591506,20,25,55.0
187591507,1,1,25.0
187591507,7,8,6.0
187591507,5,5,10.0
187591507,6,6,8.0
187591507,3,3,15.0
187591507,2,2,18.0
187591507,4,4,12.0
187591508,4,4,100.0
187591508,3,3,150.0
187591508,2,2,250.0
187591508,6,7,60.0
187591508,8,10,50.0
187591508,11,13,40.0
187591508,14,16,30.0
187591508,17,20,25.0
187591508,71,105,5.0
187591508,21,25,20.0
187591508,622,1543,1.5
187591508,26,30,15.0
187591508,31,40,10.0
187591508,41,55,8.0
187591508,56,70,6.0
187591508,311,621,2.0
187591508,171,310,3.0
187591508,106,170,4.0
187591508,1,1,500.0
187591508,5,5,75.0
187591509,7,9,20.0
187591509,4,4,40.0
187591509,3,3,60.0
187591509,5,6,30.0
187591509,1,1,100.0
187591509,2,2,80.0
187591510,3,3,70.0
187591510,2,2,100.0
187591510,1,1,150.0
187591510,4,4,45.0
187591510,26,55,10.0
187591510,16,25,12.0
187591510,5,5,30.0
187591510,11,15,15.0
187591510,6,7,25.0
187591510,8,10,20.0
187591511,3,3,200.0
187591511,5,5,100.0
187591511,4,4,150.0
187591511,2,2,250.0
187591511,1,1,300.0
187591512,1,1,1350.0
187591513,2,2,500.0
187591513,8,15,75.0
187591513,6,7,100.0
187591513,5,5,125.0
187591513,1,1,750.0
187591513,4,4,175.0
187591513,3,3,300.0
187591514,9,10,60.0
187591514,5,5,150.0
187591514,4,4,200.0
187591514,163,289,8.0
187591514,38,57,20.0
187591514,3,3,300.0
187591514,2,2,400.0
