contest_id,minPosition,maxPosition,payout
155305755,1,1,400.0
155305755,2,2,300.0
155305755,3,3,200.0
155305755,4,4,150.0
155305755,5,5,100.0
155305755,6,6,75.0
155305755,7,8,50.0
155305755,9,10,40.0
155305755,11,12,35.0
155305755,13,15,30.0
155305755,16,20,25.0
155305755,21,30,20.0
155305755,31,50,15.0
155305755,51,90,10.0
155305755,91,165,8.0
155305755,166,300,6.0
155305756,1,1,100.0
155305756,2,2,75.0
155305756,3,3,50.0
155305756,4,4,35.0
155305756,5,5,25.0
155305756,6,6,20.0
155305756,7,8,15.0
155305756,9,10,10.0
155305756,11,13,8.0
155305756,14,16,6.0
155305756,17,20,5.0
155305756,21,25,4.0
155305756,26,40,3.0
155305756,41,80,2.0
155305756,81,165,1.5
155305756,166,395,1.0
155305756,396,975,0.75
155305756,976,2266,0.5
155305757,1,1,400.0
155305757,2,2,200.0
155305757,3,3,150.0
155305757,4,4,125.0
155305757,5,5,100.0
155305757,6,6,80.0
155305757,7,7,70.0
155305757,8,8,60.0
155305757,9,9,50.0
155305757,10,11,40.0
155305757,12,16,30.0
155305757,17,27,25.0
155305757,28,47,20.0
155305757,48,89,15.0
155305757,90,212,10.0
155305758,1,1,275.0
155305758,2,2,175.0
155305758,3,3,125.0
155305758,4,5,100.0
155305758,6,8,75.0
155305759,1,1,1350.0
155305760,1,1,100.0
155305760,2,2,80.0
155305760,3,3,60.0
155305760,4,4,50.0
155305760,5,5,40.0
155305760,6,6,30.0
155305760,7,7,25.0
155305760,8,8,20.0
155305760,9,11,15.0
155305760,12,20,10.0
155305760,21,40,8.0
155305760,41,90,6.0
155305761,1,1,500.0
155305761,2,2,300.0
155305761,3,3,200.0
155305761,4,5,100.0
155305761,6,9,75.0
155305762,1,1,750.0
155305762,2,2,300.0
155305762,3,3,200.0
155305762,4,4,150.0
155305762,5,5,120.0
155305762,6,7,100.0
155305762,8,10,80.0
155305762,11,15,60.0
155305762,16,23,40.0
155305762,24,35,30.0
155305762,36,50,20.0
155305762,51,75,10.0
155305762,76,125,7.5
155305762,126,225,5.0
155305762,226,550,2.5
155305762,551,1104,2.0
155305762,1105,2247,1.5
155305763,1,1,120.0
155305763,2,2,103.0
155305763,3,3,90.0
155305763,4,4,80.0
155305763,5,6,70.0
155305763,7,8,50.0
155305763,9,10,40.0
155305763,11,12,30.0
155305763,13,15,25.0
155305763,16,19,20.0
155305763,20,23,18.0
155305764,1,1,7500.0
155305764,2,2,3850.0
155305765,1,1,5000.0
155305765,2,2,2500.0
155305765,3,3,1000.0
155305765,4,6,600.0
155305765,7,9,500.0
155305765,10,17,400.0
155305766,1,1,20000.0
155305766,2,2,5000.0
155305766,3,3,2500.0
155305766,4,4,1000.0
155305766,5,5,750.0
155305766,6,6,500.0
155305766,7,8,250.0
155305766,9,10,200.0
155305766,11,14,150.0
155305766,15,20,100.0
155305766,21,30,75.0
155305766,31,40,60.0
155305766,41,55,50.0
155305766,56,75,45.0
155305766,76,115,40.0
155305766,116,200,35.0
155305766,201,360,30.0
155305766,361,991,25.0
155305767,1,1,100.0
155305767,2,2,60.0
155305767,3,3,40.0
155305767,4,5,30.0
155305767,6,7,20.0
155305768,1,1,35.0
155305768,2,2,28.0
155305768,3,3,23.0
155305768,4,4,20.0
155305768,5,5,18.0
155305768,6,7,16.0
155305768,8,9,14.0
155305768,10,12,12.0
155305768,13,16,10.0
155305768,17,21,8.0
155305769,1,1,75.0
155305769,2,2,35.0
155305769,3,3,20.0
155305769,4,4,15.0
155305769,5,5,10.0
155305769,6,7,8.0
155305769,8,10,6.0
155305769,11,15,5.0
155305769,16,20,4.0
155305769,21,25,3.0
155305769,26,35,2.0
155305769,36,55,1.5
155305769,56,115,1.0
155305769,116,285,0.75
155305769,286,812,0.5
155305770,1,1,150.0
155305770,2,2,100.0
155305770,3,3,75.0
155305770,4,4,50.0
155305770,5,5,30.0
155305770,6,7,20.0
155305770,8,10,15.0
155305770,11,14,10.0
155305770,15,20,8.0
155305770,21,30,6.0
155305770,31,45,5.0
155305770,46,70,4.0
155305770,71,110,3.0
155305770,111,165,2.5
155305770,166,256,2.0
155305770,257,421,1.5
155305771,1,1,210.0
155305771,2,2,100.0
155305772,1,1,2000.0
155305772,2,2,500.0
155305772,3,3,250.0
155305772,4,4,150.0
155305772,5,5,100.0
155305772,6,6,75.0
155305772,7,8,50.0
155305772,9,10,40.0
155305772,11,15,35.0
155305772,16,20,30.0
155305772,21,25,25.0
155305772,26,30,20.0
155305772,31,41,15.0
155305772,42,72,10.0
155305772,73,287,8.0
155305773,1,1,2000.0
155305773,2,2,1000.0
155305773,3,3,500.0
155305773,4,4,250.0
155305773,5,5,150.0
155305773,6,7,100.0
155305773,8,9,75.0
155305773,10,14,50.0
155305773,15,24,40.0
155305773,25,44,30.0
155305773,45,94,20.0
155305773,95,194,15.0
155305774,1,1,50.0
155305774,2,2,25.0
155305774,3,3,15.0
155305774,4,4,10.0
155305774,5,5,8.0
155305774,6,6,6.0
155305774,7,8,5.0
155305774,9,10,4.0
155305774,11,15,3.0
155305774,16,25,2.0
155305774,26,45,1.5
155305774,46,95,1.0
155305774,96,225,0.75
155305774,226,536,0.5
155305775,1,1,35.0
155305775,2,2,28.0
155305775,3,3,23.0
155305775,4,4,20.0
155305775,5,5,18.0
155305775,6,7,16.0
155305775,8,9,14.0
155305775,10,12,12.0
155305775,13,16,10.0
155305775,17,21,8.0
155305776,1,1,150.0
155305776,2,2,100.0
155305776,3,3,75.0
155305776,4,4,50.0
155305776,5,5,30.0
155305776,6,7,20.0
155305776,8,10,15.0
155305776,11,14,10.0
155305776,15,20,8.0
155305776,21,30,6.0
155305776,31,45,5.0
155305776,46,70,4.0
155305776,71,110,3.0
155305776,111,165,2.5
155305776,166,256,2.0
155305776,257,421,1.5
155305778,1,1,85.0
155305778,2,2,50.0
155305778,3,3,20.0
155305779,1,1,60.0
155305779,2,2,39.0
155305779,3,3,27.0
155305779,4,4,21.0
155305779,5,5,18.0
155305779,6,10,15.0
155305779,11,15,12.0
155305781,1,1,200.0
155305781,2,2,100.0
155305781,3,3,60.0
155305781,4,4,45.0
155305781,5,5,35.0
155305781,6,7,25.0
155305781,8,10,20.0
155305781,11,15,15.0
155305781,16,20,10.0
155305781,21,25,8.0
155305781,26,35,6.0
155305781,36,55,5.0
155305781,56,95,4.0
155305781,96,165,3.0
155305781,166,322,2.0
155305781,323,616,1.5
155305782,1,1,2000.0
155305782,2,2,1000.0
155305782,3,3,500.0
155305782,4,4,250.0
155305782,5,5,150.0
155305782,6,7,100.0
155305782,8,9,75.0
155305782,10,14,50.0
155305782,15,24,40.0
155305782,25,44,30.0
155305782,45,94,20.0
