contest_id,minPosition,maxPosition,payout
182960829,2,2,6.0
182960829,22,45,0.75
182960829,12,21,1.0
182960829,9,11,1.5
182960829,7,8,2.0
182960829,5,6,3.0
182960829,4,4,4.0
182960829,1,1,10.0
182960829,46,110,0.5
182960829,3,3,5.0
182960830,30,55,1.5
182960830,11,16,2.5
182960830,7,10,5.0
182960830,5,6,7.5
182960830,4,4,10.0
182960830,3,3,15.0
182960830,17,29,2.0
182960830,2,2,20.0
182960830,1,1,40.0
182960831,3,3,60.0
182960831,2,2,90.0
182960831,1,1,135.0
182960832,4,4,12.5
182960832,2,2,25.0
182960832,1,1,35.0
182960832,5,5,10.0
182960832,3,3,17.5
182960833,1,1,460.0
182960834,1,1,1000.0
182960834,2,2,300.0
182960834,3,3,200.0
182960834,4,4,150.0
182960834,7,7,80.0
182960834,6,6,100.0
182960834,9,9,60.0
182960834,10,11,50.0
182960834,12,14,40.0
182960834,15,21,25.0
182960834,5,5,125.0
182960834,22,47,20.0
182960834,8,8,70.0
182960859,9,11,1.5
182960859,46,110,0.5
182960859,1,1,10.0
182960859,2,2,6.0
182960859,3,3,5.0
182960859,22,45,0.75
182960859,4,4,4.0
182960859,12,21,1.0
182960859,5,6,3.0
182960859,7,8,2.0
182960860,8,8,12.0
182960860,7,7,14.0
182960860,6,6,17.0
182960860,9,9,10.0
182960860,5,5,20.0
182960860,3,3,28.0
182960860,1,1,43.0
182960860,2,2,33.0
182960860,4,4,23.0
182960861,3,3,15.0
182960861,49,83,1.5
182960861,29,48,2.0
182960861,18,28,2.5
182960861,10,17,5.0
182960861,6,9,7.5
182960861,1,1,50.0
182960861,4,5,10.0
182960861,2,2,25.0
182960862,1,1,750.0
182960862,3,3,300.0
182960862,2,2,450.0
182960863,2,2,90.0
182960863,1,1,135.0
182960863,3,3,60.0
182960864,7,7,100.0
182960864,8,8,80.0
182960864,9,10,60.0
182960864,5,5,200.0
182960864,11,15,50.0
182960864,3,3,500.0
182960864,2,2,1000.0
182960864,1,1,2000.0
182960864,16,25,40.0
182960864,26,55,30.0
182960864,56,136,25.0
182960864,4,4,300.0
182960864,6,6,125.0
182960958,15,26,0.75
182960958,6,8,1.5
182960958,4,5,2.0
182960958,3,3,3.0
182960958,2,2,4.0
182960958,1,1,5.0
182960958,9,14,1.0
182960958,27,55,0.5
182960959,4,4,10.0
182960959,3,3,15.0
182960959,2,2,20.0
182960959,1,1,40.0
182960959,5,6,7.5
182960959,7,10,5.0
182960959,11,16,2.5
182960959,17,29,2.0
182960959,30,55,1.5
182960960,5,5,70.0
182960960,6,7,60.0
182960960,21,27,25.0
182960960,11,13,40.0
182960960,8,10,50.0
182960960,17,20,30.0
182960960,2,2,160.0
182960960,1,1,300.0
182960960,4,4,80.0
182960960,3,3,100.0
182960960,14,16,35.0
182960961,3,3,17.5
182960961,4,4,12.5
182960961,5,5,10.0
182960961,2,2,25.0
182960961,1,1,35.0
182960962,1,1,460.0
182960963,1,1,220.0
182960982,1,1,2.7
182960983,1,1,2.7
182960984,1,1,13.5
182960985,1,1,13.5
182960986,1,1,27.0
182960987,1,1,54.0
182960988,1,1,54.0
182960989,1,1,135.0
182960990,1,1,300.0
182960991,1,1,1500.0
182960992,1,1,3000.0
182960993,1,1,6000.0
182960994,1,1,15000.0
182960995,1,1,30000.0
182961044,1,1,54.0
182961045,1,1,135.0
182961046,1,1,27.0
182961047,1,1,13.5
182961048,1,1,2.7
182961049,1,2,10000.0
