contest_id,minPosition,maxPosition,payout
171850957,1,1,500.0
171850957,2,2,200.0
171850957,3,3,150.0
171850957,4,4,125.0
171850957,5,5,100.0
171850957,6,6,75.0
171850957,7,8,60.0
171850957,9,10,50.0
171850957,11,12,40.0
171850957,13,15,30.0
171850957,16,20,25.0
171850957,21,30,20.0
171850957,31,50,15.0
171850957,51,75,12.0
171850957,76,100,10.0
171850957,101,150,8.0
171850957,151,285,6.0
171850957,286,500,5.0
171850958,1,1,1000.0
171850958,2,2,800.0
171850958,3,3,600.0
171850958,4,4,500.0
171850958,5,5,400.0
171850958,6,6,300.0
171850958,7,8,250.0
171850958,9,11,200.0
171850958,12,15,160.0
171850958,16,22,120.0
171850958,23,37,100.0
171850958,38,66,80.0
171850959,1,1,1000.0
171850959,2,2,600.0
171850959,3,3,400.0
171850959,4,4,300.0
171850959,5,5,250.0
171850959,6,6,200.0
171850959,7,7,175.0
171850959,8,8,150.0
171850959,9,9,125.0
171850959,10,10,100.0
171850959,11,12,80.0
171850959,13,15,60.0
171850959,16,20,40.0
171850959,21,30,30.0
171850959,31,50,20.0
171850959,51,94,15.0
171850959,95,244,12.0
171850959,245,544,10.0
171850960,1,1,200.0
171850960,2,2,125.0
171850960,3,3,80.0
171850960,4,4,60.0
171850960,5,5,50.0
171850960,6,6,40.0
171850960,7,7,30.0
171850960,8,9,25.0
171850960,10,13,20.0
171850960,14,21,15.0
171850960,22,33,10.0
171850960,34,49,8.0
171850960,50,73,6.0
171850960,74,107,5.0
171850960,108,176,4.0
171850960,177,285,3.0
171850961,1,1,150.0
171850961,2,2,100.0
171850961,3,3,60.0
171850961,4,4,45.0
171850961,5,5,35.0
171850961,6,6,25.0
171850961,7,8,20.0
171850961,9,10,15.0
171850961,11,13,10.0
171850961,14,16,8.0
171850961,17,20,6.0
171850961,21,25,5.0
171850961,26,35,4.0
171850961,36,55,3.0
171850961,56,120,2.0
171850961,121,255,1.5
171850961,256,610,1.0
171850961,611,1490,0.75
171850961,1491,3419,0.5
171850962,1,1,500.0
171850962,2,2,400.0
171850962,3,3,350.0
171850962,4,4,300.0
171850962,5,5,250.0
171850962,6,6,200.0
171850962,7,11,100.0
171850963,1,1,1500.0
171850963,2,2,750.0
171850963,3,3,300.0
171850963,4,4,150.0
