contest_id,minPosition,maxPosition,payout
156737724,1,1,500.0
156737724,2,2,400.0
156737724,3,3,300.0
156737724,4,4,250.0
156737724,5,6,200.0
156737724,7,9,150.0
156737724,10,16,100.0
156737725,1,1,2000.0
156737725,192,352,5.0
156737725,101,191,6.0
156737725,66,100,8.0
156737725,46,65,10.0
156737725,36,45,15.0
156737725,26,35,20.0
156737725,21,25,25.0
156737725,8,10,50.0
156737725,14,16,35.0
156737725,11,13,40.0
156737725,2,2,400.0
156737725,6,7,60.0
156737725,5,5,75.0
156737725,4,4,100.0
156737725,3,3,200.0
156737725,17,20,30.0
156737725,353,1053,4.0
156737726,16,23,300.0
156737726,1,1,5000.0
156737726,38,71,200.0
156737726,11,15,400.0
156737726,8,10,500.0
156737726,6,7,700.0
156737726,5,5,1000.0
156737726,4,4,1500.0
156737726,3,3,2000.0
156737726,2,2,3000.0
156737726,24,37,250.0
156737727,13,15,250.0
156737727,2,2,1000.0
156737727,3,3,800.0
156737727,4,4,700.0
156737727,5,5,600.0
156737727,6,6,500.0
156737727,9,10,350.0
156737727,21,27,150.0
156737727,16,20,200.0
156737727,11,12,300.0
156737727,7,8,400.0
156737727,1,1,1500.0
156737728,7,8,250.0
156737728,4,4,500.0
156737728,3,3,600.0
156737728,2,2,800.0
156737728,1,1,1000.0
156737728,5,5,400.0
156737728,9,11,200.0
156737728,6,6,300.0
156737728,12,15,160.0
156737728,16,22,120.0
156737728,23,37,100.0
156737728,38,66,80.0
156737729,11,14,100.0
156737729,8,10,125.0
156737729,6,7,150.0
156737729,4,4,250.0
156737729,5,5,200.0
156737729,15,20,75.0
156737729,21,27,60.0
156737729,162,229,20.0
156737729,116,161,25.0
156737729,63,84,35.0
156737729,48,62,40.0
156737729,85,115,30.0
156737729,28,36,50.0
156737729,1,1,1000.0
156737729,2,2,500.0
156737729,37,47,45.0
156737729,3,3,350.0
156737730,1,1,1000.0
156737730,6,6,200.0
156737730,2,2,600.0
156737730,11,12,80.0
156737730,3,3,400.0
156737730,4,4,300.0
156737730,5,5,250.0
156737730,10,10,100.0
156737730,95,244,12.0
156737730,31,50,20.0
156737730,21,30,30.0
156737730,16,20,40.0
156737730,13,15,60.0
156737730,7,7,175.0
156737730,8,8,150.0
156737730,9,9,125.0
156737730,51,94,15.0
156737730,245,544,10.0
156737731,2,2,200.0
156737731,266,480,3.0
156737731,81,145,5.0
156737731,1,1,300.0
156737731,31,45,8.0
156737731,3,3,100.0
156737731,4,4,80.0
156737731,46,80,6.0
156737731,6,6,50.0
156737731,7,8,40.0
156737731,5,5,65.0
156737731,11,12,25.0
156737731,13,15,20.0
156737731,16,20,15.0
156737731,21,30,10.0
156737731,9,10,30.0
156737731,146,265,4.0
156737732,36,45,6.0
156737732,26,35,8.0
156737732,20,25,10.0
156737732,16,19,15.0
156737732,13,15,20.0
156737732,3,3,100.0
156737732,1,1,300.0
156737732,7,8,40.0
156737732,46,65,5.0
156737732,2,2,150.0
156737732,9,10,30.0
156737732,6,6,50.0
156737732,438,911,1.5
156737732,11,12,25.0
156737732,211,437,2.0
156737732,111,210,3.0
156737732,4,4,80.0
156737732,66,110,4.0
156737732,5,5,65.0
156737733,1,20,200.0
156737734,1,60,50.0
156737735,1,400,10.0
156737736,1,750,4.0
156737737,1,1,200.0
156737737,2,2,150.0
156737737,3,3,100.0
156737737,77,176,6.0
156737737,37,76,8.0
156737737,5,5,60.0
156737737,21,36,10.0
156737737,14,20,15.0
156737737,4,4,75.0
156737737,11,13,20.0
156737737,6,6,50.0
156737737,7,7,40.0
156737737,8,8,30.0
156737737,9,10,25.0
