contest_id,minPosition,maxPosition,payout
173085587,1,1,600.0
173085587,40,70,40.0
173085587,25,39,50.0
173085587,17,24,60.0
173085587,13,16,70.0
173085587,9,12,80.0
173085587,7,8,90.0
173085587,6,6,100.0
173085587,5,5,150.0
173085587,4,4,200.0
173085587,3,3,300.0
173085587,2,2,400.0
173085588,286,500,5.0
173085588,151,285,6.0
173085588,101,150,8.0
173085588,1,1,500.0
173085588,51,75,12.0
173085588,2,2,200.0
173085588,3,3,150.0
173085588,4,4,125.0
173085588,76,100,10.0
173085588,6,6,75.0
173085588,7,8,60.0
173085588,9,10,50.0
173085588,5,5,100.0
173085588,13,15,30.0
173085588,16,20,25.0
173085588,21,30,20.0
173085588,31,50,15.0
173085588,11,12,40.0
173085589,16,20,200.0
173085589,2,2,1000.0
173085589,1,1,1500.0
173085589,4,4,700.0
173085589,5,5,600.0
173085589,6,6,500.0
173085589,7,8,400.0
173085589,9,10,350.0
173085589,11,12,300.0
173085589,13,15,250.0
173085589,21,27,150.0
173085589,3,3,800.0
173085590,25,36,150.0
173085590,37,62,100.0
173085590,17,24,200.0
173085590,12,16,250.0
173085590,9,11,300.0
173085590,7,8,400.0
173085590,5,6,500.0
173085590,4,4,600.0
173085590,2,2,1000.0
173085590,3,3,750.0
173085590,63,95,80.0
173085590,96,146,60.0
173085590,1,1,2000.0
173085591,245,544,10.0
173085591,21,30,30.0
173085591,51,94,15.0
173085591,95,244,12.0
173085591,1,1,1000.0
173085591,2,2,600.0
173085591,3,3,400.0
173085591,6,6,200.0
173085591,31,50,20.0
173085591,5,5,250.0
173085591,16,20,40.0
173085591,4,4,300.0
173085591,7,7,175.0
173085591,8,8,150.0
173085591,9,9,125.0
173085591,10,10,100.0
173085591,11,12,80.0
173085591,13,15,60.0
173085592,1,20,200.0
173085593,1,1,500.0
173085593,2,2,350.0
173085593,61,121,20.0
173085593,5,5,200.0
173085593,6,6,150.0
173085593,7,8,100.0
173085593,9,10,75.0
173085593,11,14,60.0
173085593,15,19,50.0
173085593,20,25,40.0
173085593,26,40,30.0
173085593,41,60,25.0
173085593,4,4,250.0
173085593,3,3,300.0
173085594,50,73,6.0
173085594,34,49,8.0
173085594,108,176,4.0
173085594,2,2,125.0
173085594,3,3,80.0
173085594,4,4,60.0
173085594,5,5,50.0
173085594,6,6,40.0
173085594,7,7,30.0
173085594,8,9,25.0
173085594,10,13,20.0
173085594,177,285,3.0
