draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
33388914,103790,937647,460,5958956,Jayson Tatum,BOS,SF/PF,10000.0,False,True
33388915,103790,937647,461,5958956,Jayson Tatum,BOS,SF/PF,10000.0,False,True
33388916,103790,937647,463,5958956,Jayson Tatum,BOS,SF/PF,10000.0,False,True
33388917,103790,937647,465,5958956,Jayson Tatum,BOS,SF/PF,10000.0,False,True
33388918,103790,884168,458,5960150,Dejounte Murray,ATL,PG,9800.0,False,True
33388919,103790,884168,464,5960150,Dejounte Murray,ATL,PG,9800.0,False,True
33388920,103790,884168,465,5960150,Dejounte Murray,ATL,PG,9800.0,False,True
33388921,103790,329525,461,5960918,Kevin Durant,PHX,PF,9300.0,False,True
33388922,103790,329525,463,5960918,Kevin Durant,PHX,PF,9300.0,False,True
33388923,103790,329525,465,5960918,Kevin Durant,PHX,PF,9300.0,False,True
33388924,103790,1060978,458,5960150,Trae Young,ATL,PG,9200.0,False,True
33388925,103790,1060978,464,5960150,Trae Young,ATL,PG,9200.0,False,True
33388926,103790,1060978,465,5960150,Trae Young,ATL,PG,9200.0,False,True
33388927,103790,1132825,458,5957792,Tyrese Haliburton,IND,PG,9100.0,False,True
33388928,103790,1132825,464,5957792,Tyrese Haliburton,IND,PG,9100.0,False,True
33388929,103790,1132825,465,5957792,Tyrese Haliburton,IND,PG,9100.0,False,True
33388930,103790,845564,458,5960918,Devin Booker,PHX,PG/SG,9000.0,False,True
33388931,103790,845564,459,5960918,Devin Booker,PHX,PG/SG,9000.0,False,True
33388932,103790,845564,464,5960918,Devin Booker,PHX,PG/SG,9000.0,False,True
33388933,103790,845564,465,5960918,Devin Booker,PHX,PG/SG,9000.0,False,True
33388934,103790,1132025,461,5960918,Zion Williamson,NOP,PF,8700.0,False,True
33388935,103790,1132025,463,5960918,Zion Williamson,NOP,PF,8700.0,False,True
33388936,103790,1132025,465,5960918,Zion Williamson,NOP,PF,8700.0,False,True
33388937,103790,457594,460,5960150,DeMar DeRozan,CHI,SF/PF,8500.0,False,True
33388938,103790,457594,461,5960150,DeMar DeRozan,CHI,SF/PF,8500.0,False,True
33388939,103790,457594,463,5960150,DeMar DeRozan,CHI,SF/PF,8500.0,False,True
33388940,103790,457594,465,5960150,DeMar DeRozan,CHI,SF/PF,8500.0,False,True
33388941,103790,1323993,461,5959298,Paolo Banchero,ORL,PF,8400.0,False,True
33388942,103790,1323993,463,5959298,Paolo Banchero,ORL,PF,8400.0,False,True
33388943,103790,1323993,465,5959298,Paolo Banchero,ORL,PF,8400.0,False,True
33388944,103790,1232182,458,5962112,Cade Cunningham,DET,PG/SG,8300.0,False,True
33388945,103790,1232182,459,5962112,Cade Cunningham,DET,PG/SG,8300.0,False,True
33388946,103790,1232182,464,5962112,Cade Cunningham,DET,PG/SG,8300.0,False,True
33388947,103790,1232182,465,5962112,Cade Cunningham,DET,PG/SG,8300.0,False,True
33388948,103790,853408,460,5957792,Pascal Siakam,IND,SF/PF,8200.0,False,True
33388949,103790,853408,461,5957792,Pascal Siakam,IND,SF/PF,8200.0,False,True
33388950,103790,853408,463,5957792,Pascal Siakam,IND,SF/PF,8200.0,False,True
33388951,103790,853408,465,5957792,Pascal Siakam,IND,SF/PF,8200.0,False,True
33388952,103790,883436,459,5958956,Jaylen Brown,BOS,SG/SF,8100.0,False,True
33388953,103790,883436,460,5958956,Jaylen Brown,BOS,SG/SF,8100.0,False,True
33388954,103790,883436,464,5958956,Jaylen Brown,BOS,SG/SF,8100.0,False,True
33388955,103790,883436,463,5958956,Jaylen Brown,BOS,SG/SF,8100.0,False,True
33388956,103790,883436,465,5958956,Jaylen Brown,BOS,SG/SF,8100.0,False,True
33388957,103790,1078662,462,5962112,Jaren Jackson Jr.,MEM,C,8000.0,False,True
33388958,103790,1078662,465,5962112,Jaren Jackson Jr.,MEM,C,8000.0,False,True
33388959,103790,457598,462,5960150,Nikola Vucevic,CHI,C,7900.0,False,True
33388960,103790,457598,465,5960150,Nikola Vucevic,CHI,C,7900.0,False,True
33388961,103790,877869,461,5958956,Kristaps Porzingis,BOS,PF/C,7800.0,False,True
33388962,103790,877869,462,5958956,Kristaps Porzingis,BOS,PF/C,7800.0,False,True
33388963,103790,877869,463,5958956,Kristaps Porzingis,BOS,PF/C,7800.0,False,True
33388964,103790,877869,465,5958956,Kristaps Porzingis,BOS,PF/C,7800.0,False,True
33388965,103790,944263,459,5962112,Desmond Bane,MEM,SG,7800.0,False,True
33388966,103790,944263,464,5962112,Desmond Bane,MEM,SG,7800.0,False,True
33388967,103790,944263,465,5962112,Desmond Bane,MEM,SG,7800.0,False,True
33388968,103790,522878,458,5960918,CJ McCollum,NOP,PG,7700.0,False,True
33388969,103790,522878,464,5960918,CJ McCollum,NOP,PG,7700.0,False,True
33388970,103790,522878,465,5960918,CJ McCollum,NOP,PG,7700.0,False,True
33388971,103790,1061507,462,5959298,Deandre Ayton,POR,C,7700.0,False,True
33388972,103790,1061507,465,5959298,Deandre Ayton,POR,C,7700.0,False,True
33388973,103790,957479,460,5958956,Miles Bridges,CHA,SF/PF,7600.0,False,True
33388974,103790,957479,461,5958956,Miles Bridges,CHA,SF/PF,7600.0,False,True
33388975,103790,957479,463,5958956,Miles Bridges,CHA,SF/PF,7600.0,False,True
33388976,103790,957479,465,5958956,Miles Bridges,CHA,SF/PF,7600.0,False,True
33388977,103790,796009,458,5958956,Derrick White,BOS,PG/SG,7500.0,False,True
33388978,103790,796009,459,5958956,Derrick White,BOS,PG/SG,7500.0,False,True
33388979,103790,796009,464,5958956,Derrick White,BOS,PG/SG,7500.0,False,True
33388980,103790,796009,465,5958956,Derrick White,BOS,PG/SG,7500.0,False,True
33388981,103790,1121307,458,5959298,Anfernee Simons,POR,PG/SG,7400.0,False,True
33388982,103790,1121307,459,5959298,Anfernee Simons,POR,PG/SG,7400.0,False,True
33388983,103790,1121307,464,5959298,Anfernee Simons,POR,PG/SG,7400.0,False,True
33388984,103790,1121307,465,5959298,Anfernee Simons,POR,PG/SG,7400.0,False,True
33388985,103790,887665,458,5960918,Brandon Ingram,NOP,PG,7300.0,False,True
