draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
27306504,84948,830650,462,5900424,Nikola Jokic,DEN,C,11600.0,False,True
27306505,84948,830650,465,5900424,Nikola Jokic,DEN,C,11600.0,False,True
27306506,84948,739957,461,5899272,Giannis Antetokounmpo,MIL,PF/C,11400.0,False,True
27306507,84948,739957,462,5899272,Giannis Antetokounmpo,MIL,PF/C,11400.0,False,True
27306508,84948,739957,463,5899272,Giannis Antetokounmpo,MIL,PF/C,11400.0,False,True
27306509,84948,739957,465,5899272,Giannis Antetokounmpo,MIL,PF/C,11400.0,False,True
27306510,84948,794508,462,5900844,Joel Embiid,PHI,C,11100.0,False,True
27306511,84948,794508,465,5900844,Joel Embiid,PHI,C,11100.0,False,True
27306512,84948,463121,458,5897568,Damian Lillard,POR,PG,11000.0,False,True
27306513,84948,463121,464,5897568,Damian Lillard,POR,PG,11000.0,False,True
27306514,84948,463121,465,5897568,Damian Lillard,POR,PG,11000.0,False,True
27306515,84948,603096,462,5899854,Anthony Davis,LAL,C,10900.0,False,True
27306516,84948,603096,465,5899854,Anthony Davis,LAL,C,10900.0,False,True
27306517,84948,338365,458,5900112,Stephen Curry,GSW,PG,10600.0,False,True
27306518,84948,338365,464,5900112,Stephen Curry,GSW,PG,10600.0,False,True
27306519,84948,338365,465,5900112,Stephen Curry,GSW,PG,10600.0,False,True
27306520,84948,937647,460,5900844,Jayson Tatum,BOS,SF/PF,10400.0,False,True
27306521,84948,937647,461,5900844,Jayson Tatum,BOS,SF/PF,10400.0,False,True
27306522,84948,937647,463,5900844,Jayson Tatum,BOS,SF/PF,10400.0,False,True
27306523,84948,937647,465,5900844,Jayson Tatum,BOS,SF/PF,10400.0,False,True
27306524,84948,850111,462,5898090,Domantas Sabonis,SAC,C,10100.0,False,True
27306525,84948,850111,465,5898090,Domantas Sabonis,SAC,C,10100.0,False,True
27306526,84948,1067856,458,5900112,Shai Gilgeous-Alexander,OKC,PG,10000.0,False,True
27306527,84948,1067856,464,5900112,Shai Gilgeous-Alexander,OKC,PG,10000.0,False,True
27306528,84948,1067856,465,5900112,Shai Gilgeous-Alexander,OKC,PG,10000.0,False,True
27306529,84948,1065906,458,5897568,Ja Morant,MEM,PG,9900.0,False,True
27306530,84948,1065906,464,5897568,Ja Morant,MEM,PG,9900.0,False,True
27306531,84948,1065906,465,5897568,Ja Morant,MEM,PG,9900.0,False,True
27306532,84948,214152,460,5899854,LeBron James,LAL,SF,9800.0,False,True
27306533,84948,214152,463,5899854,LeBron James,LAL,SF,9800.0,False,True
27306534,84948,214152,465,5899854,LeBron James,LAL,SF,9800.0,False,True
27306535,84948,845564,459,5903557,Devin Booker,PHX,SG,9600.0,False,True
27306536,84948,845564,464,5903557,Devin Booker,PHX,SG,9600.0,False,True
27306537,84948,845564,465,5903557,Devin Booker,PHX,SG,9600.0,False,True
27306538,84948,395388,458,5900844,James Harden,PHI,PG,9500.0,False,True
27306539,84948,395388,464,5900844,James Harden,PHI,PG,9500.0,False,True
27306540,84948,395388,465,5900844,James Harden,PHI,PG,9500.0,False,True
27306541,84948,877869,461,5899272,Kristaps Porzingis,WAS,PF/C,9400.0,False,True
27306542,84948,877869,462,5899272,Kristaps Porzingis,WAS,PF/C,9400.0,False,True
27306543,84948,877869,463,5899272,Kristaps Porzingis,WAS,PF/C,9400.0,False,True
27306544,84948,877869,465,5899272,Kristaps Porzingis,WAS,PF/C,9400.0,False,True
27306545,84948,887665,460,5898090,Brandon Ingram,NOP,SF,9300.0,False,True
27306546,84948,887665,463,5898090,Brandon Ingram,NOP,SF,9300.0,False,True
27306547,84948,887665,465,5898090,Brandon Ingram,NOP,SF,9300.0,False,True
27306548,84948,883436,459,5900844,Jaylen Brown,BOS,SG/SF,9200.0,False,True
27306549,84948,883436,460,5900844,Jaylen Brown,BOS,SG/SF,9200.0,False,True
27306550,84948,883436,464,5900844,Jaylen Brown,BOS,SG/SF,9200.0,False,True
27306551,84948,883436,463,5900844,Jaylen Brown,BOS,SG/SF,9200.0,False,True
27306552,84948,883436,465,5900844,Jaylen Brown,BOS,SG/SF,9200.0,False,True
27306553,84948,879707,458,5896662,Donovan Mitchell,CLE,PG/SG,9100.0,False,True
27306554,84948,879707,459,5896662,Donovan Mitchell,CLE,PG/SG,9100.0,False,True
27306555,84948,879707,464,5896662,Donovan Mitchell,CLE,PG/SG,9100.0,False,True
27306556,84948,879707,465,5896662,Donovan Mitchell,CLE,PG/SG,9100.0,False,True
27306557,84948,512053,460,5899272,Khris Middleton,MIL,SF,9000.0,False,True
27306558,84948,512053,463,5899272,Khris Middleton,MIL,SF,9000.0,False,True
27306559,84948,512053,465,5899272,Khris Middleton,MIL,SF,9000.0,False,True
27306560,84948,329525,460,5903557,Kevin Durant,PHX,SF/PF,8900.0,False,True
27306561,84948,329525,461,5903557,Kevin Durant,PHX,SF/PF,8900.0,False,True
27306562,84948,329525,463,5903557,Kevin Durant,PHX,SF/PF,8900.0,False,True
27306563,84948,329525,465,5903557,Kevin Durant,PHX,SF/PF,8900.0,False,True
27306564,84948,458730,460,5900820,Jimmy Butler,MIA,SF,8800.0,False,True
27306565,84948,458730,463,5900820,Jimmy Butler,MIA,SF,8800.0,False,True
27306566,84948,458730,465,5900820,Jimmy Butler,MIA,SF,8800.0,False,True
27306567,84948,949131,460,5899854,Lauri Markkanen,UTA,SF,8800.0,False,True
27306568,84948,949131,463,5899854,Lauri Markkanen,UTA,SF,8800.0,False,True
27306569,84948,949131,465,5899854,Lauri Markkanen,UTA,SF,8800.0,False,True
27306570,84948,853408,461,5895570,Pascal Siakam,TOR,PF/C,8700.0,False,True
27306571,84948,853408,462,5895570,Pascal Siakam,TOR,PF/C,8700.0,False,True
27306572,84948,853408,463,5895570,Pascal Siakam,TOR,PF/C,8700.0,False,True
27306573,84948,853408,465,5895570,Pascal Siakam,TOR,PF/C,8700.0,False,True
27306574,84948,1323503,458,5900112,Josh Giddey,OKC,PG/SG,8700.0,False,True
27306575,84948,1323503,459,5900112,Josh Giddey,OKC,PG/SG,8700.0,False,True
27306576,84948,1323503,464,5900112,Josh Giddey,OKC,PG/SG,8700.0,False,True
27306577,84948,1323503,465,5900112,Josh Giddey,OKC,PG/SG,8700.0,False,True
27306578,84948,1060978,458,5895360,Trae Young,ATL,PG,8600.0,False,True
27306579,84948,1060978,464,5895360,Trae Young,ATL,PG,8600.0,False,True
27306580,84948,1060978,465,5895360,Trae Young,ATL,PG,8600.0,False,True
27306581,84948,1132025,461,5898090,Zion Williamson,NOP,PF/C,8600.0,False,True
27306582,84948,1132025,462,5898090,Zion Williamson,NOP,PF/C,8600.0,False,True
