draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
43249147,149132,572461,226,6163073,Alyssa Thomas,PHO,SF/PF,12700.0,False,True
43249148,149132,572461,227,6163073,Alyssa Thomas,PHO,SF/PF,12700.0,False,True
43249149,149132,882899,226,6163072,Jessica Shepard,DAL,SF/PF,11500.0,False,True
43249150,149132,882899,227,6163072,Jessica Shepard,DAL,SF/PF,11500.0,False,True
43249151,149132,1238673,226,6163071,Angel Reese,ATL,SF/PF,11200.0,False,True
43249152,149132,1238673,227,6163071,Angel Reese,ATL,SF/PF,11200.0,False,True
43249153,149132,1237074,225,6163072,Paige Bueckers,DAL,PG/SG,11300.0,False,True
43249154,149132,1237074,227,6163072,Paige Bueckers,DAL,PG/SG,11300.0,False,True
43249155,149132,1133019,225,6163071,Rhyne Howard,ATL,PG/SG,10800.0,False,True
43249156,149132,1133019,227,6163071,Rhyne Howard,ATL,PG/SG,10800.0,False,True
43249157,149132,520283,225,6163071,Skylar Diggins,CHI,PG/SG,10700.0,False,True
43249158,149132,520283,227,6163071,Skylar Diggins,CHI,PG/SG,10700.0,False,True
43249159,149132,880871,226,6163072,Napheesa Collier,MIN,SF/PF,10600.0,False,True
43249160,149132,880871,227,6163072,Napheesa Collier,MIN,SF/PF,10600.0,False,True
43249161,149132,1238798,226,6163071,Kamilla Cardoso,CHI,SF/PF,10500.0,False,True
43249162,149132,1238798,227,6163071,Kamilla Cardoso,CHI,SF/PF,10500.0,False,True
43249163,149132,1268935,225,6163072,Olivia Miles,MIN,PG/SG,10400.0,False,True
43249164,149132,1268935,227,6163072,Olivia Miles,MIN,PG/SG,10400.0,False,True
43249165,149132,574059,226,6163072,Natasha Howard,MIN,SF/PF,10200.0,False,True
43249166,149132,574059,227,6163072,Natasha Howard,MIN,SF/PF,10200.0,False,True
43249167,149132,747487,225,6163071,Allisha Gray,ATL,PG/SG,9800.0,False,True
43249168,149132,747487,227,6163071,Allisha Gray,ATL,PG/SG,9800.0,False,True
43249169,149132,695504,225,6163072,Courtney Williams,MIN,PG/SG,9700.0,False,True
43249170,149132,695504,227,6163072,Courtney Williams,MIN,PG/SG,9700.0,False,True
43249171,149132,713447,225,6163073,Kahleah Copper,PHO,PG/SG,9500.0,False,True
43249172,149132,713447,227,6163073,Kahleah Copper,PHO,PG/SG,9500.0,False,True
43249173,149132,849339,225,6163071,Jordin Canada,ATL,PG/SG,9200.0,False,True
43249174,149132,849339,227,6163071,Jordin Canada,ATL,PG/SG,9200.0,False,True
43249175,149132,1127174,225,6163073,Veronica Burton,GSV,PG/SG,8800.0,False,True
43249176,149132,1127174,227,6163073,Veronica Burton,GSV,PG/SG,8800.0,False,True
43249177,149132,948349,226,6163073,Natasha Mack,PHO,SF/PF,8700.0,False,True
43249178,149132,948349,227,6163073,Natasha Mack,PHO,SF/PF,8700.0,False,True
43249179,149132,839859,226,6163073,Gabby Williams,GSV,SF/PF,8500.0,False,True
43249180,149132,839859,227,6163073,Gabby Williams,GSV,SF/PF,8500.0,False,True
43249181,149132,572456,225,6163071,Natasha Cloud,CHI,PG/SG,8100.0,False,True
43249182,149132,572456,227,6163071,Natasha Cloud,CHI,PG/SG,8100.0,False,True
43249183,149132,574369,225,6163072,Kayla McBride,MIN,PG/SG,8000.0,False,True
43249184,149132,574369,227,6163072,Kayla McBride,MIN,PG/SG,8000.0,False,True
43249185,149132,880980,225,6163072,Arike Ogunbowale,DAL,PG/SG,7900.0,False,True
43249186,149132,880980,227,6163072,Arike Ogunbowale,DAL,PG/SG,7900.0,False,True
43249187,149132,1330005,225,6163072,Azzi Fudd,DAL,PG/SG,7800.0,False,True
43249188,149132,1330005,227,6163072,Azzi Fudd,DAL,PG/SG,7800.0,False,True
43249189,149132,747542,226,6163072,Nia Coffey,MIN,SF/PF,7600.0,False,True
43249190,149132,747542,227,6163072,Nia Coffey,MIN,SF/PF,7600.0,False,True
43249191,149132,1127125,226,6163071,Naz Hillmon,ATL,SF/PF,7500.0,False,True
43249192,149132,1127125,227,6163071,Naz Hillmon,ATL,SF/PF,7500.0,False,True
43249193,149132,1410346,225,6163071,Gabriela Jaquez,CHI,PG/SG,7300.0,False,True
43249194,149132,1410346,227,6163071,Gabriela Jaquez,CHI,PG/SG,7300.0,False,True
43249195,149132,1511559,226,6163073,Janelle Salaun,GSV,SF/PF,7100.0,False,True
43249196,149132,1511559,227,6163073,Janelle Salaun,GSV,SF/PF,7100.0,False,True
43249197,149132,745114,226,6163071,Brionna Jones,ATL,SF/PF,7000.0,False,True
43249198,149132,745114,227,6163071,Brionna Jones,ATL,SF/PF,7000.0,False,True
43249199,149132,833156,226,6163071,Azura Stevens,CHI,SF/PF,6900.0,False,True
43249200,149132,833156,227,6163071,Azura Stevens,CHI,SF/PF,6900.0,False,True
43249201,149132,570043,226,6163073,Kayla Thornton,GSV,SF/PF,6800.0,False,True
43249202,149132,570043,227,6163073,Kayla Thornton,GSV,SF/PF,6800.0,False,True
43249203,149132,1577196,225,6163073,Monique Akoa Makani,PHO,PG/SG,6700.0,False,True
43249204,149132,1577196,227,6163073,Monique Akoa Makani,PHO,PG/SG,6700.0,False,True
43249205,149132,304189,225,6163073,DeWanna Bonner,PHO,PG/SG,6300.0,False,True
43249206,149132,304189,227,6163073,DeWanna Bonner,PHO,PG/SG,6300.0,False,True
43249207,149132,1138386,226,6163072,Maddy Siegrist,DAL,SF/PF,6200.0,False,True
43249208,149132,1138386,227,6163072,Maddy Siegrist,DAL,SF/PF,6200.0,False,True
43249209,149132,619511,226,6163071,Elizabeth Williams,CHI,SF/PF,6100.0,False,True
43249210,149132,619511,227,6163071,Elizabeth Williams,CHI,SF/PF,6100.0,False,True
43249211,149132,1282435,226,6163072,Awak Kuier,DAL,SF/PF,6000.0,False,True
43249212,149132,1282435,227,6163072,Awak Kuier,DAL,SF/PF,6000.0,False,True
43249213,149132,411926,225,6163071,Courtney Vandersloot,CHI,PG/SG,5900.0,False,True
43249214,149132,411926,227,6163071,Courtney Vandersloot,CHI,PG/SG,5900.0,False,True
43249215,149132,1074085,226,6163073,Cecilia Zandalasini,GSV,SF/PF,5800.0,False,True
43249216,149132,1074085,227,6163073,Cecilia Zandalasini,GSV,SF/PF,5800.0,False,True
43249217,149132,473026,225,6163073,Tiffany Hayes,GSV,PG/SG,5400.0,False,True
43249218,149132,473026,227,6163073,Tiffany Hayes,GSV,PG/SG,5400.0,False,True
43249219,149132,1178919,225,6163071,Jacy Sheldon,CHI,PG/SG,5300.0,False,True
43249220,149132,1178919,227,6163071,Jacy Sheldon,CHI,PG/SG,5300.0,False,True
43249221,149132,883053,226,6163072,Alanna Smith,DAL,SF/PF,5200.0,False,True
43249222,149132,883053,227,6163072,Alanna Smith,DAL,SF/PF,5200.0,False,True
43249223,149132,884980,225,6163073,Jovana Nogic,PHO,PG/SG,5200.0,False,True
43249224,149132,884980,227,6163073,Jovana Nogic,PHO,PG/SG,5200.0,False,True
43249225,149132,1138482,226,6163072,Dorka Juhasz,MIN,SF/PF,5100.0,False,True
43249226,149132,1138482,227,6163072,Dorka Juhasz,MIN,SF/PF,5100.0,False,True
43249227,149132,619369,226,6163073,Kiah Stokes,GSV,SF/PF,5000.0,False,True
43249228,149132,619369,227,6163073,Kiah Stokes,GSV,SF/PF,5000.0,False,True
43249229,149132,1182914,225,6163071,Sydney Taylor,CHI,PG/SG,4800.0,False,True
43249230,149132,1182914,227,6163071,Sydney Taylor,CHI,PG/SG,4800.0,False,True
43249231,149132,620680,225,6163071,Rachel Banham,CHI,PG/SG,4700.0,False,True
43249232,149132,620680,227,6163071,Rachel Banham,CHI,PG/SG,4700.0,False,True
43249233,149132,945094,225,6163073,Kaila Charles,GSV,PG/SG,4600.0,False,True
43249234,149132,945094,227,6163073,Kaila Charles,GSV,PG/SG,4600.0,False,True
43249235,149132,945691,225,6163071,DiJonai Carrington,CHI,PG/SG,4600.0,False,True
43249236,149132,945691,227,6163071,DiJonai Carrington,CHI,PG/SG,4600.0,False,True
43249237,149132,1646978,226,6163073,Noemie Brochant,PHO,SF/PF,4500.0,False,True
43249238,149132,1646978,227,6163073,Noemie Brochant,PHO,SF/PF,4500.0,False,True
43249239,149132,569060,225,6163072,Odyssey Sims,DAL,PG/SG,4100.0,False,True
43249240,149132,569060,227,6163072,Odyssey Sims,DAL,PG/SG,4100.0,False,True
43249241,149132,1346972,225,6163073,Kaitlyn Chen,GSV,PG/SG,4000.0,False,True
43249242,149132,1346972,227,6163073,Kaitlyn Chen,GSV,PG/SG,4000.0,False,True
43249243,149132,343891,225,6163073,Sami Whitcomb,PHO,PG/SG,3900.0,False,True
43249244,149132,343891,227,6163073,Sami Whitcomb,PHO,PG/SG,3900.0,False,True
43249245,149132,1240156,225,6163071,Te-Hina Paopao,ATL,PG/SG,3700.0,False,True
43249246,149132,1240156,227,6163071,Te-Hina Paopao,ATL,PG/SG,3700.0,False,True
43249247,149132,1062313,225,6163072,Maya Caldwell,MIN,PG/SG,3700.0,False,True
43249248,149132,1062313,227,6163072,Maya Caldwell,MIN,PG/SG,3700.0,False,True
43249249,149132,945689,226,6163073,Nadia Fingall,GSV,SF/PF,3700.0,False,True
43249250,149132,945689,227,6163073,Nadia Fingall,GSV,SF/PF,3700.0,False,True
43249251,149132,1582293,226,6163072,Anastasiia Olairi Kosu,MIN,SF/PF,3600.0,False,True
43249252,149132,1582293,227,6163072,Anastasiia Olairi Kosu,MIN,SF/PF,3600.0,False,True
43249253,149132,1192652,226,6163073,Laeticia Amihere,GSV,SF/PF,3500.0,False,True
43249254,149132,1192652,227,6163073,Laeticia Amihere,GSV,SF/PF,3500.0,False,True
43249255,149132,1313712,226,6163073,Kyara Linskens,PHO,SF/PF,3500.0,False,True
43249256,149132,1313712,227,6163073,Kyara Linskens,PHO,SF/PF,3500.0,False,True
43249257,149132,883354,226,6163072,Teaira McCowan,MIN,SF/PF,3500.0,False,True
43249258,149132,883354,227,6163072,Teaira McCowan,MIN,SF/PF,3500.0,False,True
43249259,149132,1080001,225,6163073,Kiana Williams,PHO,PG/SG,3500.0,False,True
43249260,149132,1080001,227,6163073,Kiana Williams,PHO,PG/SG,3500.0,False,True
43249261,149132,1329600,225,6163072,Aziaha James,DAL,PG/SG,3400.0,False,True
43249262,149132,1329600,227,6163072,Aziaha James,DAL,PG/SG,3400.0,False,True
43249263,149132,1313708,225,6163072,Antonia Delaere,MIN,PG/SG,3400.0,False,True
43249264,149132,1313708,227,6163072,Antonia Delaere,MIN,PG/SG,3400.0,False,True
43249265,149132,1140882,225,6163073,Lexi Held,PHO,PG/SG,3400.0,False,True
43249266,149132,1140882,227,6163073,Lexi Held,PHO,PG/SG,3400.0,False,True
43249267,149132,1582285,226,6163073,Juste Jocyte,GSV,SF/PF,3300.0,False,True
43249268,149132,1582285,227,6163073,Juste Jocyte,GSV,SF/PF,3300.0,False,True
43249269,149132,1237366,225,6163071,Aicha Coulibaly,CHI,PG/SG,3300.0,False,True
43249270,149132,1237366,227,6163071,Aicha Coulibaly,CHI,PG/SG,3300.0,False,True
43249271,149132,1165550,226,6163072,Li Yueru,DAL,SF/PF,3300.0,False,True
43249272,149132,1165550,227,6163072,Li Yueru,DAL,SF/PF,3300.0,False,True
43249273,149132,1508691,225,6163071,Isobel Borlase,ATL,PG/SG,3300.0,False,True
43249274,149132,1508691,227,6163071,Isobel Borlase,ATL,PG/SG,3300.0,False,True
43249275,149132,1410251,226,6163071,Madina Okot,ATL,SF/PF,3200.0,False,True
43249276,149132,1410251,227,6163071,Madina Okot,ATL,SF/PF,3200.0,False,True
43249277,149132,1236981,226,6163072,Liatu King,MIN,SF/PF,3200.0,False,True
