draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
42210956,143396,1373356,462,6130446,Victor Wembanyama,SAS,C,10800.0,False,True
42210957,143396,1373356,465,6130446,Victor Wembanyama,SAS,C,10800.0,False,True
42210958,143396,739957,461,6133074,Giannis Antetokounmpo,MIL,PF,10500.0,False,True
42210959,143396,739957,463,6133074,Giannis Antetokounmpo,MIL,PF,10500.0,False,True
42210960,143396,739957,465,6133074,Giannis Antetokounmpo,MIL,PF,10500.0,False,True
42210961,143396,1323993,461,6133074,Paolo Banchero,ORL,PF,9800.0,False,True
42210962,143396,1323993,463,6133074,Paolo Banchero,ORL,PF,9800.0,False,True
42210963,143396,1323993,465,6133074,Paolo Banchero,ORL,PF,9800.0,False,True
42210964,143396,1323508,462,6130446,Alperen Sengun,HOU,C,9300.0,False,True
42210965,143396,1323508,465,6130446,Alperen Sengun,HOU,C,9300.0,False,True
42210966,143396,329525,460,6130446,Kevin Durant,HOU,SF,9000.0,False,True
42210967,143396,329525,463,6130446,Kevin Durant,HOU,SF,9000.0,False,True
42210968,143396,329525,465,6130446,Kevin Durant,HOU,SF,9000.0,False,True
42210969,143396,1257422,460,6131526,Deni Avdija,POR,SF/PF,8600.0,False,True
42210970,143396,1257422,461,6131526,Deni Avdija,POR,SF/PF,8600.0,False,True
42210971,143396,1257422,463,6131526,Deni Avdija,POR,SF/PF,8600.0,False,True
42210972,143396,1257422,465,6131526,Deni Avdija,POR,SF/PF,8600.0,False,True
42210973,143396,1060978,458,6133848,Trae Young,WAS,PG,8400.0,False,True
42210974,143396,1060978,464,6133848,Trae Young,WAS,PG,8400.0,False,True
42210975,143396,1060978,465,6133848,Trae Young,WAS,PG,8400.0,False,True
42210976,143396,1429337,458,6130446,Amen Thompson,HOU,PG,8300.0,False,True
42210977,143396,1429337,464,6130446,Amen Thompson,HOU,PG,8300.0,False,True
42210978,143396,1429337,465,6130446,Amen Thompson,HOU,PG,8300.0,False,True
42210979,143396,853408,461,6131526,Pascal Siakam,IND,PF/C,8200.0,False,True
42210980,143396,853408,462,6131526,Pascal Siakam,IND,PF/C,8200.0,False,True
42210981,143396,853408,463,6131526,Pascal Siakam,IND,PF/C,8200.0,False,True
42210982,143396,853408,465,6131526,Pascal Siakam,IND,PF/C,8200.0,False,True
42210983,143396,1135158,458,6133074,Kevin Porter Jr.,MIL,PG/SG,8100.0,False,True
42210984,143396,1135158,459,6133074,Kevin Porter Jr.,MIL,PG/SG,8100.0,False,True
42210985,143396,1135158,464,6133074,Kevin Porter Jr.,MIL,PG/SG,8100.0,False,True
42210986,143396,1135158,465,6133074,Kevin Porter Jr.,MIL,PG/SG,8100.0,False,True
42210987,143396,944263,459,6133074,Desmond Bane,ORL,SG/SF,8000.0,False,True
42210988,143396,944263,460,6133074,Desmond Bane,ORL,SG/SF,8000.0,False,True
42210989,143396,944263,464,6133074,Desmond Bane,ORL,SG/SF,8000.0,False,True
42210990,143396,944263,463,6133074,Desmond Bane,ORL,SG/SF,8000.0,False,True
42210991,143396,944263,465,6133074,Desmond Bane,ORL,SG/SF,8000.0,False,True
42210992,143396,1132025,461,6133848,Zion Williamson,NOP,PF,7900.0,False,True
42210993,143396,1132025,463,6133848,Zion Williamson,NOP,PF,7900.0,False,True
42210994,143396,1132025,465,6133848,Zion Williamson,NOP,PF,7900.0,False,True
42210995,143396,1323503,458,6130986,Josh Giddey,CHI,PG,7800.0,False,True
42210996,143396,1323503,464,6130986,Josh Giddey,CHI,PG,7800.0,False,True
42210997,143396,1323503,465,6130986,Josh Giddey,CHI,PG,7800.0,False,True
42210998,143396,1134570,458,6133848,Trey Murphy III,NOP,PG/SG,7700.0,False,True
42210999,143396,1134570,459,6133848,Trey Murphy III,NOP,PG/SG,7700.0,False,True
42211000,143396,1134570,464,6133848,Trey Murphy III,NOP,PG/SG,7700.0,False,True
42211001,143396,1134570,465,6133848,Trey Murphy III,NOP,PG/SG,7700.0,False,True
42211002,143396,1178131,460,6133074,Franz Wagner,ORL,SF,7700.0,False,True
42211003,143396,1178131,463,6133074,Franz Wagner,ORL,SF,7700.0,False,True
42211004,143396,1178131,465,6133074,Franz Wagner,ORL,SF,7700.0,False,True
42211005,143396,457576,458,6131526,Jrue Holiday,POR,PG,7600.0,False,True
42211006,143396,457576,464,6131526,Jrue Holiday,POR,PG,7600.0,False,True
42211007,143396,457576,465,6131526,Jrue Holiday,POR,PG,7600.0,False,True
42211008,143396,1232221,458,6133074,Ryan Rollins,MIL,PG,7500.0,False,True
42211009,143396,1232221,464,6133074,Ryan Rollins,MIL,PG,7500.0,False,True
42211010,143396,1232221,465,6133074,Ryan Rollins,MIL,PG,7500.0,False,True
42211011,143396,1405867,462,6131526,Donovan Clingan,POR,C,7400.0,False,True
42211012,143396,1405867,465,6131526,Donovan Clingan,POR,C,7400.0,False,True
42211013,143396,1429349,462,6133848,Alexandre Sarr,WAS,C,7300.0,False,True
42211014,143396,1429349,465,6133848,Alexandre Sarr,WAS,C,7300.0,False,True
42211015,143396,1461118,459,6130446,Stephon Castle,SAS,SG,7200.0,False,True
42211016,143396,1461118,464,6130446,Stephon Castle,SAS,SG,7200.0,False,True
42211017,143396,1461118,465,6130446,Stephon Castle,SAS,SG,7200.0,False,True
42211018,143396,957489,458,6130446,De'Aaron Fox,SAS,PG,7100.0,False,True
42211019,143396,957489,464,6130446,De'Aaron Fox,SAS,PG,7100.0,False,True
42211020,143396,957489,465,6130446,De'Aaron Fox,SAS,PG,7100.0,False,True
42211021,143396,1371494,459,6131526,Shaedon Sharpe,POR,SG,7100.0,False,True
42211022,143396,1371494,464,6131526,Shaedon Sharpe,POR,SG,7100.0,False,True
42211023,143396,1371494,465,6131526,Shaedon Sharpe,POR,SG,7100.0,False,True
42211024,143396,1465031,458,6130446,Reed Sheppard,HOU,PG/SG,7000.0,False,True
42211025,143396,1465031,459,6130446,Reed Sheppard,HOU,PG/SG,7000.0,False,True
42211026,143396,1465031,464,6130446,Reed Sheppard,HOU,PG/SG,7000.0,False,True
42211027,143396,1465031,465,6130446,Reed Sheppard,HOU,PG/SG,7000.0,False,True
42211028,143396,329830,458,6130986,Russell Westbrook,SAC,PG,7000.0,False,True
42211029,143396,329830,464,6130986,Russell Westbrook,SAC,PG,7000.0,False,True
