draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
39216071,129694,850200,633,6070399,A'ja Wilson,LAV,SF,,False,False
39216072,129694,850200,465,6070399,A'ja Wilson,LAV,SF,,False,False
39216073,129694,850200,636,6070399,A'ja Wilson,LAV,SF,,False,False
39216074,129694,1238619,464,6070398,Caitlin Clark,IND,PG,,False,False
39216075,129694,1238619,465,6070398,Caitlin Clark,IND,PG,,False,False
39216076,129694,1238619,636,6070398,Caitlin Clark,IND,PG,,False,False
39216077,129694,1192647,633,6070398,Aliyah Boston,IND,SF,,False,False
39216078,129694,1192647,465,6070398,Aliyah Boston,IND,SF,,False,False
39216079,129694,1192647,636,6070398,Aliyah Boston,IND,SF,,False,False
39216080,129694,695695,464,6070399,Brittney Sykes,WAS,PG,,False,False
39216081,129694,695695,465,6070399,Brittney Sykes,WAS,PG,,False,False
39216082,129694,695695,636,6070399,Brittney Sykes,WAS,PG,,False,False
39216083,129694,604730,633,6070398,Dearica Hamby,LAS,SF,,False,False
39216084,129694,604730,465,6070398,Dearica Hamby,LAS,SF,,False,False
39216085,129694,604730,636,6070398,Dearica Hamby,LAS,SF,,False,False
39216086,129694,790367,464,6070398,Kelsey Plum,LAS,PG,,False,False
39216087,129694,790367,465,6070398,Kelsey Plum,LAS,PG,,False,False
39216088,129694,790367,636,6070398,Kelsey Plum,LAS,PG,,False,False
39216089,129694,833156,633,6070398,Azurá Stevens,LAS,SF,,False,False
39216090,129694,833156,465,6070398,Azurá Stevens,LAS,SF,,False,False
39216091,129694,833156,636,6070398,Azurá Stevens,LAS,SF,,False,False
39216092,129694,1127121,633,6070399,Shakira Austin,WAS,SF,,False,False
39216093,129694,1127121,465,6070399,Shakira Austin,WAS,SF,,False,False
39216094,129694,1127121,636,6070399,Shakira Austin,WAS,SF,,False,False
39216095,129694,923865,464,6070399,Jackie Young,LAV,PG,,False,False
39216096,129694,923865,465,6070399,Jackie Young,LAV,PG,,False,False
39216097,129694,923865,636,6070399,Jackie Young,LAV,PG,,False,False
39216098,129694,573744,464,6070399,Chelsea Gray,LAV,PG,,False,False
39216099,129694,573744,465,6070399,Chelsea Gray,LAV,PG,,False,False
39216100,129694,573744,636,6070399,Chelsea Gray,LAV,PG,,False,False
39216101,129694,839540,464,6070398,Kelsey Mitchell,IND,PG,,False,False
39216102,129694,839540,465,6070398,Kelsey Mitchell,IND,PG,,False,False
