draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
43117414,148068,1373356,462,6178086,Victor Wembanyama,SAS,C,11200.0,False,True
43117415,148068,1373356,465,6178086,Victor Wembanyama,SAS,C,11200.0,False,True
43117416,148068,1067856,458,6178086,Shai Gilgeous-Alexander,OKC,PG,10000.0,False,True
43117417,148068,1067856,464,6178086,Shai Gilgeous-Alexander,OKC,PG,10000.0,False,True
43117418,148068,1067856,465,6178086,Shai Gilgeous-Alexander,OKC,PG,10000.0,False,True
43117419,148068,887914,458,6178044,Jalen Brunson,NYK,PG,8700.0,False,True
43117420,148068,887914,464,6178044,Jalen Brunson,NYK,PG,8700.0,False,True
43117421,148068,887914,465,6178044,Jalen Brunson,NYK,PG,8700.0,False,True
43117422,148068,837030,461,6178044,Karl-Anthony Towns,NYK,PF/C,8400.0,False,True
43117423,148068,837030,462,6178044,Karl-Anthony Towns,NYK,PF/C,8400.0,False,True
43117424,148068,837030,463,6178044,Karl-Anthony Towns,NYK,PF/C,8400.0,False,True
43117425,148068,837030,465,6178044,Karl-Anthony Towns,NYK,PF/C,8400.0,False,True
43117426,148068,879707,459,6178044,Donovan Mitchell,CLE,SG,8600.0,False,True
43117427,148068,879707,464,6178044,Donovan Mitchell,CLE,SG,8600.0,False,True
43117428,148068,879707,465,6178044,Donovan Mitchell,CLE,SG,8600.0,False,True
43117429,148068,395388,458,6178044,James Harden,CLE,PG,7900.0,False,True
43117430,148068,395388,464,6178044,James Harden,CLE,PG,7900.0,False,True
43117431,148068,395388,465,6178044,James Harden,CLE,PG,7900.0,False,True
43117432,148068,1231862,461,6178044,Evan Mobley,CLE,PF/C,7800.0,False,True
43117433,148068,1231862,462,6178044,Evan Mobley,CLE,PF/C,7800.0,False,True
43117434,148068,1231862,463,6178044,Evan Mobley,CLE,PF/C,7800.0,False,True
43117435,148068,1231862,465,6178044,Evan Mobley,CLE,PF/C,7800.0,False,True
43117436,148068,1461118,459,6178086,Stephon Castle,SAS,SG,7400.0,False,True
43117437,148068,1461118,464,6178086,Stephon Castle,SAS,SG,7400.0,False,True
43117438,148068,1461118,465,6178086,Stephon Castle,SAS,SG,7400.0,False,True
43117439,148068,1343009,461,6178086,Chet Holmgren,OKC,PF,7300.0,False,True
43117440,148068,1343009,463,6178086,Chet Holmgren,OKC,PF,7300.0,False,True
43117441,148068,1343009,465,6178086,Chet Holmgren,OKC,PF,7300.0,False,True
43117442,148068,1182404,460,6178086,Jalen Williams,OKC,SF,7000.0,False,True
43117443,148068,1182404,463,6178086,Jalen Williams,OKC,SF,7000.0,False,True
43117444,148068,1182404,465,6178086,Jalen Williams,OKC,SF,7000.0,False,True
43117445,148068,741892,459,6178044,Josh Hart,NYK,SG/SF,6900.0,False,True
43117446,148068,741892,460,6178044,Josh Hart,NYK,SG/SF,6900.0,False,True
43117447,148068,741892,464,6178044,Josh Hart,NYK,SG/SF,6900.0,False,True
43117448,148068,741892,463,6178044,Josh Hart,NYK,SG/SF,6900.0,False,True
43117449,148068,741892,465,6178044,Josh Hart,NYK,SG/SF,6900.0,False,True
43117450,148068,957489,458,6178086,De'Aaron Fox,SAS,PG,6500.0,False,True
43117451,148068,957489,464,6178086,De'Aaron Fox,SAS,PG,6500.0,False,True
43117452,148068,957489,465,6178086,De'Aaron Fox,SAS,PG,6500.0,False,True
43117453,148068,1519362,458,6178086,Dylan Harper,SAS,PG/SG,6300.0,False,True
43117454,148068,1519362,459,6178086,Dylan Harper,SAS,PG/SG,6300.0,False,True
43117455,148068,1519362,464,6178086,Dylan Harper,SAS,PG/SG,6300.0,False,True
