draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
33467249,104133,845564,458,5958440,Devin Booker,PHX,PG/SG,9400.0,False,True
33467250,104133,845564,459,5958440,Devin Booker,PHX,PG/SG,9400.0,False,True
33467251,104133,845564,464,5958440,Devin Booker,PHX,PG/SG,9400.0,False,True
33467252,104133,845564,465,5958440,Devin Booker,PHX,PG/SG,9400.0,False,True
33467253,104133,1175367,459,5958440,Anthony Edwards,MIN,SG/SF,9300.0,False,True
33467254,104133,1175367,460,5958440,Anthony Edwards,MIN,SG/SF,9300.0,False,True
33467255,104133,1175367,464,5958440,Anthony Edwards,MIN,SG/SF,9300.0,False,True
33467256,104133,1175367,463,5958440,Anthony Edwards,MIN,SG/SF,9300.0,False,True
33467257,104133,1175367,465,5958440,Anthony Edwards,MIN,SG/SF,9300.0,False,True
33467258,104133,329525,461,5958440,Kevin Durant,PHX,PF,9100.0,False,True
33467259,104133,329525,463,5958440,Kevin Durant,PHX,PF,9100.0,False,True
33467260,104133,329525,465,5958440,Kevin Durant,PHX,PF,9100.0,False,True
33467261,104133,469218,459,5958920,Paul George,LAC,SG/SF,8700.0,False,True
33467262,104133,469218,460,5958920,Paul George,LAC,SG/SF,8700.0,False,True
33467263,104133,469218,464,5958920,Paul George,LAC,SG/SF,8700.0,False,True
33467264,104133,469218,463,5958920,Paul George,LAC,SG/SF,8700.0,False,True
33467265,104133,469218,465,5958920,Paul George,LAC,SG/SF,8700.0,False,True
33467266,104133,395388,458,5958920,James Harden,LAC,PG,8400.0,False,True
33467267,104133,395388,464,5958920,James Harden,LAC,PG,8400.0,False,True
33467268,104133,395388,465,5958920,James Harden,LAC,PG,8400.0,False,True
33467269,104133,512591,460,5958920,Kawhi Leonard,LAC,SF/PF,8300.0,False,True
33467270,104133,512591,461,5958920,Kawhi Leonard,LAC,SF/PF,8300.0,False,True
33467271,104133,512591,463,5958920,Kawhi Leonard,LAC,SF/PF,8300.0,False,True
33467272,104133,512591,465,5958920,Kawhi Leonard,LAC,SF/PF,8300.0,False,True
