Player,Roster Position,%Drafted,FPTS
Domantas Sabonis,UTIL,69.57%,13.5
Taurean Prince,UTIL,60.87%,0.0
Anthony Edwards,UTIL,56.52%,7.75
De'Aaron Fox,UTIL,47.83%,12.5
Kyle Anderson,UTIL,47.83%,8.5
Rudy Gobert,UTIL,34.78%,14.25
Kevin Huerter,UTIL,34.78%,5.5
Jaden McDaniels,UTIL,34.78%,8.25
Naz Reid,UTIL,34.78%,0.0
Malik Monk,UTIL,30.43%,2.0
Harrison Barnes,UTIL,30.43%,4.5
Mike Conley,UTIL,26.09%,12.5
Trey Lyles,UTIL,26.09%,4.75
Keegan Murray,UTIL,8.70%,0.0
Terence Davis,UTIL,8.70%,0.0
Nickeil Alexander-Walker,UTIL,8.70%,9.0
Jordan McLaughlin,UTIL,8.70%,0.0
Luka Garza,UTIL,4.35%,0.0
