contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
158015389,99694,3.0,False,False,True,False,False,NBA $3 Winner Take All [$100 to 1st],100.0,NBA,2024-01-23 00:00:00+00:00,3.0,39
158015390,99694,1.0,False,False,True,False,False,NBA $1 Winner Take All [$100 to 1st],100.0,NBA,2024-01-23 00:00:00+00:00,1.0,118
158015391,99694,0.0,False,False,True,False,True,NBA $400 Dime Time [Just $0.10!],400.0,NBA,2024-01-23 00:00:00+00:00,0.1,4756
158015392,99694,1.0,False,False,True,False,False,NBA $1 Quintuple Up [Top 5 Win $5],25.0,NBA,2024-01-23 00:00:00+00:00,1.0,28
158015393,99694,5.0,False,False,True,False,False,NBA $5 Quintuple Up [Top 5 Win $25],125.0,NBA,2024-01-23 00:00:00+00:00,5.0,28
158015394,99694,10.0,False,False,True,False,False,NBA $10 Quintuple Up [Top 5 Win $50],250.0,NBA,2024-01-23 00:00:00+00:00,10.0,28
158015395,99694,20.0,False,False,True,False,False,NBA $20 Winner Take All [$175 to 1st],175.0,NBA,2024-01-23 00:00:00+00:00,20.0,10
158015396,99694,2.0,False,False,True,False,False,NBA $2 Winner Take All [$120 to 1st],120.0,NBA,2024-01-23 00:00:00+00:00,2.0,71
158015397,99694,0.0,False,False,True,False,False,NBA $0.25 Winner Take All [$50 to 1st],50.0,NBA,2024-01-23 00:00:00+00:00,0.25,237
158015398,99694,250.0,True,False,True,False,False,NBA $250 Double Up,2500.0,NBA,2024-01-23 00:00:00+00:00,250.0,11
158015399,99694,100.0,True,False,True,False,False,NBA $100 Double Up,1000.0,NBA,2024-01-23 00:00:00+00:00,100.0,11
158015400,99694,100.0,True,False,True,False,False,NBA $100 Double Up,2000.0,NBA,2024-01-23 00:00:00+00:00,100.0,22
158015401,99694,50.0,True,False,True,False,False,NBA $50 Double Up,1000.0,NBA,2024-01-23 00:00:00+00:00,50.0,22
158015402,99694,50.0,True,False,True,False,False,NBA $50 Double Up,500.0,NBA,2024-01-23 00:00:00+00:00,50.0,11
158015403,99694,10.0,True,False,True,False,False,NBA $10 Double Up,200.0,NBA,2024-01-23 00:00:00+00:00,10.0,23
158015404,99694,10.0,True,False,True,False,False,NBA $10 Double Up,200.0,NBA,2024-01-23 00:00:00+00:00,10.0,23
158015405,99694,3.0,True,False,True,False,False,NBA $3 Double Up,60.0,NBA,2024-01-23 00:00:00+00:00,3.0,23
