contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
168883866,115232,5.0,False,False,True,False,True,WNBA Showdown $750 Zone (MIN @ NYL),750.0,NBA,2024-10-21 00:00:00+00:00,5.0,178
168883867,115232,1.0,False,False,True,False,True,WNBA Showdown $100 Daily Dollar [Single Entry] (MIN @ NYL),100.0,NBA,2024-10-21 00:00:00+00:00,1.0,118
168883868,115232,0.0,False,False,True,False,True,WNBA Showdown $400 Quarter Jukebox [Just $0.25!] (MIN @ NYL),400.0,NBA,2024-10-21 00:00:00+00:00,0.25,1902
168883869,115232,5.0,False,False,True,False,True,WNBA Showdown $300 High Five [Single Entry] (MIN @ NYL),300.0,NBA,2024-10-21 00:00:00+00:00,5.0,71
168883870,115232,1.0,False,False,True,False,True,WNBA Showdown $750 And-One [20 Entry Max] (MIN @ NYL),750.0,NBA,2024-10-21 00:00:00+00:00,1.0,891
168883871,115232,15.0,False,False,True,False,True,WNBA Showdown $8K Fadeaway [$2K to 1st] (MIN @ NYL),8000.0,NBA,2024-10-21 00:00:00+00:00,15.0,627
168883872,115232,50.0,False,False,True,False,True,WNBA Showdown $310 Ankle Breaker [Single Entry] (MIN @ NYL),310.0,NBA,2024-10-21 00:00:00+00:00,50.0,7
168883873,115232,100.0,False,False,True,False,True,"WNBA Showdown $540 Showtime [Single Entry, Top 2 Win] (MIN @ NYL)",540.0,NBA,2024-10-21 00:00:00+00:00,100.0,6
168892341,115232,2.0,False,False,False,False,False,Beginner WNBA Showdown $2 3-Player (MIN @ NYL),5.4,NBA,2024-10-21 00:00:00+00:00,2.0,3
168892342,115232,10.0,False,False,False,False,False,Beginner WNBA Showdown $10 3-Player (MIN @ NYL),27.0,NBA,2024-10-21 00:00:00+00:00,10.0,3
168892343,115232,5.0,False,False,False,False,False,Beginner WNBA Showdown $5 3-Player (MIN @ NYL),13.5,NBA,2024-10-21 00:00:00+00:00,5.0,3
168892344,115232,1.0,False,False,False,False,False,Beginner WNBA Showdown $1 3-Player (MIN @ NYL),2.7,NBA,2024-10-21 00:00:00+00:00,1.0,3
168892345,115232,1.0,False,False,False,False,False,WNBA Showdown $1 10-Player (MIN @ NYL),9.0,NBA,2024-10-21 00:00:00+00:00,1.0,10
168892346,115232,1.0,False,False,False,False,False,WNBA Showdown $1 5-Player (MIN @ NYL),4.5,NBA,2024-10-21 00:00:00+00:00,1.0,5
168892349,115232,20.0,True,False,False,False,False,Casual WNBA Showdown $20 50-50 (MIN @ NYL),180.0,NBA,2024-10-21 00:00:00+00:00,20.0,10
168892350,115232,10.0,True,False,False,False,False,Casual WNBA Showdown $10 50-50 (MIN @ NYL),90.0,NBA,2024-10-21 00:00:00+00:00,10.0,10
168892351,115232,5.0,True,False,False,False,False,Casual WNBA Showdown $5 50-50 (MIN @ NYL),45.0,NBA,2024-10-21 00:00:00+00:00,5.0,10
168892352,115232,3.0,True,False,False,False,False,Casual WNBA Showdown $3 50-50 (MIN @ NYL),27.0,NBA,2024-10-21 00:00:00+00:00,3.0,10
168892353,115232,1.0,True,False,False,False,False,Casual WNBA Showdown $1 50-50 (MIN @ NYL),9.0,NBA,2024-10-21 00:00:00+00:00,1.0,10
168892354,115232,5.0,False,False,False,False,False,Casual WNBA Showdown $5 3-Player (MIN @ NYL),13.5,NBA,2024-10-21 00:00:00+00:00,5.0,3
168892355,115232,2.0,False,False,False,False,False,Casual WNBA Showdown $2 3-Player (MIN @ NYL),5.4,NBA,2024-10-21 00:00:00+00:00,2.0,3
168892356,115232,2.0,False,False,False,False,False,WNBA Showdown $2 3-Player (MIN @ NYL),5.4,NBA,2024-10-21 00:00:00+00:00,2.0,3
168892357,115232,2.0,False,False,False,False,False,WNBA Showdown $2 3-Player (MIN @ NYL),5.4,NBA,2024-10-21 00:00:00+00:00,2.0,3
168892358,115232,2.0,False,False,False,False,False,WNBA Showdown $2 5-Player (MIN @ NYL),9.0,NBA,2024-10-21 00:00:00+00:00,2.0,5
