contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
157891646,99688,2500.0,False,False,True,False,True,NBA $2.25M MEGA Millionaire [$1M to 1st],2250000.0,NBA,2024-01-25 00:00:00+00:00,2500.0,1000
158081936,99688,2.0,False,False,False,False,False,NBA $2 13-Player (Winner Takes All),23.4,NBA,2024-01-25 00:00:00+00:00,2.0,13
158083089,99688,20.0,False,False,True,False,True,NBA $5K Buzzer Beater [3 Entry Max],5000.0,NBA,2024-01-25 00:00:00+00:00,20.0,294
158083090,99688,0.0,False,False,True,False,True,NBA $10K mini-MAX [150 Entry Max],10000.0,NBA,2024-01-25 00:00:00+00:00,0.5,23781
158083091,99688,400.0,False,False,True,False,True,NBA $4K Swish [Single Entry],4000.0,NBA,2024-01-25 00:00:00+00:00,400.0,11
158083092,99688,100.0,False,False,True,False,True,NBA $10K Showtime [Single Entry],10000.0,NBA,2024-01-25 00:00:00+00:00,100.0,111
158083093,99688,40.0,False,False,True,False,True,NBA $20K Mid Range Jumper [Single Entry],20000.0,NBA,2024-01-25 00:00:00+00:00,40.0,583
158083094,99688,40.0,False,False,True,False,True,NBA $10K Mid Range Jumper [Single Entry],10000.0,NBA,2024-01-25 00:00:00+00:00,40.0,291
158083095,99688,2.0,False,False,True,False,True,NBA $3K Elbow Shot [Single Entry],3000.0,NBA,2024-01-25 00:00:00+00:00,2.0,1783
158083096,99688,1.0,False,False,True,False,True,NBA $3K Daily Dollar [Single Entry],3000.0,NBA,2024-01-25 00:00:00+00:00,1.0,3567
158083097,99688,100.0,True,False,True,False,True,NBA Single Entry $100 Double Up,3000.0,NBA,2024-01-25 00:00:00+00:00,100.0,33
158083098,99688,25.0,True,False,True,False,True,NBA $25 Double Up,3000.0,NBA,2024-01-25 00:00:00+00:00,25.0,137
158083099,99688,75.0,False,False,True,False,True,NBA $7.5K Pick and Pop [3 Entry Max],7500.0,NBA,2024-01-25 00:00:00+00:00,75.0,113
158083100,99688,12.0,False,False,True,False,True,NBA $5K Pick and Roll [Single Entry],5000.0,NBA,2024-01-25 00:00:00+00:00,12.0,490
158083101,99688,5.0,False,False,True,False,True,NBA $5K High Five [Single Entry],5000.0,NBA,2024-01-25 00:00:00+00:00,5.0,1189
158083102,99688,10.0,True,False,True,False,True,NBA $10 Double Up,2000.0,NBA,2024-01-25 00:00:00+00:00,10.0,229
158083103,99688,2.0,True,False,True,False,True,NBA $2 Double Up,2000.0,NBA,2024-01-25 00:00:00+00:00,2.0,1149
158083104,99688,50.0,False,False,True,False,True,NBA $2K Ankle Breaker [Single Entry],2000.0,NBA,2024-01-25 00:00:00+00:00,50.0,45
158083105,99688,3.0,False,False,True,False,True,NBA $6K Hot Shot [3 Entry Max],6000.0,NBA,2024-01-25 00:00:00+00:00,3.0,2378
158083106,99688,2.0,False,False,True,False,True,NBA $10K mini-MAX [150 Entry Max],10000.0,NBA,2024-01-25 00:00:00+00:00,2.0,5945
158083107,99688,0.0,False,False,True,False,True,NBA $7.5K Quarter Jukebox [Just $0.25!],7500.0,NBA,2024-01-25 00:00:00+00:00,0.25,35671
158083108,99688,333.0,False,False,True,False,True,NBA $7.2K Money Ball [Single Entry],7200.0,NBA,2024-01-25 00:00:00+00:00,333.0,24
158083109,99688,100.0,False,False,True,False,True,NBA $40K Showtime [Single Entry],40000.0,NBA,2024-01-25 00:00:00+00:00,100.0,444
158083110,99688,27.0,False,False,True,False,True,NBA $7K Fast Break [Single Entry],7000.0,NBA,2024-01-25 00:00:00+00:00,27.0,302
158083111,99688,12.0,False,False,True,False,True,NBA $12K Pick and Roll [Single Entry],12000.0,NBA,2024-01-25 00:00:00+00:00,12.0,1176
158083112,99688,5.0,False,False,True,False,True,NBA $12K High Five [Single Entry],12000.0,NBA,2024-01-25 00:00:00+00:00,5.0,2853
