contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
179588191,131410,2.0,True,False,True,False,True, WNBA Single Entry $5 Double Up,250.0,NBA,2025-08-05 23:00:00+00:00,5.0,57
179588192,131410,25.0,False,False,True,False,True,WNBA $1K Ankle Breaker [Single Entry],1000.0,NBA,2025-08-05 23:00:00+00:00,50.0,22
179588193,131410,2.0,True,False,True,False,True,WNBA Single Entry $5 Double Up,150.0,NBA,2025-08-05 23:00:00+00:00,5.0,34
179588194,131410,50.0,False,False,True,False,True,WNBA $2K Showtime [Single Entry],2000.0,NBA,2025-08-05 23:00:00+00:00,100.0,22
179588195,131410,6.0,False,False,True,False,True,WNBA $750 Pick and Roll [Single Entry],750.0,NBA,2025-08-05 23:00:00+00:00,12.0,73
179588196,131410,2.0,False,False,True,False,True,WNBA $1K High Five [Single Entry],1000.0,NBA,2025-08-05 23:00:00+00:00,5.0,237
179588197,131410,12.0,True,False,True,False,True,WNBA Single Entry $25 Double Up,750.0,NBA,2025-08-05 23:00:00+00:00,25.0,34
179588198,131410,16.0,False,False,True,False,True,WNBA $1K Triple Threat,1000.0,NBA,2025-08-05 23:00:00+00:00,33.0,35
179588199,131410,10.0,False,False,True,False,True,WNBA $60K Shootaround [$20K to 1st],60000.0,NBA,2025-08-05 23:00:00+00:00,20.0,3529
179588200,131410,111.0,False,False,True,False,True,WNBA $2K Slam Jam [Single Entry],2000.0,NBA,2025-08-05 23:00:00+00:00,222.0,10
179588201,131410,0.0,False,False,True,False,True,WNBA $300 Dime Time [Just $0.10!],300.0,NBA,2025-08-05 23:00:00+00:00,0.1,3567
179588202,131410,1.0,False,False,True,False,True,WNBA $1K Hot Shot [5 Entry Max],1000.0,NBA,2025-08-05 23:00:00+00:00,3.0,396
179588203,131410,12.0,True,False,True,False,True,WNBA Single Entry $25 Double Up,350.0,NBA,2025-08-05 23:00:00+00:00,25.0,16
179588204,131410,2.0,False,False,True,False,True,WNBA $25K Zone [$5K to 1st],25000.0,NBA,2025-08-05 23:00:00+00:00,5.0,5945
179588205,131410,0.0,False,False,True,False,True,WNBA $750 Quarter Jukebox [Just $0.25!] ,750.0,NBA,2025-08-05 23:00:00+00:00,0.25,3567
179588206,131410,90.0,False,False,True,False,True,WNBA $1.8K Windmill [Single Entry],1800.0,NBA,2025-08-05 23:00:00+00:00,180.0,11
179588207,131410,1.0,False,False,True,False,True,WNBA $2K Layup,2000.0,NBA,2025-08-05 23:00:00+00:00,2.0,1189
179588208,131410,166.0,False,False,True,False,True,WNBA $8.1K Money Ball [Single Entry],8100.0,NBA,2025-08-05 23:00:00+00:00,333.0,27
179588209,131410,0.0,False,False,True,False,True,WNBA $4K mini-MAX [150 Entry Max],4000.0,NBA,2025-08-05 23:00:00+00:00,0.5,9512
