contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
182641042,134499,2.0,True,False,True,False,True,WNBA Single Entry $5 Double Up,150.0,NBA,2025-09-28 19:00:00+00:00,5.0,34
182641043,134499,0.0,False,False,True,False,True,WNBA $1K And-One,1000.0,NBA,2025-09-28 19:00:00+00:00,1.0,1189
182641044,134499,6.0,False,False,True,False,True,WNBA $155 Pick and Roll [Single Entry],155.0,NBA,2025-09-28 19:00:00+00:00,12.0,15
182641045,134499,2.0,False,False,True,False,True,WNBA $300 High Five [Single Entry],300.0,NBA,2025-09-28 19:00:00+00:00,5.0,71
182641046,134499,50.0,False,False,True,False,True,"WNBA $540 Showtime [Single Entry, Top 2 Win]",540.0,NBA,2025-09-28 19:00:00+00:00,100.0,6
182641047,134499,16.0,False,False,True,False,True,WNBA $285 Triple Threat [Single Entry],285.0,NBA,2025-09-28 19:00:00+00:00,33.0,10
182641048,134499,166.0,False,False,True,False,True,WNBA $1.5K Money Ball [Single Entry],1500.0,NBA,2025-09-28 19:00:00+00:00,333.0,5
182641049,134499,7.0,False,False,True,False,True,WNBA $6K Fadeaway [$2K to 1st],6000.0,NBA,2025-09-28 19:00:00+00:00,15.0,470
182641050,134499,0.0,False,False,True,False,True,WNBA $250 Quarter Jukebox [Just $0.25!] ,250.0,NBA,2025-09-28 19:00:00+00:00,0.25,1189
182641051,134499,2.0,False,False,True,False,True,WNBA $750 Zone,750.0,NBA,2025-09-28 19:00:00+00:00,5.0,178
182641052,134499,0.0,False,False,True,False,True,WNBA $50 Daily Dollar [Single Entry],50.0,NBA,2025-09-28 19:00:00+00:00,1.0,59
182641053,134501,6.0,False,False,True,False,True,WNBA Showdown $155 Pick and Roll [Single Entry] (MIN @ PHO),155.0,NBA,2025-09-29 00:00:00+00:00,12.0,15
182641054,134501,0.0,False,False,True,False,True,WNBA Showdown $750 And-One [20 Entry Max] (MIN @ PHO),750.0,NBA,2025-09-29 00:00:00+00:00,1.0,891
182641055,134501,7.0,False,False,True,False,True,WNBA Showdown $4K Fadeaway [$1K to 1st] (MIN @ PHO),4000.0,NBA,2025-09-29 00:00:00+00:00,15.0,313
182641056,134501,2.0,False,False,True,False,True,WNBA Showdown $300 Zone (MIN @ PHO),300.0,NBA,2025-09-29 00:00:00+00:00,5.0,71
182641057,134501,0.0,False,False,True,False,True,WNBA Showdown $100 Quarter Jukebox [Just $0.25!] (MIN @ PHO),100.0,NBA,2025-09-29 00:00:00+00:00,0.25,475
182641058,134501,0.0,False,False,True,False,True,WNBA Showdown $50 Daily Dollar [Single Entry] (MIN @ PHO),50.0,NBA,2025-09-29 00:00:00+00:00,1.0,59
182687077,134501,0.0,False,False,False,False,False,WNBA Showdown $1 50-Player (Winner Takes All) (MIN @ PHO),45.0,NBA,2025-09-29 00:00:00+00:00,1.0,50
182697993,134499,0.0,False,False,True,False,False,WNBA FREE 200-Player x2,0.0,NBA,2025-09-28 19:00:00+00:00,0.0,200
182700916,134499,0.0,False,False,False,False,False,WNBA $1 25-Player (Top 2 Win),22.5,NBA,2025-09-28 19:00:00+00:00,1.0,25
182711717,134501,0.0,False,False,True,False,False,WNBA Showdown FREE 200-Player (MIN @ PHO),0.0,NBA,2025-09-29 00:00:00+00:00,0.0,200
182716046,134501,0.0,False,False,False,False,False,WNBA Showdown $1 3-Player (Winner Takes All) (MIN @ PHO),2.7,NBA,2025-09-29 00:00:00+00:00,1.0,3
182716048,134499,0.0,False,False,False,False,False,WNBA $1 3-Player (Winner Takes All),2.7,NBA,2025-09-28 19:00:00+00:00,1.0,3
