draft_group_id,game_id
136435,6127728
136435,6127896
136435,6130710
136435,6131082
136435,6131514
136435,6132438
136435,6132624
136436,6127728
136436,6127896
136436,6130710
136436,6131082
136436,6131514
136436,6132438
136436,6132624
136437,6127728
136437,6127896
136437,6130710
136437,6131082
136437,6131514
136437,6132438
136437,6132624
136438,6127728
136438,6127896
136438,6130710
136438,6131082
136438,6131514
136438,6132438
136438,6132624
136439,6127896
136440,6127728
136440,6132624
136441,6131082
136441,6132438
136442,6130710
136443,6129888
136443,6131214
136444,6129888
136444,6131214
136445,6129888
136446,6129888
136447,6129889
