draft_group_id,game_id
101955,5955308
101955,5958002
101955,5961230
101956,5955308
101956,5958002
101956,5961230
101957,5955308
101957,5958002
101957,5961230
101958,5958002
101959,5955308
101960,5955308
101961,5955686
101961,5956664
101961,5958350
101961,5959214
101961,5960282
101962,5955686
101962,5956664
101962,5958350
101962,5959214
101962,5960282
101963,5955686
101963,5956664
101963,5958350
101963,5959214
101963,5960282
101964,5955686
101965,5960282
101966,5958350
101966,5960282
101967,5958350
101968,5958350
101969,5958351
101970,5958355
102041,5955308
102041,5961230
