draft_group_id,game_id
120351,6044251
120351,6044881
120351,6045307
120351,6045691
120351,6046465
120351,6048373
120351,6048511
120351,6049159
120351,6049843
120352,6044251
120352,6044881
120352,6045307
120352,6045691
120352,6046465
120352,6048373
120352,6048511
120352,6049159
120352,6049843
120353,6044251
120353,6044881
120353,6045307
120353,6045691
120353,6046465
120353,6048373
120353,6048511
120353,6049159
120353,6049843
120354,6044251
120354,6044881
120354,6045307
120354,6045691
120354,6046465
120354,6048373
120354,6048511
120354,6049159
120354,6049843
120355,6049159
120356,6045691
120357,6044251
120357,6046465
120357,6048373
120357,6048511
120358,6046465
120359,6044881
120359,6045307
120360,6049843
120361,6047647
120361,6048505
120362,6047647
120362,6048505
120363,6047647
120364,6047647
120365,6047648
