draft_group_id,game_id
99688,5956058
99688,5956556
99688,5957660
99688,5960438
99688,5961212
99688,5961530
99688,5961776
99688,5962010
99865,5956058
99865,5956556
99865,5957660
99865,5960438
99865,5961212
99865,5961530
99865,5961776
99865,5962010
99866,5956058
99866,5956556
99866,5957660
99866,5960438
99866,5961212
99866,5961530
99866,5961776
99866,5962010
99867,5956058
99868,5960438
99869,5961530
99869,5961776
99870,5961530
99871,5957660
99872,5956556
99873,5956556
99873,5961212
99874,5956556
99874,5961212
99875,5961212
99876,5961212
99877,5961213
99878,5961217
