draft_group_id,game_id
144037,6128250
144037,6128328
144037,6128676
144037,6130380
144037,6132102
144037,6133878
144037,6133884
144037,6164250
144038,6128250
144038,6128328
144038,6128676
144038,6130380
144038,6132102
144038,6133878
144038,6133884
144038,6164250
144039,6128250
144039,6128328
144039,6128676
144039,6130380
144039,6132102
144039,6133878
144039,6133884
144039,6164250
144040,6128250
144040,6128328
144040,6128676
144040,6130380
144040,6132102
144040,6133878
144040,6133884
144040,6164250
144041,6128328
144042,6128676
144042,6132102
144043,6128676
144044,6128250
144044,6133878
144044,6133884
144045,6128250
144046,6130380
144046,6131892
144046,6164250
144047,6130380
144047,6131892
144047,6164250
144048,6131892
144049,6131892
144050,6131893
