draft_group_id,game_id
102163,5956172
102163,5956802
102163,5958878
102163,5959814
102163,5960324
102163,5960570
102279,5956172
102279,5956802
102279,5958878
102279,5959814
102279,5960324
102279,5960570
102280,5956172
102280,5956802
102280,5958878
102280,5959814
102280,5960324
102280,5960570
102281,5958878
102282,5960324
102282,5960570
102283,5960324
102284,5956802
102284,5959814
102286,5959814
102287,5957936
102287,5959802
102288,5957936
102288,5959802
102290,5959802
102293,5959802
102294,5959803
102295,5959807
