draft_group_id,game_id
117273,6045463
117273,6045595
117273,6046387
117273,6048067
117273,6048673
117273,6049405
117274,6045463
117274,6045595
117274,6046387
117274,6048067
117274,6048673
117274,6049405
117275,6045463
117275,6045595
117275,6046387
117275,6048067
117275,6048673
117275,6049405
117276,6045463
117276,6045595
117276,6046387
117276,6048067
117276,6048673
117276,6049405
117277,6045595
117278,6045463
117278,6046387
117278,6049405
117279,6048067
117280,6048673
117281,6046987
117281,6047563
117282,6047563
117283,6047563
117284,6047564
