draft_group_id,game_id
120184,6044353
120184,6045679
120184,6046753
120184,6047635
120184,6048487
120184,6049651
120185,6044353
120185,6045679
120185,6046753
120185,6047635
120185,6048487
120185,6049651
120186,6044353
120186,6045679
120186,6046753
120186,6047635
120186,6048487
120186,6049651
120187,6044353
120187,6045679
120187,6046753
120187,6047635
120187,6048487
120187,6049651
120188,6044353
120189,6045679
120189,6049651
120190,6046753
120191,6047635
120191,6048487
120192,6048487
120193,6048487
120194,6048488
