draft_group_id,game_id
140918,6128064
140918,6129270
140918,6129624
140918,6130194
140918,6132366
140918,6133614
140919,6128064
140919,6129270
140919,6129624
140919,6130194
140919,6132366
140919,6133614
140920,6128064
140920,6129270
140920,6129624
140920,6130194
140920,6132366
140920,6133614
140921,6128064
140921,6129270
140921,6129624
140921,6130194
140921,6132366
140921,6133614
140922,6132366
140923,6130194
140924,6129624
140924,6133614
140925,6129624
140926,6130788
140926,6131442
140927,6130788
140927,6131442
140928,6130788
140928,6131442
140929,6130788
140930,6130788
140931,6130789
