draft_group_id,game_id
84518,5895264
84518,5896716
84518,5897442
84518,5897514
84518,5899218
84518,5899842
84518,5900088
84518,5902999
84518,5903815
84518,5903971
84519,5895264
84519,5896716
84519,5897442
84519,5897514
84519,5899218
84519,5899842
84519,5900088
84519,5902999
84519,5903815
84519,5903971
84520,5895264
84520,5896716
84520,5897442
84520,5897514
84520,5899218
84520,5899842
84520,5900088
84520,5902999
84520,5903815
84520,5903971
84521,5895264
84522,5896716
84522,5897514
84523,5897514
84524,5897442
84524,5899842
84525,5899842
84526,5900088
84526,5902999
84526,5903815
84526,5903971
84527,5900088
84527,5902999
84527,5903815
84527,5903971
84528,5902999
84529,5902999
84530,5903000
84531,5903004
84533,5900088
