draft_group_id,game_id
141716,6128070
141716,6128214
141716,6129528
141716,6131940
141716,6132450
141775,6128478
141775,6133968
141777,6128478
141777,6133968
141779,6128478
141779,6133968
141781,6128478
141783,6133968
141785,6130398
141787,6128070
141787,6128214
141787,6129528
141787,6131940
141787,6132450
141789,6128070
141789,6128214
141789,6129528
141789,6131940
141789,6132450
141790,6128070
141790,6128214
141790,6129528
141790,6131940
141790,6132450
141793,6129528
141796,6128070
141796,6128214
141797,6132450
141798,6131940
141798,6132450
141799,6130938
141799,6131478
141801,6130938
141801,6131478
141802,6130938
141803,6130938
141804,6130939
