draft_group_id,game_id
138497,6128544
138497,6133326
138498,6128544
138498,6133326
138499,6128544
138500,6127632
138500,6128928
138500,6129456
138500,6132240
138500,6132612
138501,6127632
138501,6128928
138501,6129456
138501,6132240
138501,6132612
138502,6127632
138502,6128928
138502,6129456
138502,6132240
138502,6132612
138503,6127632
138503,6128928
138503,6129456
138503,6132240
138503,6132612
138504,6128928
138505,6127632
138506,6129456
138506,6132240
138507,6129456
138507,6132240
138508,6129456
138509,6129456
138510,6129457
