draft_group_id,game_id
119360,6043243
119360,6043921
119361,6043243
119361,6043921
119362,6043243
119363,6043921
119364,6044197
119364,6044257
119364,6044815
119364,6045271
119364,6046219
119364,6047827
119364,6048349
119365,6044197
119365,6044257
119365,6044815
119365,6045271
119365,6046219
119365,6047827
119365,6048349
119366,6044197
119366,6044257
119366,6044815
119366,6045271
119366,6046219
119366,6047827
119366,6048349
119367,6044197
119367,6044257
119367,6044815
119367,6045271
119367,6046219
119367,6047827
119367,6048349
119368,6044257
119369,6044197
119369,6046219
119370,6046219
119371,6044815
119371,6045271
119372,6047827
119372,6048349
119373,6048349
119374,6048349
119375,6048350
