draft_group_id,game_id
119739,6043693
119739,6044611
119739,6045295
119739,6047209
119739,6048343
119739,6048421
119739,6049141
119739,6049579
119991,6043693
119991,6044611
119991,6045295
119991,6047209
119991,6048343
119991,6048421
119991,6049141
119991,6049579
119992,6043693
119992,6044611
119992,6045295
119992,6047209
119992,6048343
119992,6048421
119992,6049141
119992,6049579
119993,6043693
119993,6044611
119993,6045295
119993,6047209
119993,6048343
119993,6048421
119993,6049141
119993,6049579
119994,6044611
119995,6043693
119995,6049579
119996,6048343
119997,6045295
119997,6048421
119998,6048421
119999,6048421
120013,6049579
