draft_group_id,game_id
123925,6044893
123925,6046741
123925,6047029
123925,6047365
123925,6047383
123925,6048295
123925,6048367
123925,6048679
123925,6049033
123925,6049747
123925,6049957
124024,6044893
124024,6046741
124024,6047029
124024,6047365
124024,6047383
124024,6048295
124024,6048367
124024,6048679
124024,6049033
124024,6049747
124024,6049957
124025,6044893
124025,6046741
124025,6047029
124025,6047365
124025,6047383
124025,6048295
124025,6048367
124025,6048679
124025,6049033
124025,6049747
124025,6049957
124026,6044893
124026,6046741
124026,6047029
124026,6047365
124026,6047383
124026,6048295
124026,6048367
124026,6048679
124026,6049033
124026,6049747
124026,6049957
124027,6048367
124028,6047029
124030,6046741
124030,6049747
124030,6049957
124032,6044893
124033,6047383
124033,6048295
124033,6048679
124033,6049033
124034,6047383
124034,6048295
124034,6048679
124034,6049033
124035,6048679
124036,6048679
124037,6048680
