draft_group_id,game_id
121375,6043525
121375,6043747
121375,6044317
121375,6044461
121375,6044971
121375,6045067
121375,6045349
121375,6045829
121375,6046825
121375,6048127
121375,6048535
121375,6049597
121375,6049681
121375,6049909
121864,6043525
121864,6043747
121864,6044317
121864,6044461
121864,6044971
121864,6045067
121864,6045349
121864,6045829
121864,6046825
121864,6048127
121864,6048535
121864,6049597
121864,6049681
121864,6049909
121865,6043525
121865,6043747
121865,6044317
121865,6044461
121865,6044971
121865,6045067
121865,6045349
121865,6045829
121865,6046825
121865,6048127
121865,6048535
121865,6049597
121865,6049681
121865,6049909
121866,6043525
121866,6043747
121866,6044317
121866,6044461
121866,6044971
121866,6045067
121866,6045349
121866,6045829
121866,6046825
121866,6048127
121866,6048535
121866,6049597
121866,6049681
121866,6049909
121867,6043525
121868,6043747
121868,6045829
121868,6049597
121869,6049597
121870,6044317
121870,6048535
121870,6049681
121870,6049909
121871,6049909
121872,6046825
121873,6044971
121873,6045349
121875,6045067
121876,6045067
121876,6047767
121877,6045067
121877,6047767
121878,6047767
121879,6047767
121880,6047768
