draft_group_id,game_id
100801,5955218
100801,5955224
100801,5955296
100801,5955302
100801,5955308
100801,5955668
100801,5955674
100801,5955686
100801,5955698
100801,5955794
100801,5955806
100801,5955818
100801,5956154
100801,5956160
100801,5956652
100801,5956664
100801,5956706
100801,5956712
100801,5956730
100801,5956736
100801,5956754
100801,5956766
100801,5956772
100801,5957270
100801,5957282
100801,5957294
100801,5957300
100801,5957618
100801,5957642
100801,5957654
100801,5957672
100801,5957894
100801,5957900
100801,5957912
100801,5957924
100801,5958002
100801,5958320
100801,5958326
100801,5958338
100801,5958350
100801,5958548
100801,5958572
100801,5958590
100801,5958764
100801,5958812
100801,5958818
100801,5958836
100801,5958848
100801,5959196
100801,5959202
100801,5959214
100801,5959592
100801,5959616
100801,5959640
100801,5959778
100801,5959790
100801,5959808
100801,5960000
100801,5960006
100801,5960024
100801,5960036
100801,5960156
100801,5960282
100801,5960300
100801,5960522
100801,5960540
100801,5960546
100801,5960552
100801,5960858
100801,5960864
100801,5960870
100801,5960876
100801,5961188
100801,5961194
100801,5961206
100801,5961218
100801,5961224
100801,5961230
100801,5961332
100801,5961338
100801,5961344
100801,5961578
100801,5961806
100801,5961812
100801,5962040
100801,5962046
100801,5962052
100801,6003215
101114,5955218
101114,5955668
101114,5956706
101114,5957618
101114,5957894
101114,5958812
101114,5959778
101114,5960000
101114,5960156
101114,5960858
101115,5955218
101115,5955668
101115,5956706
101115,5957618
101115,5957894
101115,5958812
101115,5959778
101115,5960000
101115,5960156
101115,5960858
101116,5955218
101116,5955668
101116,5956706
101116,5957618
101116,5957894
101116,5958812
101116,5959778
101116,5960000
101116,5960156
101116,5960858
101117,5958812
101118,5957894
101119,5959778
101119,5960000
101119,5960858
101120,5959778
101121,5955218
101121,5956706
101122,5955218
101123,5957282
101123,5961332
101124,5957282
101124,5961332
101125,5961332
101126,5961332
101127,5961333
101128,5961337
