draft_group_id,game_id
136544,6133992
136545,6133992
136546,6127842
136546,6128430
136546,6128712
136546,6129042
136546,6131676
136546,6132606
136547,6127842
136547,6128430
136547,6128712
136547,6129042
136547,6131676
136547,6132606
136548,6127842
136548,6128430
136548,6128712
136548,6129042
136548,6131676
136548,6132606
136549,6127842
136549,6128430
136549,6128712
136549,6129042
136549,6131676
136549,6132606
136550,6129042
136551,6132606
136552,6131676
136552,6132246
136553,6131676
136553,6132246
136554,6132246
136555,6132246
136556,6132247
