draft_group_id,game_id
138083,6128904
138083,6133404
138084,6128904
138084,6133404
138085,6133404
138086,6128904
138087,6128952
138087,6131634
138087,6131760
138087,6132780
138087,6133020
138089,6128952
138089,6131634
138089,6131760
138089,6132780
138089,6133020
138090,6128952
138090,6131634
138090,6131760
138090,6132780
138090,6133020
138091,6128952
138091,6131634
138091,6131760
138091,6132780
138091,6133020
138092,6131634
138093,6132780
138093,6133020
138094,6128952
138095,6130092
138095,6131760
138096,6130092
138096,6131760
138097,6130092
138098,6130092
138099,6130093
