draft_group_id,game_id
125012,6043591
125012,6044053
125012,6044407
125012,6046015
125012,6046831
125012,6047017
125012,6047437
125045,6043591
125045,6044053
125045,6044407
125045,6046015
125045,6046831
125045,6047017
125045,6047437
125046,6043591
125046,6044053
125046,6044407
125046,6046015
125046,6046831
125046,6047017
125046,6047437
125047,6043591
125047,6044053
125047,6044407
125047,6046015
125047,6046831
125047,6047017
125047,6047437
125144,6047437
125145,6043591
125145,6046015
125147,6044407
125147,6046831
125147,6047017
125148,6047017
125149,6046489
125150,6046489
125150,6047977
125150,6048733
125151,6046489
125151,6047977
125151,6048733
125152,6048733
125153,6048733
125154,6048734
125219,6043591
