draft_group_id,game_id
124257,6045151
124257,6045889
124258,6045151
124258,6045889
124259,6045151
124259,6045889
124260,6045889
124261,6045151
124262,6043357
124262,6045979
124262,6046981
124262,6047053
124262,6047929
124262,6048331
124265,6043357
124265,6045979
124265,6046981
124265,6047053
124265,6047929
124265,6048331
124266,6043357
124266,6045979
124266,6046981
124266,6047053
124266,6047929
124266,6048331
124267,6043357
124267,6045979
124267,6046981
124267,6047053
124267,6047929
124267,6048331
124268,6048331
124269,6046981
124269,6047929
124270,6047929
124271,6047929
124272,6047930
