draft_group_id,game_id
119144,6043459
119144,6044941
119144,6046201
119144,6048793
119144,6049507
119212,6043459
119212,6044941
119212,6046201
119212,6048793
119212,6049507
119213,6043459
119213,6044941
119213,6046201
119213,6048793
119213,6049507
119214,6049507
119215,6043459
119215,6044941
119216,6044941
119217,6043459
119218,6046201
119219,6046201
119219,6048793
119220,6046201
119220,6048793
119221,6048793
119222,6048793
119223,6048794
119252,6043459
119252,6044941
119252,6046201
119252,6048793
119252,6049507
