draft_group_id,game_id
140206,6127788
140206,6130146
140206,6130740
140206,6130872
140206,6131898
140206,6132312
140206,6133752
140207,6127788
140207,6130146
140207,6130740
140207,6130872
140207,6131898
140207,6132312
140207,6133752
140208,6127788
140208,6130146
140208,6130740
140208,6130872
140208,6131898
140208,6132312
140208,6133752
140209,6127788
140209,6130146
140209,6130740
140209,6130872
140209,6131898
140209,6132312
140209,6133752
140210,6132312
140211,6127788
140211,6133752
140212,6130146
140213,6130740
140213,6130872
140214,6130740
140214,6130872
140215,6130740
140215,6130872
140216,6130740
140217,6130740
140218,6130741
