draft_group_id,game_id
119641,6044953
119641,6045283
119641,6045637
119641,6045649
119641,6046735
119641,6048277
119641,6049483
119642,6044953
119642,6045283
119642,6045637
119642,6045649
119642,6046735
119642,6048277
119642,6049483
119643,6044953
119643,6045283
119643,6045637
119643,6045649
119643,6046735
119643,6048277
119643,6049483
119644,6044953
119644,6045283
119644,6045637
119644,6045649
119644,6046735
119644,6048277
119644,6049483
119645,6045649
119646,6045637
119647,6046735
119647,6048277
119647,6049483
119648,6049483
119649,6044953
119649,6045283
119650,6045283
119651,6047215
119651,6048427
119652,6047215
119652,6048427
119653,6048427
119654,6048427
119655,6048428
